Date,Team1,Team2,Map,Event
23/11/21,Nexus (8),ECLOT (16),mrg  Mirage,Pinnacle Fall Series 3
22/11/21,MOUZ NXT (16),Nexus (8),anc  Ancient,Pinnacle Fall Series 3
22/11/21,Nexus (5),MOUZ NXT (16),vtg  Vertigo,Pinnacle Fall Series 3
22/11/21,fnatic Rising (25),KOVA (22),anc  Ancient,Elisa Invitational Winter 2021 Regionals
22/11/21,KOVA (7),fnatic Rising (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
22/11/21,fnatic Rising (13),KOVA (16),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
22/11/21,AGF (11),SKADE (16),ovp  Overpass,Pinnacle Fall Series 3
22/11/21,SKADE (14),AGF (16),vtg  Vertigo,Pinnacle Fall Series 3
22/11/21,AGF (4),SKADE (16),d2  Dust2,Pinnacle Fall Series 3
22/11/21,Nemiga (16),TTC (7),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4
22/11/21,TTC (16),Nemiga (7),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 4
22/11/21,Nemiga (16),TTC (9),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4
22/11/21,FORZE (16),MASONIC (3),ovp  Overpass,Pinnacle Fall Series 3
22/11/21,MASONIC (3),FORZE (16),d2  Dust2,Pinnacle Fall Series 3
22/11/21,Dignitas (12),BLINK (16),anc  Ancient,Pinnacle Fall Series 3
22/11/21,BLINK (16),Dignitas (14),inf  Inferno,Pinnacle Fall Series 3
22/11/21,Dignitas (16),BLINK (14),mrg  Mirage,Pinnacle Fall Series 3
22/11/21,Kappa Bar (14),Nexus (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
22/11/21,Kappa Bar (16),Nexus (10),mrg  Mirage,Elisa Invitational Winter 2021 Regionals
22/11/21,Nexus (16),Kappa Bar (12),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
22/11/21,Savage (16),Copenhagen Flames (10),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4
22/11/21,Copenhagen Flames (16),Savage (19),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4
22/11/21,ECSTATIC (10),Unique (16),anc  Ancient,Pinnacle Fall Series 3
22/11/21,ECSTATIC (22),Unique (19),d2  Dust2,Pinnacle Fall Series 3
22/11/21,Unique (16),ECSTATIC (10),inf  Inferno,Pinnacle Fall Series 3
22/11/21,HAVU (16),ECLOT (13),inf  Inferno,Pinnacle Fall Series 3
22/11/21,ECLOT (14),HAVU (16),ovp  Overpass,Pinnacle Fall Series 3
22/11/21,K23 (16),Finest (5),inf  Inferno,Pinnacle Fall Series 3
22/11/21,K23 (6),Finest (16),ovp  Overpass,Pinnacle Fall Series 3
22/11/21,Finest (11),K23 (16),mrg  Mirage,Pinnacle Fall Series 3
22/11/21,DBL PONEY (16),1WIN (6),anc  Ancient,Pinnacle Fall Series 3
22/11/21,DBL PONEY (16),1WIN (9),vtg  Vertigo,Pinnacle Fall Series 3
22/11/21,1WIN (16),DBL PONEY (14),nuke  Nuke,Pinnacle Fall Series 3
22/11/21,Bad News Bears (16),TeamOne (7),anc  Ancient,Mustache Masters Season 3
21/11/21,Big Chillin (12),Valors (16),d2  Dust2,Mustache Masters Season 3
21/11/21,Bad News Bears (16),TeamOne (13),inf  Inferno,Mustache Masters Season 3
21/11/21,TeamOne (14),Bad News Bears (16),nuke  Nuke,Mustache Masters Season 3
21/11/21,9z (22),Isurus (19),anc  Ancient,Flow FiReLEAGUE 2021 Finals
21/11/21,Isurus (16),9z (10),mrg  Mirage,Flow FiReLEAGUE 2021 Finals
21/11/21,9z (16),Isurus (13),d2  Dust2,Flow FiReLEAGUE 2021 Finals
21/11/21,Isurus (9),9z (16),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
21/11/21,cowana (12),Sprout (16),ovp  Overpass,UNITED Pro Series 2021 Finals
21/11/21,cowana (3),Sprout (16),d2  Dust2,UNITED Pro Series 2021 Finals
21/11/21,Sprout (14),cowana (16),vtg  Vertigo,UNITED Pro Series 2021 Finals
21/11/21,Into the Breach (19),AGF (17),nuke  Nuke,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,AGF (7),Into the Breach (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 5 Europe
21/11/21,iNation (25),PORTUGAL (28),inf  Inferno,A1 Adria League Season 8
21/11/21,PORTUGAL (16),iNation (10),mrg  Mirage,A1 Adria League Season 8
21/11/21,Marten (8),4glory (16),inf  Inferno,A1 Adria League Season 8
21/11/21,4glory (16),Marten (5),anc  Ancient,A1 Adria League Season 8
