Date,Team1,Team2,Map,Event
30/11/22,Illuminar (16),MASONIC (8),vtg  Vertigo,CCT North Europe Series 2
30/11/22,AVANGAR (16),EYEBALLERS (7),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
30/11/22,AVANGAR (17),EYEBALLERS (19),inf  Inferno,CCT Central Europe Series 4 Closed Qualifier
30/11/22,EYEBALLERS (13),AVANGAR (16),mrg  Mirage,CCT Central Europe Series 4 Closed Qualifier
30/11/22,Nut-E (2),VERTEX (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
30/11/22,VERTEX (16),Nut-E (14),d2  Dust2,ESL Australia & NZ Championship Season 15
30/11/22,God's Work (5),Grayhound (16),inf  Inferno,ESL Australia & NZ Championship Season 15
30/11/22,Grayhound (16),God's Work (9),d2  Dust2,ESL Australia & NZ Championship Season 15
30/11/22,Antic (13),Rooster (16),inf  Inferno,ESL Australia & NZ Championship Season 15
30/11/22,Antic (7),Rooster (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
30/11/22,e-LEMON-ators (4),Encore (16),ovp  Overpass,ESL Australia & NZ Championship Season 15
30/11/22,Encore (16),e-LEMON-ators (1),vtg  Vertigo,ESL Australia & NZ Championship Season 15
30/11/22,The Sisterhood (8),1 JIN (16),mrg  Mirage,CCT North America Series 2
30/11/22,1 JIN (16),The Sisterhood (3),inf  Inferno,CCT North America Series 2
30/11/22,Vendetta (16),Mythic (13),mrg  Mirage,ESL Challenger League Season 43 North America
30/11/22,Mythic (12),Vendetta (16),anc  Ancient,ESL Challenger League Season 43 North America
30/11/22,Vendetta (4),Mythic (16),ovp  Overpass,ESL Challenger League Season 43 North America
30/11/22,7AM NA (3),EG Black (16),mrg  Mirage,ESL Challenger League Season 43 North America
30/11/22,EG Black (16),7AM NA (10),nuke  Nuke,ESL Challenger League Season 43 North America
30/11/22,Detonate (13),TeamOne (16),mrg  Mirage,ESL Challenger League Season 43 North America
30/11/22,TeamOne (16),Detonate (5),inf  Inferno,ESL Challenger League Season 43 North America
30/11/22,Magic School Bus (10),New Threat (16),anc  Ancient,CCT North America Series 2
30/11/22,New Threat (6),Magic School Bus (16),mrg  Mirage,CCT North America Series 2
30/11/22,Magic School Bus (11),New Threat (16),vtg  Vertigo,CCT North America Series 2
30/11/22,Villainous (19),Disconnected (16),mrg  Mirage,ESL Challenger League Season 43 North America
30/11/22,Villainous (16),Disconnected (9),nuke  Nuke,ESL Challenger League Season 43 North America
30/11/22,Disconnected (16),Villainous (7),vtg  Vertigo,ESL Challenger League Season 43 North America
30/11/22,FUSION (16),FURIA Academy (14),inf  Inferno,CCT South America Series 3
30/11/22,FURIA Academy (14),FUSION (16),mrg  Mirage,CCT South America Series 3
30/11/22,FUSION (15),FURIA Academy (19),ovp  Overpass,CCT South America Series 3
30/11/22,DNA (6),X13 (16),inf  Inferno,CCT North America Series 2
30/11/22,X13 (13),DNA (16),vtg  Vertigo,CCT North America Series 2
30/11/22,DNA (12),X13 (16),anc  Ancient,CCT North America Series 2
29/11/22,Boca Juniors (12),INTZ (16),nuke  Nuke,CCT South America Series 3
29/11/22,INTZ (16),Boca Juniors (14),anc  Ancient,CCT South America Series 3
29/11/22,Lilmix (16),Vikings (11),d2  Dust2,Fragleague Season 9
29/11/22,Vikings (16),Lilmix (19),mrg  Mirage,Fragleague Season 9
29/11/22,Sangal (7),Websterz (16),anb  Anubis,Epic GOCL Season 2
29/11/22,Sangal (15),Websterz (19),mrg  Mirage,Epic GOCL Season 2
29/11/22,Websterz (14),Sangal (16),inf  Inferno,Epic GOCL Season 2
29/11/22,9INE (6),Into the Breach (16),mrg  Mirage,CCT North Europe Series 2
29/11/22,9INE (16),Into the Breach (7),nuke  Nuke,CCT North Europe Series 2
29/11/22,Into the Breach (16),9INE (11),ovp  Overpass,CCT North Europe Series 2
29/11/22,FTW (16),Endpoint (12),anc  Ancient,ESL Challenger League Season 43 Europe
29/11/22,Endpoint (13),FTW (16),nuke  Nuke,ESL Challenger League Season 43 Europe
29/11/22,SWS (16),Hype (8),d2  Dust2,CCT South America Series 3
29/11/22,SWS (16),Hype (4),mrg  Mirage,CCT South America Series 3
29/11/22,Hype (16),SWS (14),nuke  Nuke,CCT South America Series 3
29/11/22,Astralis Talent (16),LDLC (12),nuke  Nuke,CCT Central Europe Series 4 Closed Qualifier
29/11/22,LDLC (12),Astralis Talent (16),anc  Ancient,CCT Central Europe Series 4 Closed Qualifier
