Date,Team1,Team2,Map,Event
2/2/22,AGO (11),Looking For Org (16),vtg  Vertigo,Elisa Invitational Winter 2021
2/2/22,AGO (11),Looking For Org (16),inf  Inferno,Elisa Invitational Winter 2021
2/2/22,Apeks (16),Wisla Krakow (9),ovp  Overpass,Pinnacle Winter Series 1
2/2/22,Apeks (16),Wisla Krakow (11),nuke  Nuke,Pinnacle Winter Series 1
2/2/22,Wisla Krakow (16),Apeks (5),anc  Ancient,Pinnacle Winter Series 1
2/2/22,Finest (14),Entropiq (16),anc  Ancient,Elisa Invitational Winter 2021
2/2/22,Entropiq (16),Finest (9),d2  Dust2,Elisa Invitational Winter 2021
2/2/22,BIG Academy (13),SINNERS (16),vtg  Vertigo,Thunderpick Bitcoin Series 1
2/2/22,SINNERS (16),BIG Academy (12),inf  Inferno,Thunderpick Bitcoin Series 1
2/2/22,K23 (16),Copenhagen Flames (13),inf  Inferno,Pinnacle Winter Series 1
2/2/22,Copenhagen Flames (9),K23 (16),anc  Ancient,Pinnacle Winter Series 1
2/2/22,Sprout (25),GamerLegion (22),vtg  Vertigo,Thunderpick Bitcoin Series 1
2/2/22,GamerLegion (13),Sprout (16),ovp  Overpass,Thunderpick Bitcoin Series 1
2/2/22,ChocoCheck (14),Party Astronauts (16),d2  Dust2,ESL Challenger League Season 40 North America
2/2/22,ChocoCheck (16),Party Astronauts (11),nuke  Nuke,ESL Challenger League Season 40 North America
2/2/22,Party Astronauts (19),ChocoCheck (17),inf  Inferno,ESL Challenger League Season 40 North America
2/2/22,ATK (8),Bad News Bears (16),nuke  Nuke,ESL Challenger League Season 40 North America
2/2/22,Bad News Bears (7),ATK (16),inf  Inferno,ESL Challenger League Season 40 North America
2/2/22,Valors (12),ONET4P (16),anc  Ancient,ESL Challenger League Season 40 North America
2/2/22,ONET4P (12),Valors (16),mrg  Mirage,ESL Challenger League Season 40 North America
2/2/22,Meta (13),Black Dragons (16),ovp  Overpass,Liga Gamers Club 2022 Serie A January Cup
2/2/22,Black Dragons (16),Meta (10),inf  Inferno,Liga Gamers Club 2022 Serie A January Cup
1/2/22,SWS (3),Redragon (16),vtg  Vertigo,Liga Gamers Club 2022 Serie A January Cup
1/2/22,Redragon (9),SWS (16),inf  Inferno,Liga Gamers Club 2022 Serie A January Cup
1/2/22,SWS (16),Redragon (19),d2  Dust2,Liga Gamers Club 2022 Serie A January Cup
1/2/22,Nemiga (8),1WIN (16),d2  Dust2,ESL Challenger League Season 40 Europe
1/2/22,1WIN (19),Nemiga (17),vtg  Vertigo,ESL Challenger League Season 40 Europe
1/2/22,Wisla Krakow (16),FURIA (8),inf  Inferno,Pinnacle Winter Series 1
1/2/22,FURIA (6),Wisla Krakow (16),nuke  Nuke,Pinnacle Winter Series 1
1/2/22,HAVU (14),Dignitas (16),inf  Inferno,Elisa Invitational Winter 2021
1/2/22,HAVU (14),Dignitas (16),nuke  Nuke,Elisa Invitational Winter 2021
1/2/22,Dignitas (16),HAVU (19),mrg  Mirage,Elisa Invitational Winter 2021
1/2/22,fnatic (13),Apeks (16),mrg  Mirage,Pinnacle Winter Series 1
1/2/22,Apeks (16),fnatic (13),inf  Inferno,Pinnacle Winter Series 1
1/2/22,HEET (16),Enterprise (11),inf  Inferno,Thunderpick Bitcoin Series 1
1/2/22,Enterprise (2),HEET (16),vtg  Vertigo,Thunderpick Bitcoin Series 1
1/2/22,HEET (13),Enterprise (16),ovp  Overpass,Thunderpick Bitcoin Series 1
1/2/22,K23 (16),Heroic (14),ovp  Overpass,Pinnacle Winter Series 1
1/2/22,K23 (16),Heroic (14),nuke  Nuke,Pinnacle Winter Series 1
1/2/22,Heroic (16),K23 (12),mrg  Mirage,Pinnacle Winter Series 1
1/2/22,Savage (14),Nemiga (16),vtg  Vertigo,Thunderpick Bitcoin Series 1
1/2/22,Savage (14),Nemiga (16),inf  Inferno,Thunderpick Bitcoin Series 1
1/2/22,Eternal Fire (9),Copenhagen Flames (16),inf  Inferno,Pinnacle Winter Series 1
1/2/22,Eternal Fire (16),Copenhagen Flames (5),nuke  Nuke,Pinnacle Winter Series 1
1/2/22,Copenhagen Flames (16),Eternal Fire (6),vtg  Vertigo,Pinnacle Winter Series 1
31/1/22,MOUZ NXT (10),Wisla Krakow (16),anc  Ancient,Pinnacle Winter Series 1
31/1/22,MOUZ NXT (11),Wisla Krakow (16),nuke  Nuke,Pinnacle Winter Series 1
31/1/22,Wisla Krakow (14),MOUZ NXT (16),mrg  Mirage,Pinnacle Winter Series 1
31/1/22,fnatic Rising (16),Lynn Vision (7),inf  Inferno,Elisa Invitational Winter 2021
31/1/22,Lynn Vision (12),fnatic Rising (16),vtg  Vertigo,Elisa Invitational Winter 2021
