Date,Team1,Team2,Map,Event
12/2/23,Anonymo (12),Eternal Fire Academy (16),mrg  Mirage,European Development Championship 7 Closed Qualifier
12/2/23,B4 fe (9),NAVI Javelins (16),nuke  Nuke,ESL Impact Katowice 2023
12/2/23,NAVI Javelins (16),B4 fe (7),anb  Anubis,ESL Impact Katowice 2023
12/2/23,Zero Tenacity (16),Invictus International (11),ovp  Overpass,European Pro League 2nd Division Season 1
12/2/23,Invictus International (3),Zero Tenacity (16),nuke  Nuke,European Pro League 2nd Division Season 1
12/2/23,undefined (16),NtK (8),inf  Inferno,CCT South Europe Series 3 Closed Qualifier
12/2/23,NtK (2),undefined (16),anc  Ancient,CCT South Europe Series 3 Closed Qualifier
12/2/23,ODDIK (16),Black Pearl (12),anb  Anubis,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Imperial (16),Selecao do bt0 (4),inf  Inferno,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Case (12),Corinthians (16),inf  Inferno,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Fluxo (16),Furious (7),mrg  Mirage,IEM Rio 2023 South America Open Qualifier 2
12/2/23,TropiCaos (16),feA (14),anc  Ancient,IEM Rio 2023 South America Open Qualifier 2
12/2/23,INTZ (19),ex-Isurus (15),anc  Ancient,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Paquetá (16),ARCTIC (10),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
12/2/23,Meta (13),FUSION (16),nuke  Nuke,IEM Rio 2023 South America Open Qualifier 2
11/2/23,Coalesce (6),iNation (16),inf  Inferno,CCT West Europe Series 1
11/2/23,Coalesce (19),iNation (17),anc  Ancient,CCT West Europe Series 1
11/2/23,iNation (16),Coalesce (5),ovp  Overpass,CCT West Europe Series 1
11/2/23,FURIA Academy (10),Paquetá (16),nuke  Nuke,EPL World Series Americas Season 2
11/2/23,Paquetá (16),FURIA Academy (13),mrg  Mirage,EPL World Series Americas Season 2
11/2/23,Liquid (11),G2 (16),inf  Inferno,IEM Katowice 2023
11/2/23,Liquid (10),G2 (16),anb  Anubis,IEM Katowice 2023
11/2/23,HONORIS (17),Illuminar (19),mrg  Mirage,CCT West Europe Series 1
11/2/23,Illuminar (16),HONORIS (14),nuke  Nuke,CCT West Europe Series 1
11/2/23,undefined (5),iNation (16),inf  Inferno,A1 Gaming League 2023
11/2/23,iNation (16),undefined (9),nuke  Nuke,A1 Gaming League 2023
11/2/23,O PLANO (16),Boca Juniors (8),inf  Inferno,EPL World Series Americas Season 2
11/2/23,O PLANO (16),Boca Juniors (11),mrg  Mirage,EPL World Series Americas Season 2
11/2/23,O PLANO (14),Boca Juniors (16),anb  Anubis,EPL World Series Americas Season 2
11/2/23,Natus Vincere (8),Heroic (16),mrg  Mirage,IEM Katowice 2023
11/2/23,Heroic (16),Natus Vincere (8),inf  Inferno,IEM Katowice 2023
11/2/23,HSG fe (11),B4 fe (16),ovp  Overpass,ESL Impact Katowice 2023
11/2/23,B4 fe (6),HSG fe (16),vtg  Vertigo,ESL Impact Katowice 2023
11/2/23,HSG fe (11),B4 fe (16),anc  Ancient,ESL Impact Katowice 2023
11/2/23,Young Ninjas (16),EYEBALLERS (7),vtg  Vertigo,CCT West Europe Series 1
11/2/23,EYEBALLERS (5),Young Ninjas (16),mrg  Mirage,CCT West Europe Series 1
11/2/23,Young Ninjas (15),EYEBALLERS (19),inf  Inferno,CCT West Europe Series 1
11/2/23,TENSTAR (9),Nexus (16),vtg  Vertigo,A1 Gaming League 2023
11/2/23,Nexus (16),TENSTAR (13),anc  Ancient,A1 Gaming League 2023
11/2/23,9 Pandas Fearless (8),FURIA fe (16),nuke  Nuke,ESL Impact Katowice 2023
11/2/23,9 Pandas Fearless (14),FURIA fe (16),anb  Anubis,ESL Impact Katowice 2023
11/2/23,9INE (16),Falcons (12),anc  Ancient,OMEN WGR Challenge 2023
11/2/23,Falcons (25),9INE (28),mrg  Mirage,OMEN WGR Challenge 2023
11/2/23,Tricked (16),BLUEJAYS (12),vtg  Vertigo,CCT West Europe Series 1
11/2/23,BLUEJAYS (17),Tricked (19),ovp  Overpass,CCT West Europe Series 1
11/2/23,Tricked (10),BLUEJAYS (16),mrg  Mirage,CCT West Europe Series 1
11/2/23,Saints (2),HSG fe (16),inf  Inferno,ESL Impact Katowice 2023
11/2/23,HSG fe (16),Saints (2),ovp  Overpass,ESL Impact Katowice 2023
11/2/23,Detonate (11),Strife (16),anb  Anubis,CCT North America Series 3
11/2/23,Strife (22),Detonate (20),inf  Inferno,CCT North America Series 3
