Date,Team1,Team2,Map,Event
3/12/22,ESTOWNIA (13),ex-Finest (16),d2  Dust2,CCT Central Europe Series 4
3/12/22,Lausanne SE (12),Babos (16),anc  Ancient,ESL National Championship Switzerland Autumn 2022
3/12/22,Lausanne SE (16),Babos (11),vtg  Vertigo,ESL National Championship Switzerland Autumn 2022
3/12/22,Babos (14),Lausanne SE (16),d2  Dust2,ESL National Championship Switzerland Autumn 2022
3/12/22,Lausanne SE (12),Babos (16),mrg  Mirage,ESL National Championship Switzerland Autumn 2022
3/12/22,Babos (16),Lausanne SE (8),inf  Inferno,ESL National Championship Switzerland Autumn 2022
3/12/22,Viperio (16),1PIN (8),d2  Dust2,ESL Premiership Autumn 2022
3/12/22,1PIN (5),Viperio (16),anc  Ancient,ESL Premiership Autumn 2022
3/12/22,IKLA (16),Into the Breach (11),inf  Inferno,Thunderpick Bitcoin Series 2
3/12/22,PROSPECTS (8),Tricked (16),nuke  Nuke,Epic GOCL Season 2
3/12/22,Tricked (19),PROSPECTS (17),ovp  Overpass,Epic GOCL Season 2
3/12/22,Monte (16),ENCE Academy (3),mrg  Mirage,Thunderpick Bitcoin Series 2
3/12/22,SAW (16),GTZ (11),vtg  Vertigo,Master League Portugal X Finals
3/12/22,Astralis Talent (16),CEPTER (4),nuke  Nuke,Energive Cup 2022
3/12/22,CEPTER (19),Astralis Talent (16),inf  Inferno,Energive Cup 2022
3/12/22,Astralis Talent (16),CEPTER (4),mrg  Mirage,Energive Cup 2022
3/12/22,K23 (17),Forward (19),d2  Dust2,PARI After Rio LAN 2022
3/12/22,Forward (16),K23 (5),anc  Ancient,PARI After Rio LAN 2022
3/12/22,FTW (16),VELOX (6),vtg  Vertigo,Master League Portugal X Finals
3/12/22,Young Ninjas (16),ECSTATIC (12),nuke  Nuke,CCT Central Europe Series 4
3/12/22,ECSTATIC (11),Young Ninjas (16),vtg  Vertigo,CCT Central Europe Series 4
3/12/22,Sashi (10),Tricked (16),nuke  Nuke,Energive Cup 2022
3/12/22,Tricked (16),Sashi (14),vtg  Vertigo,Energive Cup 2022
3/12/22,163ON (16),Next in Line (11),mrg  Mirage,PARI After Rio LAN 2022
3/12/22,Next in Line (1),163ON (16),vtg  Vertigo,PARI After Rio LAN 2022
3/12/22,VERTEX (13),Rooster (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
3/12/22,VERTEX (10),Rooster (16),mrg  Mirage,ESL Australia & NZ Championship Season 15
3/12/22,Encore (9),Rooster (16),mrg  Mirage,ESL Australia & NZ Championship Season 15
3/12/22,Rooster (16),Encore (10),nuke  Nuke,ESL Australia & NZ Championship Season 15
3/12/22,Take Charge (2),Red Wolves (16),d2  Dust2,CCT North America Series 2
3/12/22,Red Wolves (19),Take Charge (17),ovp  Overpass,CCT North America Series 2
3/12/22,ATK (16),Vendetta (7),inf  Inferno,ESL Challenger League Season 43 North America
3/12/22,Vendetta (5),ATK (16),mrg  Mirage,ESL Challenger League Season 43 North America
3/12/22,ATK (11),Vendetta (16),anc  Ancient,ESL Challenger League Season 43 North America
3/12/22,EG Black (16),MIBR (14),vtg  Vertigo,ESL Challenger League Season 43 North America
3/12/22,MIBR (9),EG Black (16),inf  Inferno,ESL Challenger League Season 43 North America
3/12/22,00NATION (16),ARCTIC (12),ovp  Overpass,CBCS Invitational 2022
3/12/22,ARCTIC (5),00NATION (16),inf  Inferno,CBCS Invitational 2022
3/12/22,Detonate (16),Eclipse (9),anc  Ancient,CCT North America Series 2
3/12/22,Eclipse (10),Detonate (16),inf  Inferno,CCT North America Series 2
2/12/22,MIBR Academy (13),Paquetá (16),ovp  Overpass,CCT South America Series 3
2/12/22,Paquetá (16),MIBR Academy (11),mrg  Mirage,CCT South America Series 3
2/12/22,paiN (16),ODDIK (14),anb  Anubis,CBCS Invitational 2022
2/12/22,ODDIK (8),paiN (16),nuke  Nuke,CBCS Invitational 2022
2/12/22,ECLOT (8),500 (16),ovp  Overpass,Epic GOCL Season 2
2/12/22,ECLOT (19),500 (16),inf  Inferno,Epic GOCL Season 2
2/12/22,500 (16),ECLOT (10),mrg  Mirage,Epic GOCL Season 2
2/12/22,SWS (16),WINDINGO (12),mrg  Mirage,CCT South America Series 3
2/12/22,WINDINGO (6),SWS (16),d2  Dust2,CCT South America Series 3
2/12/22,SWS (12),WINDINGO (16),nuke  Nuke,CCT South America Series 3
