Date,Team1,Team2,Map,Event
7/7/22,Wings Up (16),Invictus (11),nuke  Nuke,ESL Challenger Melbourne 2022 Asia Open Qualifier 1
7/7/22,TheMongolz (14),CatEvil (16),nuke  Nuke,ESL Challenger Melbourne 2022 Asia Open Qualifier 1
7/7/22,NSN (16),ARAVT (9),anc  Ancient,ESL Challenger Melbourne 2022 Asia Open Qualifier 1
7/7/22,Czech Republic (19),Slovakia (17),mrg  Mirage,European Championship 2022
7/7/22,Ukraine (16),iNation (1),vtg  Vertigo,European Championship 2022
7/7/22,Paradox (16),Morbin5 (12),mrg  Mirage,ESL Challenger Melbourne 2022 Oceania Open Qualifier 2
7/7/22,Aftershock (16),Antic (10),d2  Dust2,ESL Challenger Melbourne 2022 Oceania Open Qualifier 2
7/7/22,Czech Republic (16),Spain (14),d2  Dust2,European Championship 2022
7/7/22,Germany (1),iNation (16),inf  Inferno,European Championship 2022
7/7/22,Heroic (13),Ninjas in Pyjamas (16),inf  Inferno,IEM Cologne 2022
7/7/22,Ninjas in Pyjamas (16),Heroic (13),anc  Ancient,IEM Cologne 2022
7/7/22,Movistar Riders (16),G2 (9),inf  Inferno,IEM Cologne 2022
7/7/22,G2 (12),Movistar Riders (16),vtg  Vertigo,IEM Cologne 2022
7/7/22,Austria (7),Ukraine (16),mrg  Mirage,European Championship 2022
7/7/22,Slovakia (16),Belgium (7),mrg  Mirage,European Championship 2022
7/7/22,Davenport University (3),ONET4P (16),inf  Inferno,ESEA Advanced Season 41 North America
7/7/22,ONET4P (16),Davenport University (12),ovp  Overpass,ESEA Advanced Season 41 North America
7/7/22,River Plate (16),Stone (10),ovp  Overpass,Flow FiReLEAGUE 2022
7/7/22,River Plate (16),Stone (19),anc  Ancient,Flow FiReLEAGUE 2022
7/7/22,Stone (19),River Plate (22),inf  Inferno,Flow FiReLEAGUE 2022
7/7/22,The Union (8),Daotsu (16),mrg  Mirage,Liga Gamers Club 2022 Serie A June Cup
7/7/22,The Union (11),Daotsu (16),ovp  Overpass,Liga Gamers Club 2022 Serie A June Cup
7/7/22,Daotsu (7),The Union (16),inf  Inferno,Liga Gamers Club 2022 Serie A June Cup
6/7/22,Holkattes (16),Isurus (10),nuke  Nuke,Flow FiReLEAGUE 2022
6/7/22,Isurus (6),Holkattes (16),inf  Inferno,Flow FiReLEAGUE 2022
6/7/22,00NATION (16),Imperial (12),ovp  Overpass,IEM Cologne 2022 Play-In
6/7/22,Imperial (12),00NATION (16),anc  Ancient,IEM Cologne 2022 Play-In
6/7/22,OneTap (17),Israel (19),inf  Inferno,European Championship 2022
6/7/22,Israel (16),OneTap (9),nuke  Nuke,European Championship 2022
6/7/22,TYLOO (11),MOUZ (16),anc  Ancient,IEM Cologne 2022 Play-In
6/7/22,MOUZ (16),TYLOO (7),ovp  Overpass,IEM Cologne 2022 Play-In
6/7/22,Sweden (16),Croatia (14),mrg  Mirage,European Championship 2022
6/7/22,Croatia (16),Sweden (6),ovp  Overpass,European Championship 2022
6/7/22,Sweden (22),Croatia (20),vtg  Vertigo,European Championship 2022
6/7/22,ONYX (15),AGO (19),vtg  Vertigo,Y-Games Pro Series 2022
6/7/22,ONYX (13),AGO (16),anc  Ancient,Y-Games Pro Series 2022
6/7/22,AGO (16),ONYX (19),mrg  Mirage,Y-Games Pro Series 2022
6/7/22,UNGENTIUM (19),EC Kyiv (16),anc  Ancient,ESEA Advanced Season 41 Europe
6/7/22,UNGENTIUM (16),EC Kyiv (8),d2  Dust2,ESEA Advanced Season 41 Europe
6/7/22,EC Kyiv (16),UNGENTIUM (5),vtg  Vertigo,ESEA Advanced Season 41 Europe
6/7/22,Perspektiva (10),Israel (16),mrg  Mirage,European Championship 2022
6/7/22,Israel (16),Perspektiva (6),inf  Inferno,European Championship 2022
6/7/22,Croatia (16),Luxembourg (1),inf  Inferno,European Championship 2022
6/7/22,Luxembourg (11),Croatia (16),vtg  Vertigo,European Championship 2022
6/7/22,BIG (11),Astralis (16),ovp  Overpass,IEM Cologne 2022 Play-In
6/7/22,Astralis (13),BIG (16),d2  Dust2,IEM Cologne 2022 Play-In
6/7/22,BIG (14),Astralis (16),nuke  Nuke,IEM Cologne 2022 Play-In
6/7/22,Vitality (16),Sprout (10),ovp  Overpass,IEM Cologne 2022 Play-In
6/7/22,Sprout (11),Vitality (16),d2  Dust2,IEM Cologne 2022 Play-In
6/7/22,Norway (16),OneTap (11),ovp  Overpass,European Championship 2022
