Date,Team1,Team2,Map,Event
13/9/21,Infinite (9),Eternal Fire (16),vtg  Vertigo,Malta Vibes Knockout Series 2
13/9/21,Nemiga (22),Entropiq (18),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,Entropiq (16),Nemiga (11),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,Nemiga (16),Entropiq (14),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,00NATION (16),LDLC (8),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,00NATION (16),LDLC (13),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,777 (10),DBL PONEY (16),vtg  Vertigo,Elisa Invitational Fall 2021
13/9/21,777 (12),DBL PONEY (16),ovp  Overpass,Elisa Invitational Fall 2021
13/9/21,Warriors (10),Kanga (16),d2  Dust2,ESL Australia & NZ Championship Season 13
13/9/21,cowana (19),AaB (17),nuke  Nuke,Malta Vibes Knockout Series 2
13/9/21,AaB (12),cowana (16),vtg  Vertigo,Malta Vibes Knockout Series 2
13/9/21,AGO (16),AVE (10),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,AVE (13),AGO (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,TTC (16),Lyngby Vikings (8),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,Lyngby Vikings (4),TTC (16),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 3
13/9/21,CAMO (9),Ground Zero (16),mrg  Mirage,ESL Australia & NZ Championship Season 13
13/9/21,Ground Zero (16),CAMO (7),inf  Inferno,ESL Australia & NZ Championship Season 13
13/9/21,CAMO (16),Ground Zero (6),nuke  Nuke,ESL Australia & NZ Championship Season 13
13/9/21,Spirit Academy (16),South (4),vtg  Vertigo,Malta Vibes Knockout Series 2
13/9/21,South (13),Spirit Academy (16),mrg  Mirage,Malta Vibes Knockout Series 2
13/9/21,Spirit Academy (6),South (16),nuke  Nuke,Malta Vibes Knockout Series 2
13/9/21,KOVA (12),Copenhagen Flames (16),anc  Ancient,Elisa Invitational Fall 2021
13/9/21,Copenhagen Flames (16),KOVA (7),nuke  Nuke,Elisa Invitational Fall 2021
13/9/21,Bravos (9),9z (16),d2  Dust2,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
13/9/21,Bravos (4),9z (16),nuke  Nuke,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
13/9/21,9z (8),Bravos (16),anc  Ancient,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
13/9/21,ATK (16),Nemesis (13),mrg  Mirage,IEM Fall 2021 North America Open Qualifier 2
13/9/21,Party Astronauts (11),Bad News Bears (16),ovp  Overpass,Fragadelphia 15
13/9/21,Bad News Bears (9),Party Astronauts (16),anc  Ancient,Fragadelphia 15
13/9/21,Party Astronauts (16),Bad News Bears (6),nuke  Nuke,Fragadelphia 15
13/9/21,Party Astronauts (5),Bad News Bears (16),inf  Inferno,Fragadelphia 15
13/9/21,Imperial (16),Jaguares (9),inf  Inferno,IEM Fall 2021 South America Open Qualifier 2
13/9/21,Jaguares (17),Imperial (19),d2  Dust2,IEM Fall 2021 South America Open Qualifier 2
13/9/21,ONET4P (12),Triumph (16),inf  Inferno,IEM Fall 2021 North America Open Qualifier 2
13/9/21,Triumph (16),ONET4P (14),d2  Dust2,IEM Fall 2021 North America Open Qualifier 2
12/9/21,Jaguares (16),Cruzeiro (4),mrg  Mirage,IEM Fall 2021 South America Open Qualifier 2
12/9/21,MAXIMA (5),Imperial (16),nuke  Nuke,IEM Fall 2021 South America Open Qualifier 2
12/9/21,Liberty (11),9z (16),d2  Dust2,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,Liberty (12),9z (16),nuke  Nuke,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,9z (22),Liberty (25),ovp  Overpass,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,RBG (5),Party Astronauts (16),inf  Inferno,Fragadelphia 15
12/9/21,RBG (16),Party Astronauts (11),d2  Dust2,Fragadelphia 15
12/9/21,Party Astronauts (16),RBG (3),ovp  Overpass,Fragadelphia 15
12/9/21,Trasko (25),EC Kyiv (23),ovp  Overpass,IEM Fall 2021 CIS Open Qualifier 2
12/9/21,EC Kyiv (14),Trasko (16),anc  Ancient,IEM Fall 2021 CIS Open Qualifier 2
12/9/21,Trasko (9),EC Kyiv (16),d2  Dust2,IEM Fall 2021 CIS Open Qualifier 2
12/9/21,Bravos (16),Paquetá (11),ovp  Overpass,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,Paquetá (16),Bravos (8),anc  Ancient,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,Bravos (16),Paquetá (11),nuke  Nuke,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
12/9/21,Third Impact (11),Coldest Riders (16),nuke  Nuke,Fragadelphia 15
