Date,Team1,Team2,Map,Event
23/11/21,SKADE (12),Unique (16),d2  Dust2,Pinnacle Fall Series 3
23/11/21,Unique (19),SKADE (16),inf  Inferno,Pinnacle Fall Series 3
23/11/21,HAVU (4),MOUZ NXT (16),mrg  Mirage,Pinnacle Fall Series 3
23/11/21,MOUZ NXT (19),HAVU (16),nuke  Nuke,Pinnacle Fall Series 3
23/11/21,Savage (16),Lynn Vision (9),anc  Ancient,Elisa Invitational Winter 2021 Regionals
23/11/21,Lynn Vision (9),Savage (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
23/11/21,Savage (13),Lynn Vision (16),d2  Dust2,Elisa Invitational Winter 2021 Regionals
23/11/21,BLUEJAYS (15),EC Brugge (19),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4
23/11/21,BLUEJAYS (6),EC Brugge (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4
23/11/21,EC Brugge (3),BLUEJAYS (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 4
23/11/21,Renewal (13),Renegades (16),inf  Inferno,ESL Pro League Season 15 Conference
23/11/21,Renegades (16),Renewal (8),anc  Ancient,ESL Pro League Season 15 Conference
23/11/21,Wisla Krakow (19),GODSENT (22),anc  Ancient,ESL Pro League Season 15 Conference
23/11/21,Wisla Krakow (16),GODSENT (7),ovp  Overpass,ESL Pro League Season 15 Conference
23/11/21,GODSENT (16),Wisla Krakow (6),nuke  Nuke,ESL Pro League Season 15 Conference
23/11/21,Extra Salt (16),Sprout (8),inf  Inferno,ESL Pro League Season 15 Conference
23/11/21,Sprout (12),Extra Salt (16),nuke  Nuke,ESL Pro League Season 15 Conference
23/11/21,Extra Salt (7),Sprout (16),anc  Ancient,ESL Pro League Season 15 Conference
23/11/21,BLINK (16),FORZE (14),mrg  Mirage,Pinnacle Fall Series 3
23/11/21,FORZE (8),BLINK (16),anc  Ancient,Pinnacle Fall Series 3
23/11/21,BLINK (7),FORZE (16),ovp  Overpass,Pinnacle Fall Series 3
23/11/21,DBL PONEY (16),K23 (13),anc  Ancient,Pinnacle Fall Series 3
23/11/21,DBL PONEY (16),K23 (9),inf  Inferno,Pinnacle Fall Series 3
23/11/21,K23 (19),DBL PONEY (17),nuke  Nuke,Pinnacle Fall Series 3
23/11/21,hREDS (13),AGF (16),inf  Inferno,Elisa Invitational Winter 2021 Regionals
23/11/21,AGF (19),hREDS (16),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
23/11/21,D13 (14),Entropiq (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 4
23/11/21,Entropiq (16),D13 (9),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 4
23/11/21,Sharks (6),LDLC (16),d2  Dust2,ESL Pro League Season 15 Conference
23/11/21,LDLC (8),Sharks (16),mrg  Mirage,ESL Pro League Season 15 Conference
23/11/21,Sharks (8),LDLC (16),inf  Inferno,ESL Pro League Season 15 Conference
23/11/21,EC Brugge (10),MAD Lions (16),inf  Inferno,ESL Pro League Season 15 Conference
23/11/21,MAD Lions (16),EC Brugge (3),mrg  Mirage,ESL Pro League Season 15 Conference
23/11/21,ECSTATIC (16),1WIN (11),ovp  Overpass,Pinnacle Fall Series 3
23/11/21,1WIN (14),ECSTATIC (16),vtg  Vertigo,Pinnacle Fall Series 3
23/11/21,ECSTATIC (5),1WIN (16),nuke  Nuke,Pinnacle Fall Series 3
23/11/21,Dignitas (16),MASONIC (10),ovp  Overpass,Pinnacle Fall Series 3
23/11/21,MASONIC (9),Dignitas (16),nuke  Nuke,Pinnacle Fall Series 3
23/11/21,ex-Lese (6),Paradox (16),nuke  Nuke,ESEA Premier Season 39 Australia
23/11/21,Paradox (16),ex-Lese (10),inf  Inferno,ESEA Premier Season 39 Australia
23/11/21,The Big Dogs (16),Kanga (9),nuke  Nuke,ESEA Premier Season 39 Australia
23/11/21,Kanga (13),The Big Dogs (16),anc  Ancient,ESEA Premier Season 39 Australia
23/11/21,The Big Dogs (13),Kanga (16),mrg  Mirage,ESEA Premier Season 39 Australia
23/11/21,Dynasty (20),8Ballers (22),vtg  Vertigo,ESEA Premier Season 39 Australia
23/11/21,8Ballers (19),Dynasty (16),mrg  Mirage,ESEA Premier Season 39 Australia
23/11/21,Alke (3),Looking For Org (16),nuke  Nuke,ESEA Premier Season 39 Australia
23/11/21,Looking For Org (16),Alke (14),vtg  Vertigo,ESEA Premier Season 39 Australia
23/11/21,Finest (16),AGF (11),vtg  Vertigo,Pinnacle Fall Series 3
23/11/21,AGF (9),Finest (16),ovp  Overpass,Pinnacle Fall Series 3
23/11/21,ECLOT (16),Nexus (13),d2  Dust2,Pinnacle Fall Series 3
