Date,Team1,Team2,Map,Event
29/8/21,Feenix (6),Into the Breach (16),inf  Inferno,Fantasyexpo EU Champions Fall 2021 UK & Ireland Closed Qualifier
29/8/21,AVEZ (8),MAD Lions (16),anc  Ancient,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,MAD Lions (16),AVEZ (12),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,Anonymo (19),Meta4Pro (17),vtg  Vertigo,Gjirafa50 Masters League Season 2
29/8/21,Anonymo (9),Meta4Pro (16),d2  Dust2,Gjirafa50 Masters League Season 2
29/8/21,Anonymo (16),Meta4Pro (7),mrg  Mirage,Gjirafa50 Masters League Season 2
29/8/21,Infinite (16),allStars (8),inf  Inferno,ROPL Stars 2021
29/8/21,allStars (6),Infinite (16),mrg  Mirage,ROPL Stars 2021
29/8/21,fnatic (16),FaZe (7),mrg  Mirage,ESL Pro League Season 14
29/8/21,FaZe (14),fnatic (16),ovp  Overpass,ESL Pro League Season 14
29/8/21,MOUZ NXT (16),fnatic Rising (14),vtg  Vertigo,WePlay Academy League Season 1 Finals
29/8/21,MOUZ NXT (8),fnatic Rising (16),inf  Inferno,WePlay Academy League Season 1 Finals
29/8/21,fnatic Rising (7),MOUZ NXT (16),nuke  Nuke,WePlay Academy League Season 1 Finals
29/8/21,GamerLegion (7),Apeks (16),ovp  Overpass,Pelaajat Series Fall 2021
29/8/21,Apeks (16),GamerLegion (14),vtg  Vertigo,Pelaajat Series Fall 2021
29/8/21,UDP (7),allStars (16),anc  Ancient,ROPL Stars 2021
29/8/21,allStars (16),UDP (13),d2  Dust2,ROPL Stars 2021
29/8/21,Lynn Vision (9),ViCi (16),nuke  Nuke,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,ViCi (16),Lynn Vision (8),anc  Ancient,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,BIG (16),Natus Vincere (7),mrg  Mirage,ESL Pro League Season 14
29/8/21,Natus Vincere (11),BIG (16),d2  Dust2,ESL Pro League Season 14
29/8/21,Lyngby Vikings (16),GORILLAZ (13),inf  Inferno,Pelaajat Series Fall 2021
29/8/21,GORILLAZ (6),Lyngby Vikings (16),anc  Ancient,Pelaajat Series Fall 2021
29/8/21,ViCi (16),TYLOO (12),mrg  Mirage,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,TYLOO (12),ViCi (16),ovp  Overpass,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,Lynn Vision (16),Wings Up (7),nuke  Nuke,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,Lynn Vision (16),Wings Up (11),d2  Dust2,Douyu Fall Cup 2021 - BLAST Premier Qualifier
29/8/21,INTZ (19),Bravos (16),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
29/8/21,INTZ (16),Bravos (14),d2  Dust2,Liga Gamers Club 2021 Serie A August Cup
29/8/21,Furious (5),Leviatan (16),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
29/8/21,Furious (4),Leviatan (16),inf  Inferno,Flow FiReLEAGUE 2021 Southern Cone
28/8/21,SAW (11),AVEZ (16),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,HAVU (11),MAD Lions (16),mrg  Mirage,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,River Plate (6),9z (16),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
28/8/21,River Plate (12),9z (16),d2  Dust2,Flow FiReLEAGUE 2021 Southern Cone
28/8/21,MEGAZORD (16),Rehl (12),inf  Inferno,Liga Gamers Club 2021 Serie A August Cup
28/8/21,Rehl (10),MEGAZORD (16),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
28/8/21,MEGAZORD (10),Rehl (16),ovp  Overpass,Liga Gamers Club 2021 Serie A August Cup
28/8/21,MASONIC (14),AVEZ (16),vtg  Vertigo,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,FATE (9),HAVU (16),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,MAD Lions (16),D13 (7),anc  Ancient,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,Endpoint (16),AIRLYA (7),inf  Inferno,Gjirafa50 Masters League Season 2
28/8/21,Endpoint (15),AIRLYA (19),vtg  Vertigo,Gjirafa50 Masters League Season 2
28/8/21,AIRLYA (14),Endpoint (16),mrg  Mirage,Gjirafa50 Masters League Season 2
28/8/21,eSuba (16),XGC (13),ovp  Overpass,Gjirafa50 Masters League Season 2
28/8/21,XGC (5),eSuba (16),mrg  Mirage,Gjirafa50 Masters League Season 2
28/8/21,Finest (16),777 (19),mrg  Mirage,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,Dolej Miodu (16),NASR (11),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,SAW (16),4Fun (4),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 1
28/8/21,LDLC (16),AUGPLAYRS (6),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 1
