Date,Team1,Team2,Map,Event
14/2/23,K23 (19),Boston crab (16),mrg  Mirage,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,iNation (16),Nemiga (14),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,GODSENT (13),Forward (16),inf  Inferno,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,ECSTATIC (12),HONORIS (16),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,PGE Turow (17),Into the Breach (19),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,Shababs Botten (8),Tricked (16),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,HOTU (10),B8 (16),anc  Ancient,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,EveryBody Dance (8),EYEBALLERS (16),ovp  Overpass,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,Lazer Cats (16),JANO (10),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,allStars (9),Websterz (16),anb  Anubis,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,SINNERS (16),Juggernauts (6),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,Viperio (16),boomer demons (12),nuke  Nuke,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,Permitta (6),MASONIC (16),vtg  Vertigo,BLAST.tv Paris Major 2023 Europe RMR Open Qualifier 1
14/2/23,The Prodigies (16),Zero Tenacity (5),nuke  Nuke,European Pro League 2nd Division Season 1
14/2/23,Zero Tenacity (13),The Prodigies (16),inf  Inferno,European Pro League 2nd Division Season 1
14/2/23,The Prodigies (12),Zero Tenacity (16),mrg  Mirage,European Pro League 2nd Division Season 1
14/2/23,Nouns (16),paiN (14),vtg  Vertigo,CCT North America Series 3
14/2/23,Nouns (13),paiN (16),nuke  Nuke,CCT North America Series 3
14/2/23,paiN (17),Nouns (19),ovp  Overpass,CCT North America Series 3
14/2/23,Noxious (9),MIBR (16),ovp  Overpass,ESL Challenger League Season 44 North America
14/2/23,MIBR (16),Noxious (5),vtg  Vertigo,ESL Challenger League Season 44 North America
13/2/23,FURIA Academy (11),Paquetá (16),ovp  Overpass,EPL World Series Americas Season 2
13/2/23,Paquetá (19),FURIA Academy (16),mrg  Mirage,EPL World Series Americas Season 2
13/2/23,FURIA Academy (13),Paquetá (16),nuke  Nuke,EPL World Series Americas Season 2
13/2/23,Monte (13),PROSPECTS (16),ovp  Overpass,European Development Championship 7
13/2/23,PROSPECTS (16),Monte (14),mrg  Mirage,European Development Championship 7
13/2/23,Illuminar (16),Coalesce (19),ovp  Overpass,CCT West Europe Series 1
13/2/23,Illuminar (16),Coalesce (7),anb  Anubis,CCT West Europe Series 1
13/2/23,Illuminar (11),Coalesce (16),inf  Inferno,CCT West Europe Series 1
13/2/23,PROSPECTS (16),MOUZ NXT (10),inf  Inferno,European Development Championship 7
13/2/23,Apeks (9),Young Ninjas (16),vtg  Vertigo,Elisa Invitational Winter 2023
13/2/23,Young Ninjas (16),Apeks (14),ovp  Overpass,Elisa Invitational Winter 2023
13/2/23,Sampi (16),Viperio (14),nuke  Nuke,European Pro League 2nd Division Season 1
13/2/23,Sampi (11),Viperio (16),anb  Anubis,European Pro League 2nd Division Season 1
13/2/23,Viperio (13),Sampi (16),ovp  Overpass,European Pro League 2nd Division Season 1
13/2/23,Nexus (3),EYEBALLERS (16),vtg  Vertigo,CCT West Europe Series 1
13/2/23,EYEBALLERS (16),Nexus (9),mrg  Mirage,CCT West Europe Series 1
13/2/23,Monte (16),Forward (10),anb  Anubis,European Development Championship 7
13/2/23,Spirit Academy (16),Tricked (8),ovp  Overpass,CCT West Europe Series 1
13/2/23,Tricked (6),Spirit Academy (16),vtg  Vertigo,CCT West Europe Series 1
13/2/23,Nexus (16),Invictus International (12),anc  Ancient,European Pro League 2nd Division Season 1
13/2/23,Invictus International (16),Nexus (11),inf  Inferno,European Pro League 2nd Division Season 1
13/2/23,Nexus (16),Invictus International (14),nuke  Nuke,European Pro League 2nd Division Season 1
13/2/23,ATK (9),MIBR (16),vtg  Vertigo,IEM Rio 2023 North America Open Qualifier 2
13/2/23,MIBR (16),ATK (12),anb  Anubis,IEM Rio 2023 North America Open Qualifier 2
13/2/23,Strife (15),paiN (19),nuke  Nuke,CCT North America Series 3
13/2/23,paiN (16),Strife (7),mrg  Mirage,CCT North America Series 3
13/2/23,ATK (16),Evil Geniuses (14),anc  Ancient,IEM Rio 2023 North America Open Qualifier 2
13/2/23,Mythic (6),MIBR (16),anb  Anubis,IEM Rio 2023 North America Open Qualifier 2
13/2/23,Demon Time (17),Evil Geniuses (19),nuke  Nuke,IEM Rio 2023 North America Open Qualifier 2
