Date,Team1,Team2,Map,Event
16/10/21,HONORIS (11),Nexus (16),mrg  Mirage,Malta Vibes Knockout Series 3
16/10/21,Nexus (9),HONORIS (16),inf  Inferno,Malta Vibes Knockout Series 3
16/10/21,Dynasty (19),Sylyx (17),ovp  Overpass,ESEA Premier Season 38 Australia Relegation
16/10/21,Sylyx (12),Dynasty (16),vtg  Vertigo,ESEA Premier Season 38 Australia Relegation
16/10/21,MIRACLE RUN (6),Bandits (16),mrg  Mirage,ESEA Premier Season 38 Australia Relegation
16/10/21,Bandits (16),MIRACLE RUN (14),anc  Ancient,ESEA Premier Season 38 Australia Relegation
16/10/21,VERTEX (4),ORDER (16),mrg  Mirage,ESEA Premier Season 38 Australia
16/10/21,ORDER (16),VERTEX (9),anc  Ancient,ESEA Premier Season 38 Australia
16/10/21,Izako Boars (16),Anonymo (10),anc  Ancient,Malta Vibes Knockout Series 3
16/10/21,Izako Boars (13),Anonymo (16),inf  Inferno,Malta Vibes Knockout Series 3
16/10/21,Anonymo (4),Izako Boars (16),mrg  Mirage,Malta Vibes Knockout Series 3
16/10/21,Tranquillum (16),coluant (14),anc  Ancient,Spelet Academy 2021
16/10/21,coluant (9),Tranquillum (16),nuke  Nuke,Spelet Academy 2021
16/10/21,Boca Juniors (19),Santos (17),inf  Inferno,La Liga Pro 2021 Clausura South
16/10/21,Northern Forces (16),Third Impact (2),inf  Inferno,ESEA Premier Season 38 North America Relegation
16/10/21,Third Impact (14),Northern Forces (16),mrg  Mirage,ESEA Premier Season 38 North America Relegation
16/10/21,Party Astronauts (16),Strife (9),inf  Inferno,ESEA Premier Season 38 North America
16/10/21,Strife (6),Party Astronauts (16),nuke  Nuke,ESEA Premier Season 38 North America
16/10/21,Party Astronauts (11),Strife (16),mrg  Mirage,ESEA Premier Season 38 North America
16/10/21,Detonate (28),Big Chillin (26),d2  Dust2,ESEA Premier Season 38 North America Relegation
16/10/21,Big Chillin (10),Detonate (16),inf  Inferno,ESEA Premier Season 38 North America Relegation
16/10/21,Synthetic (10),Eros (16),nuke  Nuke,ESEA Premier Season 38 North America Relegation
16/10/21,Eros (16),Synthetic (6),vtg  Vertigo,ESEA Premier Season 38 North America Relegation
15/10/21,PACT (16),OPAA (10),nuke  Nuke,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,Wisla Krakow (19),Eternal Fire (15),nuke  Nuke,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,Infinite (14),BLUEJAYS (16),anc  Ancient,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,Wygers AR (9),Stone (16),nuke  Nuke,La Liga Pro 2021 Clausura South
15/10/21,Wygers AR (16),Stone (12),d2  Dust2,La Liga Pro 2021 Clausura South
15/10/21,Stone (16),Wygers AR (11),inf  Inferno,La Liga Pro 2021 Clausura South
15/10/21,Izako Boars (16),Trasko (7),inf  Inferno,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,9z (16),Finest (11),d2  Dust2,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,MIBR (14),Exalted Industries (16),mrg  Mirage,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,777 (11),Entropiq (16),anc  Ancient,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,xDDDD (7),K23 (16),nuke  Nuke,IEM Winter 2021 Europe Open Qualifier 2
15/10/21,DBL PONEY (13),BLINK (16),anc  Ancient,ESEA Premier Season 38 Europe
15/10/21,DBL PONEY (11),BLINK (16),vtg  Vertigo,ESEA Premier Season 38 Europe
15/10/21,Fiend (16),Copenhagen Flames (8),nuke  Nuke,Elisa Invitational Fall 2021
15/10/21,Fiend (16),Copenhagen Flames (2),inf  Inferno,Elisa Invitational Fall 2021
15/10/21,AURA (20),AVE (22),anc  Ancient,Malta Vibes Knockout Series 3
15/10/21,AURA (16),AVE (5),inf  Inferno,Malta Vibes Knockout Series 3
15/10/21,AVE (16),AURA (6),ovp  Overpass,Malta Vibes Knockout Series 3
15/10/21,Enterprise (16),HONORIS (12),mrg  Mirage,ESEA Premier Season 38 Europe Relegation
15/10/21,HONORIS (16),Enterprise (10),inf  Inferno,ESEA Premier Season 38 Europe Relegation
15/10/21,Enterprise (16),HONORIS (11),nuke  Nuke,ESEA Premier Season 38 Europe Relegation
15/10/21,Nemiga (5),Movistar Riders (16),inf  Inferno,ESEA Premier Season 38 Europe Relegation
15/10/21,Movistar Riders (16),Nemiga (11),mrg  Mirage,ESEA Premier Season 38 Europe Relegation
15/10/21,1WIN (16),Endpoint (12),mrg  Mirage,ESEA Premier Season 38 Europe Relegation
15/10/21,Endpoint (14),1WIN (16),vtg  Vertigo,ESEA Premier Season 38 Europe Relegation
15/10/21,Complexity (12),OG (16),d2  Dust2,BLAST Premier Fall Showdown 2021
15/10/21,OG (16),Complexity (0),mrg  Mirage,BLAST Premier Fall Showdown 2021
