Date,Team1,Team2,Map,Event
1/3/22,HONORIS (16),Nexus (14),mrg  Mirage,Pinnacle Winter Series 3 Regionals
1/3/22,Into the Breach (16),KOVA (11),inf  Inferno,Pinnacle Winter Series 3 Regionals
1/3/22,Into the Breach (11),KOVA (16),nuke  Nuke,Pinnacle Winter Series 3 Regionals
1/3/22,KOVA (12),Into the Breach (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
1/3/22,DGG (16),Kanga (2),mrg  Mirage,LPL Pro League Season 10
1/3/22,Kanga (11),DGG (16),nuke  Nuke,LPL Pro League Season 10
1/3/22,UNGENTIUM (14),Enterprise (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
1/3/22,UNGENTIUM (17),Enterprise (19),inf  Inferno,Pinnacle Winter Series 3 Regionals
1/3/22,Enterprise (5),UNGENTIUM (16),d2  Dust2,Pinnacle Winter Series 3 Regionals
1/3/22,1shot (16),Entropiq Prague (0),vtg  Vertigo,Pinnacle Winter Series 3 Regionals
1/3/22,Entropiq Prague (14),1shot (16),nuke  Nuke,Pinnacle Winter Series 3 Regionals
1/3/22,Nut-E (16),Sanguine (8),inf  Inferno,LPL Pro League Season 10
1/3/22,Sanguine (10),Nut-E (16),mrg  Mirage,LPL Pro League Season 10
1/3/22,ONET4P (22),Carpe Diem (20),inf  Inferno,ESL Challenger League Season 40 North America
1/3/22,ONET4P (16),Carpe Diem (14),vtg  Vertigo,ESL Challenger League Season 40 North America
1/3/22,Carpe Diem (16),ONET4P (10),d2  Dust2,ESL Challenger League Season 40 North America
28/2/22,Black Dragons (17),MIBR Academy (19),nuke  Nuke,Liga Gamers Club 2022 Serie A February Cup
28/2/22,MIBR Academy (16),Black Dragons (14),inf  Inferno,Liga Gamers Club 2022 Serie A February Cup
28/2/22,KOVA (16),Sampi (19),vtg  Vertigo,Pinnacle Winter Series 3 Regionals
28/2/22,Sampi (14),KOVA (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
28/2/22,KOVA (5),Sampi (16),ovp  Overpass,Pinnacle Winter Series 3 Regionals
28/2/22,Enterprise (2),EC Brugge (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
28/2/22,EC Brugge (8),Enterprise (16),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,Enterprise (14),EC Brugge (16),anc  Ancient,Pinnacle Winter Series 3 Regionals
28/2/22,Young Ninjas (16),UNGENTIUM (13),mrg  Mirage,Pinnacle Winter Series 3 Regionals
28/2/22,UNGENTIUM (7),Young Ninjas (16),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,Entropiq Prague (14),Ambush (16),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,Ambush (16),Entropiq Prague (12),vtg  Vertigo,Pinnacle Winter Series 3 Regionals
28/2/22,ALTERNATE aTTaX (16),1shot (7),vtg  Vertigo,Pinnacle Winter Series 3 Regionals
28/2/22,ALTERNATE aTTaX (11),1shot (16),nuke  Nuke,Pinnacle Winter Series 3 Regionals
28/2/22,1shot (6),ALTERNATE aTTaX (16),ovp  Overpass,Pinnacle Winter Series 3 Regionals
28/2/22,Astralis Talent (16),HONORIS (11),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,HONORIS (11),Astralis Talent (16),vtg  Vertigo,Pinnacle Winter Series 3 Regionals
28/2/22,Dynasty (4),VERTEX (16),inf  Inferno,ESL Australia & NZ Championship Season 14
28/2/22,VERTEX (16),Dynasty (13),mrg  Mirage,ESL Australia & NZ Championship Season 14
28/2/22,eSuba (16),Into the Breach (9),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,Into the Breach (14),eSuba (16),nuke  Nuke,Pinnacle Winter Series 3 Regionals
28/2/22,eSuba (14),Into the Breach (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
28/2/22,ECLOT (16),Nexus (4),inf  Inferno,Pinnacle Winter Series 3 Regionals
28/2/22,ECLOT (9),Nexus (16),d2  Dust2,Pinnacle Winter Series 3 Regionals
28/2/22,Nexus (12),ECLOT (16),mrg  Mirage,Pinnacle Winter Series 3 Regionals
28/2/22,ORDER (16),CAMO (1),nuke  Nuke,ESL Australia & NZ Championship Season 14
28/2/22,CAMO (16),ORDER (11),anc  Ancient,ESL Australia & NZ Championship Season 14
28/2/22,ORDER (16),CAMO (4),d2  Dust2,ESL Australia & NZ Championship Season 14
28/2/22,Vireo.pro (8),Strife (16),d2  Dust2,ESEA Winter 2021 Cash Cup 5 North America
28/2/22,Vireo.pro (16),Strife (13),mrg  Mirage,ESEA Winter 2021 Cash Cup 5 North America
28/2/22,Strife (16),Vireo.pro (8),nuke  Nuke,ESEA Winter 2021 Cash Cup 5 North America
28/2/22,ATK (16),Party Astronauts (14),inf  Inferno,ESEA Winter 2021 Cash Cup 5 North America
28/2/22,Party Astronauts (11),ATK (16),mrg  Mirage,ESEA Winter 2021 Cash Cup 5 North America
27/2/22,Black Dragons (19),Meta (16),mrg  Mirage,Liga Gamers Club 2022 Serie A February Cup
