Date,Team1,Team2,Map,Event
1/12/21,Los Grandes (13),LSC (16),vtg  Vertigo,ESL Challenger Anaheim 2022 South America Open Qualifier 1
1/12/21,River Plate (6),Imperial (16),d2  Dust2,Aorus League 2021 Season 4 Regional Finals
1/12/21,Imperial (16),River Plate (12),nuke  Nuke,Aorus League 2021 Season 4 Regional Finals
1/12/21,Springroll (10),Party Astronauts (16),inf  Inferno,ESL Challenger Anaheim 2022 North America Open Qualifier 1
1/12/21,ONET4P (10),Bad News Bears (16),d2  Dust2,ESL Challenger Anaheim 2022 North America Open Qualifier 1
1/12/21,Eros (8),TeamOne (16),mrg  Mirage,ESL Challenger Anaheim 2022 North America Open Qualifier 1
1/12/21,Detonate (10),Strife (16),nuke  Nuke,ESL Challenger Anaheim 2022 North America Open Qualifier 1
30/11/21,LSC (16),Stone (2),d2  Dust2,ESL Challenger Anaheim 2022 South America Open Qualifier 1
30/11/21,Liberty (11),Los Grandes (16),ovp  Overpass,ESL Challenger Anaheim 2022 South America Open Qualifier 1
30/11/21,DETONA (17),Stone (19),vtg  Vertigo,ESL Challenger Anaheim 2022 South America Open Qualifier 1
30/11/21,Los Grandes (16),Santos (13),ovp  Overpass,ESL Challenger Anaheim 2022 South America Open Qualifier 1
30/11/21,SWS (22),Keyd (25),inf  Inferno,BLAST Rising 2021 Latin America
30/11/21,Keyd (16),SWS (8),nuke  Nuke,BLAST Rising 2021 Latin America
30/11/21,Savage (19),GamerLegion (15),mrg  Mirage,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,GamerLegion (9),Savage (16),d2  Dust2,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,1shot (7),Sprout (16),anc  Ancient,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,Sprout (19),1shot (15),inf  Inferno,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,Redragon (10),9z (16),nuke  Nuke,BLAST Rising 2021 Latin America
30/11/21,9z (19),Redragon (16),ovp  Overpass,BLAST Rising 2021 Latin America
30/11/21,BLINK (16),LDLC (8),vtg  Vertigo,ESEA Premier Season 39 Europe
30/11/21,BLINK (14),LDLC (16),inf  Inferno,ESEA Premier Season 39 Europe
30/11/21,LDLC (16),BLINK (19),anc  Ancient,ESEA Premier Season 39 Europe
30/11/21,DBL PONEY (15),Entropiq (19),ovp  Overpass,ESEA Premier Season 39 Europe
30/11/21,DBL PONEY (13),Entropiq (16),anc  Ancient,ESEA Premier Season 39 Europe
30/11/21,DBL PONEY (16),Entropiq (4),vtg  Vertigo,ESEA Premier Season 39 Europe
30/11/21,Enterprise (16),EC Brugge (13),d2  Dust2,Malta Vibes Knockout Series 4
30/11/21,EC Brugge (6),Enterprise (16),anc  Ancient,Malta Vibes Knockout Series 4
30/11/21,Enterprise (9),EC Brugge (16),nuke  Nuke,Malta Vibes Knockout Series 4
30/11/21,Extra Salt (16),MOUZ NXT (7),vtg  Vertigo,Pinnacle Fall Series 3
30/11/21,MOUZ NXT (12),Extra Salt (16),anc  Ancient,Pinnacle Fall Series 3
30/11/21,SWS (16),ex-Ceará (14),d2  Dust2,Liga Gamers Club 2021 Serie A November Cup
30/11/21,ex-Ceará (7),SWS (16),nuke  Nuke,Liga Gamers Club 2021 Serie A November Cup
30/11/21,Kappa Bar (12),KOVA (16),anc  Ancient,Elisa Invitational Winter 2021 Regionals
30/11/21,KOVA (16),Kappa Bar (9),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
30/11/21,Savage (16),Run or Die (10),ovp  Overpass,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,GamerLegion (16),Finest (13),anc  Ancient,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,Anonymo (10),1shot (16),mrg  Mirage,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,Sprout (16),SKADE (11),d2  Dust2,ESL Challenger Anaheim 2022 Europe Open Qualifier 1
30/11/21,ECSTATIC (3),Unique (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4
30/11/21,Unique (16),ECSTATIC (8),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4
30/11/21,D13 (13),GORILLAZ (16),mrg  Mirage,Malta Vibes Knockout Series 4
30/11/21,GORILLAZ (16),D13 (6),nuke  Nuke,Malta Vibes Knockout Series 4
30/11/21,Copenhagen Flames (7),BLINK (16),mrg  Mirage,Pinnacle Fall Series 3
30/11/21,Copenhagen Flames (14),BLINK (16),inf  Inferno,Pinnacle Fall Series 3
30/11/21,BLINK (9),Copenhagen Flames (16),ovp  Overpass,Pinnacle Fall Series 3
30/11/21,Nexus (13),Lynn Vision (16),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
30/11/21,Lynn Vision (16),Nexus (4),anc  Ancient,Elisa Invitational Winter 2021 Regionals
30/11/21,FATE (7),Eternal Fire (16),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 4
30/11/21,Eternal Fire (16),FATE (12),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4
30/11/21,Apeks Rebels (8),INDE IRAE (16),nuke  Nuke,Malta Vibes Knockout Series 4
