Date,Team1,Team2,Map,Event
15/2/22,GMT (14),SINNERS (16),inf  Inferno,Malta Vibes Knockout Series 6
15/2/22,fnatic (16),Wisla Krakow (4),nuke  Nuke,IEM Katowice 2022 Play-In
15/2/22,Movistar Riders (13),BIG (16),nuke  Nuke,IEM Katowice 2022 Play-In
15/2/22,Copenhagen Flames (16),Ninjas in Pyjamas (12),mrg  Mirage,IEM Katowice 2022 Play-In
15/2/22,Ninjas in Pyjamas (3),Copenhagen Flames (16),nuke  Nuke,IEM Katowice 2022 Play-In
15/2/22,K23 (16),Endpoint (9),anc  Ancient,Pinnacle Winter Series 2
15/2/22,K23 (16),Endpoint (10),mrg  Mirage,Pinnacle Winter Series 2
15/2/22,Endpoint (16),K23 (8),ovp  Overpass,Pinnacle Winter Series 2
15/2/22,Enterprise (13),BLUEJAYS (16),vtg  Vertigo,Pinnacle Winter Series 2
15/2/22,BLUEJAYS (16),Enterprise (13),mrg  Mirage,Pinnacle Winter Series 2
15/2/22,MIBR (11),Astralis (16),nuke  Nuke,IEM Katowice 2022 Play-In
15/2/22,Savage (14),SAW (16),vtg  Vertigo,Thunderpick Bitcoin Series 1
15/2/22,Savage (7),SAW (16),d2  Dust2,Thunderpick Bitcoin Series 1
15/2/22,Renegades (16),OG (19),mrg  Mirage,IEM Katowice 2022 Play-In
15/2/22,Anonymo (11),1shot (16),nuke  Nuke,Malta Vibes Knockout Series 6
15/2/22,1shot (16),Anonymo (5),vtg  Vertigo,Malta Vibes Knockout Series 6
15/2/22,Entropiq (9),ENCE (16),ovp  Overpass,IEM Katowice 2022 Play-In
15/2/22,FaZe (16),Sprout (12),ovp  Overpass,IEM Katowice 2022 Play-In
15/2/22,AVANGAR (2),00NATION (16),inf  Inferno,Pinnacle Winter Series 2
15/2/22,00NATION (16),AVANGAR (2),nuke  Nuke,Pinnacle Winter Series 2
15/2/22,FORZE (16),777 (1),nuke  Nuke,Pinnacle Winter Series 2
15/2/22,777 (6),FORZE (16),mrg  Mirage,Pinnacle Winter Series 2
15/2/22,Copenhagen Flames (16),fnatic (7),ovp  Overpass,IEM Katowice 2022 Play-In
15/2/22,Wisla Krakow (12),Ninjas in Pyjamas (16),anc  Ancient,IEM Katowice 2022 Play-In
15/2/22,MOUZ (16),GODSENT (8),nuke  Nuke,IEM Katowice 2022 Play-In
15/2/22,Nemiga (8),EC Kyiv (16),d2  Dust2,Malta Vibes Knockout Series 6
15/2/22,EC Kyiv (16),Nemiga (10),vtg  Vertigo,Malta Vibes Knockout Series 6
15/2/22,Dignitas (13),SKADE (16),ovp  Overpass,Pinnacle Winter Series 2
15/2/22,SKADE (16),Dignitas (13),nuke  Nuke,Pinnacle Winter Series 2
15/2/22,Apeks (16),MAD Lions (9),inf  Inferno,Pinnacle Winter Series 2
15/2/22,MAD Lions (12),Apeks (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,1shot (16),AGO (10),mrg  Mirage,Malta Vibes Knockout Series 6
14/2/22,1shot (10),AGO (16),inf  Inferno,Malta Vibes Knockout Series 6
14/2/22,1shot (16),AGO (11),d2  Dust2,Malta Vibes Knockout Series 6
14/2/22,00NATION (14),GamerLegion (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,GamerLegion (22),00NATION (20),inf  Inferno,Pinnacle Winter Series 2
14/2/22,00NATION (16),GamerLegion (2),ovp  Overpass,Pinnacle Winter Series 2
14/2/22,Dignitas (23),1WIN (25),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,1WIN (16),Dignitas (13),ovp  Overpass,Pinnacle Winter Series 2
14/2/22,GMT (16),ECSTATIC (10),vtg  Vertigo,Malta Vibes Knockout Series 6
14/2/22,Endpoint (16),FORZE (11),anc  Ancient,Pinnacle Winter Series 2
14/2/22,Endpoint (7),FORZE (16),inf  Inferno,Pinnacle Winter Series 2
14/2/22,FORZE (14),Endpoint (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,Enterprise (16),SKADE (13),inf  Inferno,Pinnacle Winter Series 2
14/2/22,SKADE (9),Enterprise (16),mrg  Mirage,Pinnacle Winter Series 2
14/2/22,Enterprise (8),SKADE (16),anc  Ancient,Pinnacle Winter Series 2
14/2/22,SAW (16),D13 (12),nuke  Nuke,Malta Vibes Knockout Series 6
14/2/22,D13 (9),SAW (16),d2  Dust2,Malta Vibes Knockout Series 6
14/2/22,BLUEJAYS (19),MAD Lions (17),ovp  Overpass,Pinnacle Winter Series 2
14/2/22,Eternal Fire (16),AVANGAR (11),nuke  Nuke,Pinnacle Winter Series 2
