Date,Team1,Team2,Map,Event
17/8/22,ECLOT (16),SKADE X (13),mrg  Mirage,Elisa Invitational Fall 2022 Contenders
17/8/22,SKADE X (12),ECLOT (16),d2  Dust2,Elisa Invitational Fall 2022 Contenders
17/8/22,ECLOT (4),SKADE X (16),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
17/8/22,MASONIC (16),PROSPECTS (12),anc  Ancient,Elisa Invitational Fall 2022 Contenders
17/8/22,PROSPECTS (9),MASONIC (16),inf  Inferno,Elisa Invitational Fall 2022 Contenders
17/8/22,MASONIC (15),PROSPECTS (19),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
17/8/22,Boca Juniors (9),ex-Holkattes (16),inf  Inferno,CCT South America Series 1
17/8/22,ex-Holkattes (16),Boca Juniors (1),nuke  Nuke,CCT South America Series 1
17/8/22,ODDIK (4),paiN (16),anc  Ancient,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,Paquetá (5),Fluxo (16),nuke  Nuke,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,MIBR (16),The Union (8),vtg  Vertigo,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,paiN (16),Isurus (5),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,ARCTIC (8),Meta (16),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,Arvum (11),Paquetá (16),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,ODDIK (16),Los Grandes (10),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,Strife (5),Complexity (16),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Complexity (16),Strife (5),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Furious (9),Fluxo (16),mrg  Mirage,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,00NATION (16),Sharks (14),anc  Ancient,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,MIBR (16),B4 (8),d2  Dust2,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,The Union (16),Leviatan SSJ (8),inf  Inferno,IEM Road to Rio 2022 South America Open Qualifier 1
17/8/22,Brazen (8),Gaimin Gladiators (16),anc  Ancient,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Gaimin Gladiators (16),Brazen (8),d2  Dust2,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Strife (16),Detonate (11),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Kari (13),Brazen (16),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Complexity (16),ONET4P (4),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 1
17/8/22,Vendetta (5),Gaimin Gladiators (16),inf  Inferno,IEM Road to Rio 2022 North America Open Qualifier 1
16/8/22,Rehl (14),Capivara Strong (16),mrg  Mirage,CCT South America Series 1
16/8/22,Capivara Strong (5),Rehl (16),d2  Dust2,CCT South America Series 1
16/8/22,Rehl (11),Capivara Strong (16),inf  Inferno,CCT South America Series 1
16/8/22,OG (8),Falcons (16),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Falcons (11),OG (16),mrg  Mirage,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,OG (12),Falcons (16),vtg  Vertigo,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,BLUEJAYS (11),Aurora (16),vtg  Vertigo,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Aurora (16),BLUEJAYS (7),mrg  Mirage,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,BLUEJAYS (16),Aurora (13),anc  Ancient,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Portuguese Family (4),MOUZ (16),mrg  Mirage,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,MOUZ (16),Portuguese Family (5),inf  Inferno,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,ECSTATIC (9),Sprout (16),vtg  Vertigo,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Sprout (16),ECSTATIC (2),d2  Dust2,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,fnatic (14),Falcons (16),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,777 (12),Portuguese Family (16),inf  Inferno,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Astralis (11),Aurora (16),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Sampi (11),ECSTATIC (16),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,BLUEJAYS (16),9INE (7),mrg  Mirage,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,Sprout (16),Entropiq (8),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,OG (16),AVANGAR (10),ovp  Overpass,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,MOUZ (16),AGO (6),mrg  Mirage,IEM Road to Rio 2022 Europe Open Qualifier 1
16/8/22,WINDINGO (16),Redragon (7),d2  Dust2,CCT South America Series 1
16/8/22,Redragon (10),WINDINGO (16),anc  Ancient,CCT South America Series 1
