Date,Team1,Team2,Map,Event
6/7/22,Vitality (20),Sprout (22),vtg  Vertigo,IEM Cologne 2022 Play-In
6/7/22,Sweden (12),BLUEJAYS (16),mrg  Mirage,European Championship 2022
6/7/22,Perspektiva (7),Norway (16),mrg  Mirage,European Championship 2022
6/7/22,BLUEJAYS (16),Luxembourg (8),d2  Dust2,European Championship 2022
6/7/22,Imperial (16),ORDER (11),nuke  Nuke,IEM Cologne 2022 Play-In
6/7/22,ORDER (8),Imperial (16),mrg  Mirage,IEM Cologne 2022 Play-In
6/7/22,Imperial (8),ORDER (16),inf  Inferno,IEM Cologne 2022 Play-In
6/7/22,MIBR (10),TYLOO (16),d2  Dust2,IEM Cologne 2022 Play-In
6/7/22,TYLOO (16),MIBR (3),ovp  Overpass,IEM Cologne 2022 Play-In
6/7/22,MIBR (16),TYLOO (5),inf  Inferno,IEM Cologne 2022 Play-In
6/7/22,OneTap (16),Israel (11),vtg  Vertigo,European Championship 2022
6/7/22,Sweden (16),Croatia (1),mrg  Mirage,European Championship 2022
6/7/22,DGG (16),Aftershock (8),nuke  Nuke,ESL Challenger Melbourne 2022 Oceania Open Qualifier 1
6/7/22,Aftershock (6),DGG (16),vtg  Vertigo,ESL Challenger Melbourne 2022 Oceania Open Qualifier 1
6/7/22,DGG (8),Aftershock (16),mrg  Mirage,ESL Challenger Melbourne 2022 Oceania Open Qualifier 1
6/7/22,Northern Forces (13),Luxe (16),mrg  Mirage,ESEA Advanced Season 41 North America
6/7/22,Luxe (16),Northern Forces (9),inf  Inferno,ESEA Advanced Season 41 North America
5/7/22,Movistar Riders (16),Vitality (4),ovp  Overpass,IEM Cologne 2022 Play-In
5/7/22,Vitality (13),Movistar Riders (16),vtg  Vertigo,IEM Cologne 2022 Play-In
5/7/22,Complexity (9),Astralis (16),nuke  Nuke,IEM Cologne 2022 Play-In
5/7/22,Astralis (16),Complexity (10),ovp  Overpass,IEM Cologne 2022 Play-In
5/7/22,Outsiders (16),BIG (13),d2  Dust2,IEM Cologne 2022 Play-In
5/7/22,BIG (13),Outsiders (16),inf  Inferno,IEM Cologne 2022 Play-In
5/7/22,paiN (10),Sprout (16),vtg  Vertigo,IEM Cologne 2022 Play-In
5/7/22,Sprout (12),paiN (16),d2  Dust2,IEM Cologne 2022 Play-In
5/7/22,paiN (10),Sprout (16),anc  Ancient,IEM Cologne 2022 Play-In
5/7/22,00NATION (13),Spirit (16),anc  Ancient,IEM Cologne 2022 Play-In
5/7/22,00NATION (16),Spirit (14),d2  Dust2,IEM Cologne 2022 Play-In
5/7/22,00NATION (5),Spirit (16),vtg  Vertigo,IEM Cologne 2022 Play-In
5/7/22,Heroic (16),MOUZ (7),nuke  Nuke,IEM Cologne 2022 Play-In
5/7/22,MOUZ (16),Heroic (11),inf  Inferno,IEM Cologne 2022 Play-In
5/7/22,Heroic (16),MOUZ (5),anc  Ancient,IEM Cologne 2022 Play-In
5/7/22,Vitality (16),TYLOO (9),ovp  Overpass,IEM Cologne 2022 Play-In
5/7/22,MIBR (13),Movistar Riders (16),anc  Ancient,IEM Cologne 2022 Play-In
5/7/22,Aftershock (16),Rooster (9),d2  Dust2,ESL Challenger Melbourne 2022 Oceania Open Qualifier 1
5/7/22,Antic (10),DGG (16),vtg  Vertigo,ESL Challenger Melbourne 2022 Oceania Open Qualifier 1
5/7/22,00NATION (16),Astralis (6),mrg  Mirage,IEM Cologne 2022 Play-In
5/7/22,Outsiders (16),Imperial (6),inf  Inferno,IEM Cologne 2022 Play-In
5/7/22,BIG (16),ORDER (7),nuke  Nuke,IEM Cologne 2022 Play-In
5/7/22,MOUZ (19),paiN (16),nuke  Nuke,IEM Cologne 2022 Play-In
5/7/22,Complexity (11),Spirit (16),anc  Ancient,IEM Cologne 2022 Play-In
5/7/22,Sprout (3),Heroic (16),ovp  Overpass,IEM Cologne 2022 Play-In
4/7/22,B4 (16),Daotsu (13),inf  Inferno,Liga Gamers Club 2022 Serie A June Cup
4/7/22,B4 (12),Daotsu (16),d2  Dust2,Liga Gamers Club 2022 Serie A June Cup
4/7/22,Daotsu (9),B4 (16),mrg  Mirage,Liga Gamers Club 2022 Serie A June Cup
4/7/22,Stars Horizon (5),The Union (16),d2  Dust2,Liga Gamers Club 2022 Serie A June Cup
4/7/22,The Union (16),Stars Horizon (14),anc  Ancient,Liga Gamers Club 2022 Serie A June Cup
4/7/22,ONYX (16),ECLOT (19),mrg  Mirage,Y-Games Pro Series 2022
4/7/22,ONYX (11),ECLOT (16),inf  Inferno,Y-Games Pro Series 2022
4/7/22,ECLOT (13),ONYX (16),ovp  Overpass,Y-Games Pro Series 2022
