Date,Team1,Team2,Map,Event
20/9/22,HONORIS (5),EC Brugge (16),d2  Dust2,ESEA Advanced Season 42 Europe
20/9/22,los kogutos (14),SINNERS (16),vtg  Vertigo,CCT Central Europe Series 2
20/9/22,SINNERS (16),los kogutos (12),anc  Ancient,CCT Central Europe Series 2
20/9/22,X (6),ECLOT (16),inf  Inferno,ESEA Advanced Season 42 Europe
20/9/22,X (7),ECLOT (16),mrg  Mirage,ESEA Advanced Season 42 Europe
20/9/22,ECLOT (13),X (16),d2  Dust2,ESEA Advanced Season 42 Europe
20/9/22,ECSTATIC (16),Sashi (6),anc  Ancient,Elisa Invitational Fall 2022
20/9/22,Sashi (8),ECSTATIC (16),d2  Dust2,Elisa Invitational Fall 2022
20/9/22,ECSTATIC (13),Sashi (16),nuke  Nuke,Elisa Invitational Fall 2022
20/9/22,Illuminar (10),Into the Breach (16),nuke  Nuke,CCT Central Europe Series 2
20/9/22,Into the Breach (16),Illuminar (14),vtg  Vertigo,CCT Central Europe Series 2
20/9/22,EC Kyiv (16),SINNERS (4),ovp  Overpass,Elisa Invitational Fall 2022
20/9/22,EC Kyiv (23),SINNERS (25),vtg  Vertigo,Elisa Invitational Fall 2022
20/9/22,EC Kyiv (16),SINNERS (11),inf  Inferno,Elisa Invitational Fall 2022
20/9/22,BLUEJAYS (19),HONORIS (15),inf  Inferno,CCT Central Europe Series 2
20/9/22,BLUEJAYS (14),HONORIS (16),anc  Ancient,CCT Central Europe Series 2
20/9/22,HONORIS (13),BLUEJAYS (16),d2  Dust2,CCT Central Europe Series 2
20/9/22,Encore (8),Grayhound (16),anc  Ancient,ESL Australia & NZ Championship Season 15
20/9/22,Grayhound (16),Encore (12),nuke  Nuke,ESL Australia & NZ Championship Season 15
20/9/22,Victorum (12),Nouns (16),mrg  Mirage,ESL Challenger League Season 42 North America
20/9/22,Nouns (16),Victorum (8),anc  Ancient,ESL Challenger League Season 42 North America
20/9/22,REIGN (16),All Gas No Brakes (14),mrg  Mirage,CCT North America Series 1
20/9/22,REIGN (11),All Gas No Brakes (16),d2  Dust2,CCT North America Series 1
20/9/22,All Gas No Brakes (12),REIGN (16),inf  Inferno,CCT North America Series 1
20/9/22,Davenport University (7),MIBR (16),inf  Inferno,ESL Challenger League Season 42 North America
20/9/22,MIBR (16),Davenport University (1),nuke  Nuke,ESL Challenger League Season 42 North America
20/9/22,Limitless (12),Infinity (16),anc  Ancient,CCT North America Series 1
20/9/22,Infinity (16),Limitless (6),ovp  Overpass,CCT North America Series 1
20/9/22,BHOP (37),Strife (40),vtg  Vertigo,ESL Challenger League Season 42 North America
20/9/22,Strife (19),BHOP (16),inf  Inferno,ESL Challenger League Season 42 North America
20/9/22,9z Academy (13),Mad Kings (16),anc  Ancient,Americas Supercup 2022
20/9/22,Vendetta (16),Nouns (5),anc  Ancient,ESL Challenger League Season 42 North America
20/9/22,Nouns (19),Vendetta (22),ovp  Overpass,ESL Challenger League Season 42 North America
20/9/22,Electrify Steel (19),Take Flyte (16),d2  Dust2,CCT North America Series 1
20/9/22,Take Flyte (10),Electrify Steel (16),mrg  Mirage,CCT North America Series 1
20/9/22,Electrify Steel (11),Take Flyte (16),vtg  Vertigo,CCT North America Series 1
20/9/22,X13 (16),Davenport University (14),ovp  Overpass,CCT North America Series 1
20/9/22,Davenport University (16),X13 (1),nuke  Nuke,CCT North America Series 1
20/9/22,X13 (19),Davenport University (16),inf  Inferno,CCT North America Series 1
20/9/22,MOB (10),The Union (16),inf  Inferno,Americas Supercup 2022
19/9/22,EG Black (13),MIBR (16),d2  Dust2,ESL Challenger League Season 42 North America
19/9/22,MIBR (16),EG Black (14),inf  Inferno,ESL Challenger League Season 42 North America
19/9/22,Ape Gang (16),WINDINGO (9),d2  Dust2,Americas Supercup 2022
19/9/22,Meta (16),Sotano (5),mrg  Mirage,Americas Supercup 2022
19/9/22,EYEBALLERS (14),Nexus (16),anc  Ancient,CCT Central Europe Series 2
19/9/22,Nexus (19),EYEBALLERS (16),inf  Inferno,CCT Central Europe Series 2
19/9/22,EYEBALLERS (16),Nexus (3),d2  Dust2,CCT Central Europe Series 2
19/9/22,Enterprise (14),FTW (16),d2  Dust2,CCT Central Europe Series 2
19/9/22,FTW (16),Enterprise (10),inf  Inferno,CCT Central Europe Series 2
19/9/22,ECLOT (16),SKADE X (11),anc  Ancient,Elisa Invitational Fall 2022
