Date,Team1,Team2,Map,Event
19/10/22,ARCTIC (9),SWS (16),d2  Dust2,CBCS Elite League 2022 Season 2
19/10/22,INTZ (16),AJF (7),inf  Inferno,CBCS Elite League 2022 Season 2
19/10/22,ODDIK (16),Corinthians (13),nuke  Nuke,CBCS Elite League 2022 Season 2
19/10/22,Astralis (22),Eternal Fire (20),nuke  Nuke,BLAST Premier Fall Showdown 2022 Europe
19/10/22,Eternal Fire (16),Astralis (11),ovp  Overpass,BLAST Premier Fall Showdown 2022 Europe
19/10/22,Astralis (16),Eternal Fire (14),d2  Dust2,BLAST Premier Fall Showdown 2022 Europe
19/10/22,Sprout (19),Bad News Eagles (22),anc  Ancient,ESL Challenger League Season 42 Europe
19/10/22,Sprout (17),Bad News Eagles (19),mrg  Mirage,ESL Challenger League Season 42 Europe
19/10/22,Bad News Eagles (6),Sprout (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
19/10/22,Falcons (12),HEET (16),nuke  Nuke,ESL Challenger League Season 42 Europe
19/10/22,HEET (16),Falcons (13),vtg  Vertigo,ESL Challenger League Season 42 Europe
19/10/22,Falcons (16),HEET (6),d2  Dust2,ESL Challenger League Season 42 Europe
19/10/22,Tricked (16),Sangal (8),ovp  Overpass,CCT North Europe Series 1
19/10/22,Sangal (13),Tricked (16),mrg  Mirage,CCT North Europe Series 1
19/10/22,Tricked (14),Sangal (16),anc  Ancient,CCT North Europe Series 1
19/10/22,Entropiq (17),1WIN (19),anc  Ancient,ESL Challenger League Season 42 Europe
19/10/22,1WIN (16),Entropiq (11),ovp  Overpass,ESL Challenger League Season 42 Europe
19/10/22,BLUEJAYS (16),9INE (5),inf  Inferno,ESL Challenger League Season 42 Europe
19/10/22,BLUEJAYS (16),9INE (7),d2  Dust2,ESL Challenger League Season 42 Europe
19/10/22,TYLOO (10),Vitality (16),d2  Dust2,BLAST Premier Fall Showdown 2022 Europe
19/10/22,Vitality (16),TYLOO (12),inf  Inferno,BLAST Premier Fall Showdown 2022 Europe
19/10/22,ECSTATIC (7),IKLA (16),inf  Inferno,CCT North Europe Series 1
19/10/22,IKLA (19),ECSTATIC (15),ovp  Overpass,CCT North Europe Series 1
19/10/22,Renewal (11),Lord Rabbit (16),mrg  Mirage,ESL Challenger League Season 42 Asia-Pacific
19/10/22,Lord Rabbit (19),Renewal (17),inf  Inferno,ESL Challenger League Season 42 Asia-Pacific
19/10/22,ARAVT (16),IHC (12),d2  Dust2,ESL Challenger League Season 42 Asia-Pacific
19/10/22,IHC (12),ARAVT (16),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
19/10/22,NKT (9),Lynn Vision (16),vtg  Vertigo,ESL Challenger League Season 42 Asia-Pacific
19/10/22,Lynn Vision (16),NKT (6),ovp  Overpass,ESL Challenger League Season 42 Asia-Pacific
19/10/22,Clutch (16),Mazaalai (11),mrg  Mirage,ESL Challenger League Season 42 Asia-Pacific
19/10/22,Mazaalai (14),Clutch (16),nuke  Nuke,ESL Challenger League Season 42 Asia-Pacific
19/10/22,Into the Breach (16),SC (14),d2  Dust2,CCT North Europe Series 1
19/10/22,SC (9),Into the Breach (16),nuke  Nuke,CCT North Europe Series 1
19/10/22,Iron Blood (16),MIBR (19),nuke  Nuke,ESL Challenger League Season 42 North America
19/10/22,MIBR (16),Iron Blood (7),vtg  Vertigo,ESL Challenger League Season 42 North America
19/10/22,Brazen (10),ATK (16),mrg  Mirage,ESL Challenger League Season 42 North America
19/10/22,ATK (16),Brazen (11),inf  Inferno,ESL Challenger League Season 42 North America
19/10/22,EG Black (16),Vendetta (8),mrg  Mirage,ESL Challenger League Season 42 North America
19/10/22,Vendetta (13),EG Black (16),ovp  Overpass,ESL Challenger League Season 42 North America
19/10/22,Nouns (16),TeamOne (13),mrg  Mirage,ESL Challenger League Season 42 North America
19/10/22,TeamOne (5),Nouns (16),inf  Inferno,ESL Challenger League Season 42 North America
18/10/22,Spirit Academy (16),BIG Academy (12),nuke  Nuke,WePlay Academy League Season 6
18/10/22,Flames Ascent (16),FURIA Academy (8),mrg  Mirage,WePlay Academy League Season 6
18/10/22,9INE (16),Bad News Eagles (9),d2  Dust2,ESL Challenger League Season 42 Europe
18/10/22,9INE (17),Bad News Eagles (19),anc  Ancient,ESL Challenger League Season 42 Europe
18/10/22,Bad News Eagles (13),9INE (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
18/10/22,Falcons (6),Entropiq (16),ovp  Overpass,ESL Challenger League Season 42 Europe
18/10/22,Falcons (16),Entropiq (13),mrg  Mirage,ESL Challenger League Season 42 Europe
18/10/22,Copenhagen Flames (16),Tricked (8),inf  Inferno,CCT North Europe Series 1
18/10/22,HEET (6),1WIN (16),vtg  Vertigo,ESL Challenger League Season 42 Europe
