Date,Team1,Team2,Map,Event
28/3/22,ENCE (8),Copenhagen Flames (16),vtg  Vertigo,Pinnacle Cup III
28/3/22,Copenhagen Flames (16),ENCE (12),mrg  Mirage,Pinnacle Cup III
28/3/22,DGG (16),Nut-E (4),anc  Ancient,ESL Australia & NZ Championship Season 14
28/3/22,Nut-E (6),DGG (16),inf  Inferno,ESL Australia & NZ Championship Season 14
28/3/22,DGG (9),Nut-E (16),d2  Dust2,ESL Australia & NZ Championship Season 14
28/3/22,ECSTATIC (13),Tricked (16),vtg  Vertigo,Pinnacle Cup III
28/3/22,ECSTATIC (17),Tricked (19),nuke  Nuke,Pinnacle Cup III
28/3/22,Tricked (9),ECSTATIC (16),inf  Inferno,Pinnacle Cup III
28/3/22,1620 Kings (22),Antic (18),nuke  Nuke,ESL Australia & NZ Championship Season 14
28/3/22,Antic (10),1620 Kings (16),ovp  Overpass,ESL Australia & NZ Championship Season 14
28/3/22,InControl (16),Magic School Bus (10),d2  Dust2,ESEA Advanced Season 40 North America
28/3/22,Magic School Bus (6),InControl (16),nuke  Nuke,ESEA Advanced Season 40 North America
28/3/22,Infinity (7),Unjustified (16),inf  Inferno,ESEA Advanced Season 40 North America
28/3/22,Unjustified (8),Infinity (16),anc  Ancient,ESEA Advanced Season 40 North America
28/3/22,Infinity (11),Unjustified (16),nuke  Nuke,ESEA Advanced Season 40 North America
28/3/22,Carpe Diem (16),Orgless (12),ovp  Overpass,ESEA Spring 2022 Cash Cup 1 North America
28/3/22,Orgless (10),Carpe Diem (16),inf  Inferno,ESEA Spring 2022 Cash Cup 1 North America
28/3/22,paiN (9),MIBR (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 1 North America
28/3/22,MIBR (16),paiN (5),nuke  Nuke,ESEA Spring 2022 Cash Cup 1 North America
28/3/22,FURIA Academy (22),MIBR Academy (19),ovp  Overpass,CBCS Retake Series 2022 Season 1
28/3/22,MIBR Academy (14),FURIA Academy (16),nuke  Nuke,CBCS Retake Series 2022 Season 1
28/3/22,ARCTIC (16),B4 (10),nuke  Nuke,CBCS Retake Series 2022 Season 1
28/3/22,B4 (13),ARCTIC (16),d2  Dust2,CBCS Retake Series 2022 Season 1
28/3/22,ARCTIC (13),B4 (16),anc  Ancient,CBCS Retake Series 2022 Season 1
28/3/22,Limitless (16),Touch Point (5),anc  Ancient,ESEA Advanced Season 40 North America
28/3/22,Touch Point (11),Limitless (16),d2  Dust2,ESEA Advanced Season 40 North America
27/3/22,paiN (16),Carpe Diem (13),vtg  Vertigo,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Carpe Diem (10),paiN (16),d2  Dust2,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,paiN (9),Carpe Diem (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Orgless (9),MIBR (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,MIBR (16),Orgless (12),inf  Inferno,ESEA Spring 2022 Cash Cup 1 North America
27/3/22,Los Grandes (16),FreeStyle (14),d2  Dust2,CBCS Retake Series 2022 Season 1
27/3/22,Los Grandes (8),FreeStyle (16),mrg  Mirage,CBCS Retake Series 2022 Season 1
27/3/22,FreeStyle (9),Los Grandes (16),inf  Inferno,CBCS Retake Series 2022 Season 1
27/3/22,Black Dragons (16),AJF (12),nuke  Nuke,CBCS Retake Series 2022 Season 1
27/3/22,Black Dragons (9),AJF (16),d2  Dust2,CBCS Retake Series 2022 Season 1
27/3/22,AJF (13),Black Dragons (16),mrg  Mirage,CBCS Retake Series 2022 Season 1
27/3/22,Young Gods (16),Cruzeiro (7),mrg  Mirage,ESEA Spring 2022 Cash Cup 1 South America
27/3/22,Young Gods (16),Cruzeiro (14),anc  Ancient,ESEA Spring 2022 Cash Cup 1 South America
27/3/22,Cruzeiro (16),Young Gods (2),vtg  Vertigo,ESEA Spring 2022 Cash Cup 1 South America
27/3/22,AVANGAR (16),EC Brugge (11),vtg  Vertigo,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,EC Brugge (3),AVANGAR (16),mrg  Mirage,ESEA Spring 2022 Cash Cup 1 Europe
27/3/22,ALTERNATE aTTaX (16),4glory (8),inf  Inferno,ESEA Advanced Season 40 Europe
27/3/22,ALTERNATE aTTaX (12),4glory (16),mrg  Mirage,ESEA Advanced Season 40 Europe
27/3/22,4glory (11),ALTERNATE aTTaX (16),anc  Ancient,ESEA Advanced Season 40 Europe
27/3/22,Party Astronauts (10),Movistar Riders (16),inf  Inferno,ESL Pro League Season 15
27/3/22,Party Astronauts (16),Movistar Riders (4),nuke  Nuke,ESL Pro League Season 15
27/3/22,ENCE (16),Apeks (14),anc  Ancient,FantasyExpo EU Champions Spring 2022 - BLAST Premier Qualifier
27/3/22,BIG (16),GODSENT (4),anc  Ancient,ESL Pro League Season 15
27/3/22,Liquid (11),Players (16),ovp  Overpass,ESL Pro League Season 15
