Date,Team1,Team2,Map,Event
2/7/22,HEET (16),ex-MAD Lions (14),d2  Dust2,Elisa Invitational Spring 2022
2/7/22,B8 (12),Sangal (16),d2  Dust2,Esport Tour 2022 Series 2
2/7/22,Sangal (13),B8 (16),vtg  Vertigo,Esport Tour 2022 Series 2
2/7/22,B8 (9),Sangal (16),anc  Ancient,Esport Tour 2022 Series 2
2/7/22,GODSENT fe (10),MIBR fe (16),ovp  Overpass,ESL Impact Valencia 2022
2/7/22,MIBR fe (13),GODSENT fe (16),nuke  Nuke,ESL Impact Valencia 2022
2/7/22,GODSENT fe (2),MIBR fe (16),d2  Dust2,ESL Impact Valencia 2022
2/7/22,00NATION (16),FURIA (8),vtg  Vertigo,ESL Challenger Valencia 2022
2/7/22,FURIA (11),00NATION (16),anc  Ancient,ESL Challenger Valencia 2022
1/7/22,The Union (15),Stars Horizon (19),vtg  Vertigo,CBCS Elite League 2022 Season 1
1/7/22,Stars Horizon (16),The Union (14),d2  Dust2,CBCS Elite League 2022 Season 1
1/7/22,The Union (16),Stars Horizon (7),anc  Ancient,CBCS Elite League 2022 Season 1
1/7/22,Cryptova (7),BIG Academy (16),d2  Dust2,Y-Games Pro Series 2022
1/7/22,BIG Academy (16),Cryptova (6),ovp  Overpass,Y-Games Pro Series 2022
1/7/22,B8 (16),Iron Branch (4),inf  Inferno,Esport Tour 2022 Series 2
1/7/22,Iron Branch (7),B8 (16),nuke  Nuke,Esport Tour 2022 Series 2
1/7/22,HUMMER (7),Rare Atom (16),inf  Inferno,ESL Challenger Valencia 2022
1/7/22,Rare Atom (16),HUMMER (9),nuke  Nuke,ESL Challenger Valencia 2022
1/7/22,HUMMER (16),Rare Atom (4),mrg  Mirage,ESL Challenger Valencia 2022
1/7/22,Mindfreak (8),NAVI Javelins (16),vtg  Vertigo,ESL Impact Valencia 2022
1/7/22,NAVI Javelins (16),Mindfreak (8),inf  Inferno,ESL Impact Valencia 2022
1/7/22,B4 (13),ARCTIC (16),anc  Ancient,CBCS Elite League 2022 Season 1
1/7/22,ARCTIC (16),B4 (12),d2  Dust2,CBCS Elite League 2022 Season 1
1/7/22,Outsiders (16),Sprout (8),vtg  Vertigo,ESL Challenger Valencia 2022
1/7/22,CLG Red (8),FURIA fe (16),mrg  Mirage,ESL Impact Valencia 2022
1/7/22,Movistar Riders (16),MIBR (3),nuke  Nuke,ESL Challenger Valencia 2022
1/7/22,SINNERS (16),Complexity (12),ovp  Overpass,Elisa Invitational Spring 2022
1/7/22,SINNERS (16),Complexity (10),inf  Inferno,Elisa Invitational Spring 2022
1/7/22,Complexity (16),SINNERS (13),vtg  Vertigo,Elisa Invitational Spring 2022
1/7/22,Nigma Galaxy (16),BIG EQUIPA (6),ovp  Overpass,ESL Impact Valencia 2022
1/7/22,PACT (14),AGO (16),vtg  Vertigo,Y-Games Pro Series 2022
1/7/22,PACT (9),AGO (16),inf  Inferno,Y-Games Pro Series 2022
1/7/22,PACT (16),AGO (12),anc  Ancient,Y-Games Pro Series 2022
1/7/22,Sangal (16),MASONIC (3),d2  Dust2,Esport Tour 2022 Series 2
1/7/22,Sangal (15),MASONIC (19),ovp  Overpass,Esport Tour 2022 Series 2
1/7/22,MASONIC (17),Sangal (19),inf  Inferno,Esport Tour 2022 Series 2
1/7/22,UNGENTIUM (16),FLET (7),mrg  Mirage,ESEA Advanced Season 41 Europe
1/7/22,FLET (9),UNGENTIUM (16),anc  Ancient,ESEA Advanced Season 41 Europe
1/7/22,Sprout (16),FURIA (10),inf  Inferno,ESL Challenger Valencia 2022
1/7/22,CLG Red (16),GODSENT fe (11),mrg  Mirage,ESL Impact Valencia 2022
1/7/22,Eternal Fire (8),ex-MAD Lions (16),nuke  Nuke,Elisa Invitational Spring 2022
1/7/22,ex-MAD Lions (14),Eternal Fire (16),ovp  Overpass,Elisa Invitational Spring 2022
1/7/22,Eternal Fire (5),ex-MAD Lions (16),mrg  Mirage,Elisa Invitational Spring 2022
1/7/22,FURIA fe (16),MIBR fe (11),mrg  Mirage,ESL Impact Valencia 2022
1/7/22,Outsiders (16),00NATION (11),inf  Inferno,ESL Challenger Valencia 2022
1/7/22,Tricked (10),BLUEJAYS (16),vtg  Vertigo,Esport Tour 2022 Series 2
1/7/22,BLUEJAYS (8),Tricked (16),ovp  Overpass,Esport Tour 2022 Series 2
1/7/22,Tricked (7),BLUEJAYS (16),mrg  Mirage,Esport Tour 2022 Series 2
1/7/22,Movistar Riders (16),HUMMER (0),nuke  Nuke,ESL Challenger Valencia 2022
1/7/22,BIG EQUIPA (16),NAVI Javelins (13),d2  Dust2,ESL Impact Valencia 2022
