Date,Team1,Team2,Map,Event
20/1/22,UNGENTIUM (16),GMT (11),mrg  Mirage,Malta Vibes Knockout Series 5
20/1/22,Finest (16),Enterprise (10),ovp  Overpass,Pinnacle Winter Series 1 Regionals
20/1/22,Finest (16),Enterprise (11),vtg  Vertigo,Pinnacle Winter Series 1 Regionals
20/1/22,Enterprise (16),Finest (9),inf  Inferno,Pinnacle Winter Series 1 Regionals
20/1/22,Looking For Org (10),Tricked (16),nuke  Nuke,Pinnacle Winter Series 1 Regionals
20/1/22,Tricked (16),Looking For Org (13),inf  Inferno,Pinnacle Winter Series 1 Regionals
20/1/22,Disconnected (8),ChocoCheck (16),inf  Inferno,ESL Challenger League Season 40 North America
20/1/22,ChocoCheck (16),Disconnected (7),mrg  Mirage,ESL Challenger League Season 40 North America
19/1/22,Into the Breach (16),EC Brugge (10),d2  Dust2,Malta Vibes Knockout Series 5
19/1/22,Into the Breach (16),EC Brugge (11),mrg  Mirage,Malta Vibes Knockout Series 5
19/1/22,EC Brugge (16),Into the Breach (8),anc  Ancient,Malta Vibes Knockout Series 5
19/1/22,GMT (13),Endpoint (16),vtg  Vertigo,Pinnacle Winter Series 1 Regionals
19/1/22,Endpoint (16),GMT (3),anc  Ancient,Pinnacle Winter Series 1 Regionals
19/1/22,SAW (16),Savage (8),inf  Inferno,Pinnacle Winter Series 1 Regionals
19/1/22,Savage (16),SAW (3),vtg  Vertigo,Pinnacle Winter Series 1 Regionals
19/1/22,SAW (16),Savage (3),d2  Dust2,Pinnacle Winter Series 1 Regionals
19/1/22,BLINK (16),fnatic Rising (6),inf  Inferno,Elisa Invitational Winter 2021
19/1/22,fnatic Rising (16),BLINK (6),mrg  Mirage,Elisa Invitational Winter 2021
19/1/22,BLINK (16),fnatic Rising (6),anc  Ancient,Elisa Invitational Winter 2021
19/1/22,Astralis Talent (11),1shot (16),mrg  Mirage,Malta Vibes Knockout Series 5
19/1/22,Astralis Talent (12),1shot (16),nuke  Nuke,Malta Vibes Knockout Series 5
19/1/22,1shot (7),Astralis Talent (16),vtg  Vertigo,Malta Vibes Knockout Series 5
19/1/22,Gambit (16),Complexity (8),d2  Dust2,Funspark ULTI 2021 Finals
19/1/22,Complexity (19),Gambit (16),vtg  Vertigo,Funspark ULTI 2021 Finals
19/1/22,Gambit (16),Complexity (11),anc  Ancient,Funspark ULTI 2021 Finals
19/1/22,PACT (8),Nemiga (16),inf  Inferno,ESEA Premier Season 39 Europe Relegation
19/1/22,Nemiga (16),PACT (3),nuke  Nuke,ESEA Premier Season 39 Europe Relegation
19/1/22,Into the Breach (13),BIG Academy (16),nuke  Nuke,Thunderpick Bitcoin Series 1 Closed Qualifier
19/1/22,BIG Academy (8),Into the Breach (16),anc  Ancient,Thunderpick Bitcoin Series 1 Closed Qualifier
19/1/22,Into the Breach (8),BIG Academy (16),inf  Inferno,Thunderpick Bitcoin Series 1 Closed Qualifier
19/1/22,Tricked (13),Wisla Krakow (16),ovp  Overpass,Pinnacle Winter Series 1 Regionals
19/1/22,Tricked (14),Wisla Krakow (16),mrg  Mirage,Pinnacle Winter Series 1 Regionals
19/1/22,Wisla Krakow (15),Tricked (19),nuke  Nuke,Pinnacle Winter Series 1 Regionals
19/1/22,Apeks (9),EC Kyiv (16),vtg  Vertigo,Pinnacle Winter Series 1 Regionals
19/1/22,EC Kyiv (9),Apeks (16),ovp  Overpass,Pinnacle Winter Series 1 Regionals
19/1/22,Apeks (10),EC Kyiv (16),inf  Inferno,Pinnacle Winter Series 1 Regionals
19/1/22,Lynn Vision (9),Eternal Fire (16),d2  Dust2,Elisa Invitational Winter 2021
19/1/22,Eternal Fire (16),Lynn Vision (9),inf  Inferno,Elisa Invitational Winter 2021
19/1/22,Apeks Rebels (4),ex-Coalesce (16),ovp  Overpass,Malta Vibes Knockout Series 5
19/1/22,ex-Coalesce (16),Apeks Rebels (11),mrg  Mirage,Malta Vibes Knockout Series 5
19/1/22,Apeks Rebels (16),ex-Coalesce (13),anc  Ancient,Malta Vibes Knockout Series 5
19/1/22,BIG (16),fnatic (12),nuke  Nuke,Funspark ULTI 2021 Finals
19/1/22,fnatic (19),BIG (17),mrg  Mirage,Funspark ULTI 2021 Finals
19/1/22,BIG (16),fnatic (7),ovp  Overpass,Funspark ULTI 2021 Finals
19/1/22,Finest (14),Unique (16),d2  Dust2,Pinnacle Winter Series 1 Regionals
19/1/22,Unique (25),Finest (23),ovp  Overpass,Pinnacle Winter Series 1 Regionals
19/1/22,Enterprise (10),GamerLegion (16),mrg  Mirage,Pinnacle Winter Series 1 Regionals
19/1/22,GamerLegion (16),Enterprise (6),inf  Inferno,Pinnacle Winter Series 1 Regionals
19/1/22,eSuba (13),BIG Academy (16),nuke  Nuke,Thunderpick Bitcoin Series 1 Closed Qualifier
19/1/22,eSuba (14),BIG Academy (16),vtg  Vertigo,Thunderpick Bitcoin Series 1 Closed Qualifier
