Date,Team1,Team2,Map,Event
14/1/23,ALTERNATE aTTaX (22),PROSPECTS (18),ovp  Overpass,CCT South Europe Series 2
14/1/23,ALTERNATE aTTaX (14),PROSPECTS (16),inf  Inferno,CCT South Europe Series 2
14/1/23,PROSPECTS (12),ALTERNATE aTTaX (16),vtg  Vertigo,CCT South Europe Series 2
14/1/23,Eruption (7),Lynn Vision (16),inf  Inferno,Perfect World Arena Premier League Season 3
14/1/23,Lynn Vision (12),Eruption (16),anb  Anubis,Perfect World Arena Premier League Season 3
14/1/23,Eruption (8),Lynn Vision (16),vtg  Vertigo,Perfect World Arena Premier League Season 3
14/1/23,Disconnected (8),Strife (16),inf  Inferno,fl0m Cup 2023
14/1/23,Strife (16),Disconnected (10),vtg  Vertigo,fl0m Cup 2023
14/1/23,Detonate (11),Vendetta (16),mrg  Mirage,fl0m Cup 2023
14/1/23,Vendetta (16),Detonate (9),nuke  Nuke,fl0m Cup 2023
14/1/23,4Bots & Eric (11),EG Black (16),ovp  Overpass,fl0m Cup 2023
14/1/23,EG Black (16),4Bots & Eric (13),mrg  Mirage,fl0m Cup 2023
14/1/23,Davenport University (14),Nouns (16),anb  Anubis,fl0m Cup 2023
14/1/23,Nouns (16),Davenport University (13),vtg  Vertigo,fl0m Cup 2023
13/1/23,INVSN (9),Fourteen (16),inf  Inferno,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,Fourteen (16),INVSN (7),anc  Ancient,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,ALTERNATE aTTaX (13),INVSN (16),anb  Anubis,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,ALTERNATE aTTaX (15),INVSN (19),vtg  Vertigo,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,INVSN (5),ALTERNATE aTTaX (16),inf  Inferno,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,Rapid Ninjas (16),Fourteen (6),inf  Inferno,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,Rapid Ninjas (16),INVSN (5),mrg  Mirage,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,ALTERNATE aTTaX (15),Fourteen (19),inf  Inferno,OMEN WGR Challenge 2023 Closed Qualifier
13/1/23,Viperio (10),Monte (16),anb  Anubis,European Pro League Season 5
13/1/23,Monte (16),Viperio (10),vtg  Vertigo,European Pro League Season 5
12/1/23,FTW (12),GTZ (16),ovp  Overpass,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,FTW (7),GTZ (16),inf  Inferno,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,GTZ (13),FTW (16),vtg  Vertigo,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,FTW (16),EC Brugge (8),vtg  Vertigo,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,EC Brugge (9),FTW (16),anb  Anubis,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,onLiNeRsX (16),GTZ (11),ovp  Overpass,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,777 (16),Nemiga (10),nuke  Nuke,European Pro League Season 5
12/1/23,777 (10),Nemiga (16),inf  Inferno,European Pro League Season 5
12/1/23,Nemiga (6),777 (16),anc  Ancient,European Pro League Season 5
12/1/23,FTW (13),GTZ (16),ovp  Overpass,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,onLiNeRsX (16),EC Brugge (6),anc  Ancient,OMEN WGR Challenge 2023 Closed Qualifier
12/1/23,UNGENTIUM (5),ECSTATIC (16),nuke  Nuke,European Pro League Season 5
12/1/23,ECSTATIC (16),UNGENTIUM (5),anb  Anubis,European Pro League Season 5
11/1/23,Anonymo (16),ESTOWNIA (13),anc  Ancient,European Pro League Season 5
11/1/23,ESTOWNIA (12),Anonymo (16),ovp  Overpass,European Pro League Season 5
11/1/23,Flames Ascent (4),Astralis Talent (16),vtg  Vertigo,European Pro League Season 5
11/1/23,Astralis Talent (16),Flames Ascent (13),mrg  Mirage,European Pro League Season 5
10/1/23,Case (14),EC Brugge (16),mrg  Mirage,European Pro League Season 5
10/1/23,EC Brugge (16),Case (6),vtg  Vertigo,European Pro League Season 5
10/1/23,IKLA (12),los kogutos (16),ovp  Overpass,European Pro League Season 5
10/1/23,IKLA (19),los kogutos (16),anc  Ancient,European Pro League Season 5
10/1/23,los kogutos (16),IKLA (6),mrg  Mirage,European Pro League Season 5
9/1/23,Invictus International (8),Viperio (16),nuke  Nuke,European Pro League Season 5
9/1/23,Invictus International (13),Viperio (16),vtg  Vertigo,European Pro League Season 5
9/1/23,Viperio (11),Invictus International (16),inf  Inferno,European Pro League Season 5
9/1/23,Monte (16),iNation (13),anc  Ancient,European Pro League Season 5
