Date,Team1,Team2,Map,Event
18/12/22,Limitless (16),Detonate (11),nuke  Nuke,ESL Challenger League Season 43 North America Relegation
18/12/22,Detonate (16),Limitless (12),vtg  Vertigo,ESL Challenger League Season 43 North America Relegation
18/12/22,MIBR (16),TeamOne (6),inf  Inferno,ESL Challenger League Season 43 North America
18/12/22,TeamOne (9),MIBR (16),anc  Ancient,ESL Challenger League Season 43 North America
18/12/22,Villainous (7),paiN (16),vtg  Vertigo,ESL Challenger League Season 43 North America Relegation
18/12/22,Villainous (5),paiN (16),nuke  Nuke,ESL Challenger League Season 43 North America Relegation
17/12/22,Astralis (16),1WIN (9),nuke  Nuke,CCT Central Europe Series 4
17/12/22,Astralis (16),1WIN (12),anc  Ancient,CCT Central Europe Series 4
17/12/22,1WIN (16),Astralis (7),mrg  Mirage,CCT Central Europe Series 4
17/12/22,Clique (7),Viperio (16),nuke  Nuke,UKIC Beyond Winter Invitational 2022
17/12/22,Viperio (16),Clique (7),ovp  Overpass,UKIC Beyond Winter Invitational 2022
17/12/22,MASONIC (16),Astralis Talent (10),inf  Inferno,POWER Ligaen Season 21 Finals
17/12/22,Astralis Talent (11),MASONIC (16),vtg  Vertigo,POWER Ligaen Season 21 Finals
17/12/22,MASONIC (14),Astralis Talent (16),anc  Ancient,POWER Ligaen Season 21 Finals
17/12/22,Permitta (16),Monte (9),anc  Ancient,Esport Tour 2022 Series 4
17/12/22,Permitta (16),Monte (6),mrg  Mirage,Esport Tour 2022 Series 4
17/12/22,Monte (16),Permitta (8),nuke  Nuke,Esport Tour 2022 Series 4
17/12/22,7AM (9),1PIN (16),inf  Inferno,UKIC Beyond Winter Invitational 2022
17/12/22,7AM (5),1PIN (16),anc  Ancient,UKIC Beyond Winter Invitational 2022
17/12/22,LDLC (16),EPG Family (13),nuke  Nuke,ESL Challenger League Season 43 Europe Relegation
17/12/22,EPG Family (19),LDLC (15),vtg  Vertigo,ESL Challenger League Season 43 Europe Relegation
17/12/22,LDLC (16),EPG Family (14),anc  Ancient,ESL Challenger League Season 43 Europe Relegation
17/12/22,ALTERNATE aTTaX (14),HEET (16),inf  Inferno,ESL Challenger League Season 43 Europe Relegation
17/12/22,ALTERNATE aTTaX (12),HEET (16),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
17/12/22,HEET (12),ALTERNATE aTTaX (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
17/12/22,SINNERS (5),Falcons (16),nuke  Nuke,ESL Challenger League Season 43 Europe Relegation
17/12/22,SINNERS (12),Falcons (16),inf  Inferno,ESL Challenger League Season 43 Europe Relegation
17/12/22,Falcons (5),SINNERS (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
17/12/22,IKLA (11),1WIN (16),vtg  Vertigo,ESL Challenger League Season 43 Europe Relegation
17/12/22,1WIN (19),IKLA (17),mrg  Mirage,ESL Challenger League Season 43 Europe Relegation
17/12/22,ECLOT (9),Copenhagen Flames (16),vtg  Vertigo,CCT Central Europe Series 4
17/12/22,Copenhagen Flames (16),ECLOT (13),inf  Inferno,CCT Central Europe Series 4
17/12/22,500 (20),AGO (22),mrg  Mirage,ESL Challenger League Season 43 Europe Relegation
17/12/22,500 (3),AGO (16),d2  Dust2,ESL Challenger League Season 43 Europe Relegation
17/12/22,AGO (12),500 (16),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
17/12/22,Genk (7),Katuna (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
17/12/22,Katuna (16),Genk (7),vtg  Vertigo,CCT South Europe Series 2 Closed Qualifier
17/12/22,G2 (16),FaZe (13),inf  Inferno,BLAST Premier World Final 2022
17/12/22,FaZe (14),G2 (16),nuke  Nuke,BLAST Premier World Final 2022
17/12/22,Iron Branch (16),PACT (10),nuke  Nuke,Esport Tour 2022 Series 4
17/12/22,PACT (8),Iron Branch (16),ovp  Overpass,Esport Tour 2022 Series 4
17/12/22,MILF (16),ex-Into the Breach (10),inf  Inferno,UKIC Beyond Winter Invitational 2022
17/12/22,MILF (8),ex-Into the Breach (16),ovp  Overpass,UKIC Beyond Winter Invitational 2022
17/12/22,ex-Into the Breach (9),MILF (16),anc  Ancient,UKIC Beyond Winter Invitational 2022
17/12/22,BLINK (16),EC Brugge (10),vtg  Vertigo,CCT South Europe Series 2 Closed Qualifier
17/12/22,BLINK (11),EC Brugge (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
17/12/22,IKLA (16),EPG Family (11),anc  Ancient,ESL Challenger League Season 43 Europe Relegation
17/12/22,IKLA (16),EPG Family (8),ovp  Overpass,ESL Challenger League Season 43 Europe Relegation
17/12/22,VP.Prodigy (9),FORZE (16),nuke  Nuke,Winline Insight Season 2
17/12/22,VP.Prodigy (5),FORZE (16),ovp  Overpass,Winline Insight Season 2
