Date,Team1,Team2,Map,Event
21/3/22,IHC (16),NEXGA (13),inf  Inferno,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
21/3/22,Tricked (4),SINNERS (16),inf  Inferno,Pinnacle Cup III
21/3/22,Infinite (3),OneTap (16),mrg  Mirage,SiGMA Esports Cup Dubai 2022
21/3/22,NEXGA (16),Born in Mongolia (8),inf  Inferno,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
21/3/22,Renegades (16),ORDER (14),mrg  Mirage,ESL Australia & NZ Championship Season 14
21/3/22,ORDER (22),Renegades (18),nuke  Nuke,ESL Australia & NZ Championship Season 14
21/3/22,Renegades (16),ORDER (7),vtg  Vertigo,ESL Australia & NZ Championship Season 14
21/3/22,Infinite (9),Levadia (16),mrg  Mirage,SiGMA Esports Cup Dubai 2022
21/3/22,IHC (16),The Shine (11),d2  Dust2,MESA Nomadic Masters Spring 2022 - BLAST Premier Qualifier
21/3/22,Imported Talent (9),Levadia (16),ovp  Overpass,SiGMA Esports Cup Dubai 2022
21/3/22,MIBR (4),Orgless (16),inf  Inferno,ESEA Winter 2021 Cash Cup 6 North America
21/3/22,MIBR (13),Orgless (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 6 North America
21/3/22,Orgless (9),MIBR (16),d2  Dust2,ESEA Winter 2021 Cash Cup 6 North America
21/3/22,Valors2 (12),paiN (16),mrg  Mirage,ESEA Winter 2021 Cash Cup 6 North America
21/3/22,paiN (16),Valors2 (14),inf  Inferno,ESEA Winter 2021 Cash Cup 6 North America
20/3/22,paiN (16),MIBR (19),nuke  Nuke,ESEA Winter 2021 Cash Cup 6 North America
20/3/22,MIBR (16),paiN (12),vtg  Vertigo,ESEA Winter 2021 Cash Cup 6 North America
20/3/22,paiN (16),MIBR (11),d2  Dust2,ESEA Winter 2021 Cash Cup 6 North America
20/3/22,Black Dragons fe (13),Liberty fe (16),mrg  Mirage,ESL Impact Winter 2021 Cash Cup 5 South America
20/3/22,Liberty fe (16),Black Dragons fe (14),d2  Dust2,ESL Impact Winter 2021 Cash Cup 5 South America
20/3/22,ENCE (16),Sprout (14),anc  Ancient,ESL Pro League Season 15
20/3/22,Sprout (10),ENCE (16),mrg  Mirage,ESL Pro League Season 15
20/3/22,ENCE (17),Sprout (19),vtg  Vertigo,ESL Pro League Season 15
20/3/22,Outsiders (13),Vitality (16),inf  Inferno,ESL Pro League Season 15
20/3/22,Vitality (16),Outsiders (7),d2  Dust2,ESL Pro League Season 15
20/3/22,NSC (10),Galaxy Racer fe (16),vtg  Vertigo,ESL Impact Winter 2021 Cash Cup 5 Europe
20/3/22,Galaxy Racer fe (16),NSC (7),inf  Inferno,ESL Impact Winter 2021 Cash Cup 5 Europe
20/3/22,Bad News Eagles (19),SKADE (17),inf  Inferno,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,SKADE (16),Bad News Eagles (11),mrg  Mirage,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Bad News Eagles (16),SKADE (10),nuke  Nuke,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,FaZe (16),FURIA (13),mrg  Mirage,ESL Pro League Season 15
20/3/22,FURIA (16),FaZe (6),inf  Inferno,ESL Pro League Season 15
20/3/22,FaZe (16),FURIA (9),nuke  Nuke,ESL Pro League Season 15
20/3/22,Hellslayers (11),Copenhagen Flames (16),ovp  Overpass,Pelaajat Nordic Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Hellslayers (23),Copenhagen Flames (25),vtg  Vertigo,Pelaajat Nordic Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Copenhagen Flames (14),Hellslayers (16),inf  Inferno,Pelaajat Nordic Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,00NATION (13),Movistar Riders (16),nuke  Nuke,RTP Arena Spring Cup 2022 - BLAST Premier Qualifier
20/3/22,Movistar Riders (16),00NATION (12),mrg  Mirage,RTP Arena Spring Cup 2022 - BLAST Premier Qualifier
20/3/22,4glory (16),Finest (12),anc  Ancient,Pinnacle Cup III
20/3/22,4glory (14),Finest (16),mrg  Mirage,Pinnacle Cup III
20/3/22,Finest (13),4glory (16),d2  Dust2,Pinnacle Cup III
20/3/22,Eternal Fire (10),SKADE (16),d2  Dust2,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,SKADE (13),Eternal Fire (16),nuke  Nuke,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Eternal Fire (15),SKADE (19),inf  Inferno,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,KOVA (8),Hellslayers (16),inf  Inferno,Pelaajat Nordic Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Hellslayers (16),KOVA (11),anc  Ancient,Pelaajat Nordic Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,MOUZ NXT (11),BLUEJAYS (16),mrg  Mirage,Pinnacle Cup III
20/3/22,BLUEJAYS (14),MOUZ NXT (16),vtg  Vertigo,Pinnacle Cup III
20/3/22,SINNERS (11),Bad News Eagles (16),anc  Ancient,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
20/3/22,Bad News Eagles (16),SINNERS (12),inf  Inferno,TWR Eastern European Masters Spring 2022 - BLAST Premier Qualifier
