Date,Team1,Team2,Map,Event
20/10/21,INTZ (16),DETONA (6),inf  Inferno,Liga Gamers Club 2021 Serie A October Cup
19/10/21,ex-Ceará (16),Asterys (10),inf  Inferno,Liga Gamers Club 2021 Serie A October Cup
19/10/21,Asterys (8),ex-Ceará (16),anc  Ancient,Liga Gamers Club 2021 Serie A October Cup
19/10/21,Wisla Krakow (13),SINNERS (16),anc  Ancient,V4 Future Sports Festival 2021 International Cup
19/10/21,SINNERS (25),Wisla Krakow (23),ovp  Overpass,V4 Future Sports Festival 2021 International Cup
19/10/21,Movistar Riders (16),OFFSET (13),mrg  Mirage,ESL Masters Spain Season 10
19/10/21,OFFSET (14),Movistar Riders (16),nuke  Nuke,ESL Masters Spain Season 10
19/10/21,AVE (16),INDE IRAE (11),nuke  Nuke,Malta Vibes Knockout Series 3
19/10/21,INDE IRAE (10),AVE (16),ovp  Overpass,Malta Vibes Knockout Series 3
19/10/21,FunPlus Phoenix (16),ENCE (19),d2  Dust2,IEM Winter 2021 Europe Closed Qualifier
19/10/21,ENCE (16),FunPlus Phoenix (12),vtg  Vertigo,IEM Winter 2021 Europe Closed Qualifier
19/10/21,ONYX (8),Fiend (16),mrg  Mirage,V4 Future Sports Festival 2021 International Cup
19/10/21,Fiend (16),ONYX (7),inf  Inferno,V4 Future Sports Festival 2021 International Cup
19/10/21,MOUZ NXT (16),Young Ninjas (2),vtg  Vertigo,Malta Vibes Knockout Series 3
19/10/21,Young Ninjas (7),MOUZ NXT (16),nuke  Nuke,Malta Vibes Knockout Series 3
19/10/21,Spirit (9),FunPlus Phoenix (16),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
19/10/21,FunPlus Phoenix (7),Spirit (16),ovp  Overpass,IEM Winter 2021 Europe Closed Qualifier
19/10/21,Spirit (2),FunPlus Phoenix (16),inf  Inferno,IEM Winter 2021 Europe Closed Qualifier
19/10/21,K23 (12),ENCE (16),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
19/10/21,ENCE (16),K23 (3),ovp  Overpass,IEM Winter 2021 Europe Closed Qualifier
19/10/21,Lyngby Vikings (16),Izako Boars (13),nuke  Nuke,Malta Vibes Knockout Series 3
19/10/21,Izako Boars (14),Lyngby Vikings (16),vtg  Vertigo,Malta Vibes Knockout Series 3
19/10/21,Sylyx (16),The Big Dogs (7),d2  Dust2,LPL Pro League Season 9
19/10/21,The Big Dogs (12),Sylyx (16),vtg  Vertigo,LPL Pro League Season 9
19/10/21,Sylyx (3),The Big Dogs (16),mrg  Mirage,LPL Pro League Season 9
19/10/21,1WIN (16),Galaxy Racer (14),ovp  Overpass,Malta Vibes Knockout Series 3
19/10/21,Galaxy Racer (10),1WIN (16),vtg  Vertigo,Malta Vibes Knockout Series 3
19/10/21,Looking For Org (16),Nebula (9),vtg  Vertigo,LPL Pro League Season 9
19/10/21,Nebula (3),Looking For Org (16),ovp  Overpass,LPL Pro League Season 9
18/10/21,Izako Boars (19),Dignitas (17),mrg  Mirage,Malta Vibes Knockout Series 3
18/10/21,Izako Boars (16),Dignitas (10),nuke  Nuke,Malta Vibes Knockout Series 3
18/10/21,Dignitas (16),Izako Boars (14),anc  Ancient,Malta Vibes Knockout Series 3
18/10/21,K23 (8),MOUZ (16),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
18/10/21,MOUZ (22),K23 (18),inf  Inferno,IEM Winter 2021 Europe Closed Qualifier
18/10/21,9z (12),Spirit (16),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
18/10/21,Spirit (16),9z (10),mrg  Mirage,IEM Winter 2021 Europe Closed Qualifier
18/10/21,FunPlus Phoenix (13),fnatic (16),ovp  Overpass,IEM Winter 2021 Europe Closed Qualifier
18/10/21,fnatic (16),FunPlus Phoenix (12),vtg  Vertigo,IEM Winter 2021 Europe Closed Qualifier
18/10/21,Complexity (5),ENCE (16),mrg  Mirage,IEM Winter 2021 Europe Closed Qualifier
18/10/21,ENCE (16),Complexity (11),ovp  Overpass,IEM Winter 2021 Europe Closed Qualifier
18/10/21,AVE (22),Finest (20),inf  Inferno,Malta Vibes Knockout Series 3
18/10/21,Finest (13),AVE (16),anc  Ancient,Malta Vibes Knockout Series 3
18/10/21,AVE (14),Finest (16),ovp  Overpass,Malta Vibes Knockout Series 3
18/10/21,Nemiga (16),SAW (11),vtg  Vertigo,Pinnacle Fall Series 2
18/10/21,SAW (13),Nemiga (16),inf  Inferno,Pinnacle Fall Series 2
18/10/21,Spirit (6),K23 (16),mrg  Mirage,IEM Winter 2021 Europe Closed Qualifier
18/10/21,K23 (10),Spirit (16),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
18/10/21,FunPlus Phoenix (16),ENCE (10),ovp  Overpass,IEM Winter 2021 Europe Closed Qualifier
18/10/21,FunPlus Phoenix (16),ENCE (14),anc  Ancient,IEM Winter 2021 Europe Closed Qualifier
18/10/21,9z (16),MOUZ (19),vtg  Vertigo,IEM Winter 2021 Europe Closed Qualifier
