Date,Team1,Team2,Map,Event
15/12/22,LDLC (16),JANO (6),inf  Inferno,ESEA Advanced Season 43 Europe
15/12/22,JANO (14),LDLC (16),nuke  Nuke,ESEA Advanced Season 43 Europe
15/12/22,9 Pandas Fearless (6),NAVI Javelins (16),anc  Ancient,ESL Impact Katowice 2023 Europe Open Qualifier 1
15/12/22,NAVI Javelins (16),9 Pandas Fearless (8),anb  Anubis,ESL Impact Katowice 2023 Europe Open Qualifier 1
15/12/22,Astralis (16),ECSTATIC (9),anc  Ancient,CCT Central Europe Series 4
15/12/22,ECSTATIC (10),Astralis (16),mrg  Mirage,CCT Central Europe Series 4
15/12/22,NIP fe (10),NAVI Javelins (16),vtg  Vertigo,ESL Impact Katowice 2023 Europe Open Qualifier 1
15/12/22,9 Pandas Fearless (25),Astralis fe (22),ovp  Overpass,ESL Impact Katowice 2023 Europe Open Qualifier 1
15/12/22,FORZE (16),FTW (7),nuke  Nuke,ESL Challenger League Season 43 Europe
15/12/22,FTW (13),FORZE (16),ovp  Overpass,ESL Challenger League Season 43 Europe
15/12/22,Sprout (16),BLUEJAYS (5),mrg  Mirage,ESL Challenger League Season 43 Europe
15/12/22,BLUEJAYS (11),Sprout (16),anc  Ancient,ESL Challenger League Season 43 Europe
15/12/22,ESTOWNIA (14),Copenhagen Flames (16),ovp  Overpass,CCT Central Europe Series 4
15/12/22,Copenhagen Flames (16),ESTOWNIA (8),d2  Dust2,CCT Central Europe Series 4
15/12/22,MASONIC (11),ex-Into the Breach (16),nuke  Nuke,ESEA Advanced Season 43 Europe
15/12/22,MASONIC (16),ex-Into the Breach (13),ovp  Overpass,ESEA Advanced Season 43 Europe
15/12/22,ex-Into the Breach (16),MASONIC (9),inf  Inferno,ESEA Advanced Season 43 Europe
15/12/22,ESK (2),163ON (16),anc  Ancient,CCT South Europe Series 2 Closed Qualifier
15/12/22,163ON (16),ESK (9),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
15/12/22,OG (16),Vitality (9),mrg  Mirage,BLAST Premier World Final 2022
15/12/22,Vitality (14),OG (16),inf  Inferno,BLAST Premier World Final 2022
15/12/22,Apeks (16),Monte (11),nuke  Nuke,ESEA Advanced Season 43 Europe
15/12/22,Monte (11),Apeks (16),ovp  Overpass,ESEA Advanced Season 43 Europe
15/12/22,Apeks (16),Monte (14),d2  Dust2,ESEA Advanced Season 43 Europe
15/12/22,Monte (16),Apeks (7),mrg  Mirage,ESEA Advanced Season 43 Europe
15/12/22,9 Pandas (10),VP.Prodigy (16),anc  Ancient,Winline Insight Season 2
15/12/22,VP.Prodigy (16),9 Pandas (12),ovp  Overpass,Winline Insight Season 2
15/12/22,9 Pandas (16),VP.Prodigy (4),nuke  Nuke,Winline Insight Season 2
15/12/22,FORZE (7),HAVU (16),nuke  Nuke,CCT Central Europe Series 4
15/12/22,HAVU (16),FORZE (9),ovp  Overpass,CCT Central Europe Series 4
15/12/22,WLG (5),Invictus International (16),anc  Ancient,CCT South Europe Series 2 Closed Qualifier
15/12/22,WLG (7),Invictus International (16),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
15/12/22,Invictus International (14),WLG (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
15/12/22,tokyoxd (12),ESK (16),inf  Inferno,CCT South Europe Series 2 Closed Qualifier
15/12/22,ESK (16),tokyoxd (11),mrg  Mirage,CCT South Europe Series 2 Closed Qualifier
15/12/22,Wings Up (16),Clutch (6),mrg  Mirage,ESL Challenger League Season 43 Asia-Pacific
15/12/22,Wings Up (25),Clutch (23),nuke  Nuke,ESL Challenger League Season 43 Asia-Pacific
15/12/22,Clutch (16),Wings Up (10),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
15/12/22,NKT (5),Lynn Vision (16),anc  Ancient,ESL Challenger League Season 43 Asia-Pacific
15/12/22,Lynn Vision (16),NKT (7),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
15/12/22,IHC (16),Rare Atom (4),nuke  Nuke,ESL Challenger League Season 43 Asia-Pacific
15/12/22,Rare Atom (10),IHC (16),inf  Inferno,ESL Challenger League Season 43 Asia-Pacific
15/12/22,Natus Vincere (16),Heroic (14),nuke  Nuke,BLAST Premier World Final 2022
15/12/22,Natus Vincere (8),Heroic (16),anc  Ancient,BLAST Premier World Final 2022
15/12/22,Heroic (10),Natus Vincere (16),inf  Inferno,BLAST Premier World Final 2022
15/12/22,FORZE (16),Forward (8),ovp  Overpass,Winline Insight Season 2
15/12/22,FORZE (16),Forward (8),inf  Inferno,Winline Insight Season 2
15/12/22,Forward (16),FORZE (14),d2  Dust2,Winline Insight Season 2
15/12/22,Movistar Riders (12),ECLOT (16),mrg  Mirage,CCT Central Europe Series 4
15/12/22,ECLOT (16),Movistar Riders (2),inf  Inferno,CCT Central Europe Series 4
