Date,Team1,Team2,Map,Event
4/5/22,paiN (16),GODSENT (13),d2  Dust2,ESL Challenger League Season 41 North America
4/5/22,paiN (5),GODSENT (16),inf  Inferno,ESL Challenger League Season 41 North America
4/5/22,GODSENT (13),paiN (16),nuke  Nuke,ESL Challenger League Season 41 North America
4/5/22,Mythic (15),BHOP (19),anc  Ancient,ESL Challenger League Season 41 North America
4/5/22,BHOP (16),Mythic (9),inf  Inferno,ESL Challenger League Season 41 North America
3/5/22,Spirit (16),Finest (13),ovp  Overpass,Pinnacle Cup IV
3/5/22,Finest (7),Spirit (16),anc  Ancient,Pinnacle Cup IV
3/5/22,Spirit (14),Finest (16),vtg  Vertigo,Pinnacle Cup IV
3/5/22,Apeks (11),Copenhagen Flames (16),ovp  Overpass,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,Apeks (11),Copenhagen Flames (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,Copenhagen Flames (2),Apeks (16),d2  Dust2,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,EC Kyiv (13),MOUZ (16),inf  Inferno,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,MOUZ (16),EC Kyiv (11),vtg  Vertigo,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,Wisla Krakow (8),1WIN (16),d2  Dust2,ESL Challenger League Season 41 Europe
3/5/22,1WIN (16),Wisla Krakow (11),nuke  Nuke,ESL Challenger League Season 41 Europe
3/5/22,EC Brugge (8),ALTERNATE aTTaX (16),inf  Inferno,Kayzr League Spring 2022
3/5/22,ALTERNATE aTTaX (16),EC Brugge (13),d2  Dust2,Kayzr League Spring 2022
3/5/22,Isurus (16),MASONIC (11),nuke  Nuke,Pinnacle Cup IV
3/5/22,Isurus (16),MASONIC (13),anc  Ancient,Pinnacle Cup IV
3/5/22,MASONIC (16),Isurus (3),ovp  Overpass,Pinnacle Cup IV
3/5/22,MOUZ (7),BIG (16),vtg  Vertigo,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,MOUZ (16),BIG (4),ovp  Overpass,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,BIG (16),MOUZ (9),nuke  Nuke,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,Apeks (16),Movistar Riders (2),nuke  Nuke,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,Movistar Riders (13),Apeks (16),ovp  Overpass,IEM Dallas 2022 Europe Closed Qualifier
3/5/22,K23 (16),SINNERS (10),nuke  Nuke,Pinnacle Cup IV
3/5/22,SINNERS (13),K23 (16),inf  Inferno,Pinnacle Cup IV
3/5/22,SINNERS (16),K23 (7),ovp  Overpass,Pinnacle Cup IV
3/5/22,GamerLegion (16),Apeks (7),mrg  Mirage,Pinnacle Cup IV
3/5/22,GamerLegion (13),Apeks (16),anc  Ancient,Pinnacle Cup IV
3/5/22,Apeks (12),GamerLegion (16),ovp  Overpass,Pinnacle Cup IV
2/5/22,Wisla Krakow (16),ECSTATIC (10),ovp  Overpass,Pinnacle Cup IV
2/5/22,Wisla Krakow (9),ECSTATIC (16),inf  Inferno,Pinnacle Cup IV
2/5/22,ECSTATIC (16),Wisla Krakow (19),d2  Dust2,Pinnacle Cup IV
2/5/22,Copenhagen Flames (12),Entropiq (16),ovp  Overpass,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Entropiq (9),Copenhagen Flames (16),nuke  Nuke,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Copenhagen Flames (12),Entropiq (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,fnatic (14),EC Kyiv (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,EC Kyiv (6),fnatic (16),inf  Inferno,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,fnatic (10),EC Kyiv (16),d2  Dust2,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,BLUEJAYS (9),AGO (16),vtg  Vertigo,Pinnacle Cup IV
2/5/22,BLUEJAYS (7),AGO (16),anc  Ancient,Pinnacle Cup IV
2/5/22,AGO (7),BLUEJAYS (16),mrg  Mirage,Pinnacle Cup IV
2/5/22,MOUZ (16),Movistar Riders (6),inf  Inferno,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Movistar Riders (11),MOUZ (16),anc  Ancient,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,Apeks (9),BIG (16),d2  Dust2,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,BIG (16),Apeks (2),mrg  Mirage,IEM Dallas 2022 Europe Closed Qualifier
2/5/22,4glory (14),SKADE (16),inf  Inferno,Pinnacle Cup IV
2/5/22,SKADE (14),4glory (16),nuke  Nuke,Pinnacle Cup IV
2/5/22,4glory (17),SKADE (19),mrg  Mirage,Pinnacle Cup IV
