Date,Team1,Team2,Map,Event
7/9/22,G2 (16),MIBR (5),d2  Dust2,ESL Pro League Season 16
7/9/22,Falcons (16),ECSTATIC (9),d2  Dust2,ESL Challenger League Season 42 Europe
7/9/22,ECSTATIC (16),Falcons (13),nuke  Nuke,ESL Challenger League Season 42 Europe
7/9/22,Falcons (16),ECSTATIC (13),vtg  Vertigo,ESL Challenger League Season 42 Europe
7/9/22,0to100 (16),BLUEJAYS (8),mrg  Mirage,RES Season 3
7/9/22,BLUEJAYS (10),0to100 (16),inf  Inferno,RES Season 3
7/9/22,UNGENTIUM (3),Bad News Eagles (16),inf  Inferno,ESL Challenger League Season 42 Europe
7/9/22,Bad News Eagles (16),UNGENTIUM (4),anc  Ancient,ESL Challenger League Season 42 Europe
7/9/22,fnatic (16),SC (10),vtg  Vertigo,SteelSeries Nova Cup Western Europe Fall 2022
7/9/22,SC (8),fnatic (16),anc  Ancient,SteelSeries Nova Cup Western Europe Fall 2022
7/9/22,fnatic (10),SC (16),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
7/9/22,Movistar Riders (12),SC (16),vtg  Vertigo,SteelSeries Nova Cup Western Europe Fall 2022
7/9/22,BIG (11),Outsiders (16),inf  Inferno,ESL Pro League Season 16
7/9/22,Outsiders (16),BIG (9),d2  Dust2,ESL Pro League Season 16
7/9/22,ECLOT (6),fnatic (16),vtg  Vertigo,SteelSeries Nova Cup Western Europe Fall 2022
7/9/22,9 Pandas (16),AVANGAR (12),anc  Ancient,Cyberpark Cup 2022
7/9/22,AVANGAR (9),9 Pandas (16),d2  Dust2,Cyberpark Cup 2022
7/9/22,B8 (4),EYEBALLERS (16),anc  Ancient,Elisa Invitational Fall 2022 Contenders
7/9/22,EYEBALLERS (16),B8 (12),vtg  Vertigo,Elisa Invitational Fall 2022 Contenders
7/9/22,FTW (4),FaZe (16),ovp  Overpass,ESL Pro League Season 16
7/9/22,FaZe (16),FTW (4),inf  Inferno,ESL Pro League Season 16
7/9/22,Russia U18 (1),Kazakhstan U18 (16),inf  Inferno,CYBERTOUR U18 Cup 2022
7/9/22,Kazakhstan U18 (12),Russia U18 (16),mrg  Mirage,CYBERTOUR U18 Cup 2022
7/9/22,Russia U18 (8),Kazakhstan U18 (16),d2  Dust2,CYBERTOUR U18 Cup 2022
7/9/22,MASONIC (16),SKADE X (9),d2  Dust2,Elisa Invitational Fall 2022 Contenders
7/9/22,SKADE X (9),MASONIC (16),vtg  Vertigo,Elisa Invitational Fall 2022 Contenders
7/9/22,Phantom Troupe (25),Strife (21),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
7/9/22,Heroic (9),timbermen (16),mrg  Mirage,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
7/9/22,BHOP (14),TeamOne (16),nuke  Nuke,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
7/9/22,EG Black (12),Vendetta (16),nuke  Nuke,ESL Challenger Rotterdam 2022 North America Open Qualifier 1
6/9/22,0to100 (6),Strive in chaos (16),inf  Inferno,RES Season 3
6/9/22,0to100 (14),Strive in chaos (16),mrg  Mirage,RES Season 3
6/9/22,Strive in chaos (7),0to100 (16),nuke  Nuke,RES Season 3
6/9/22,9INE (8),FORZE (16),mrg  Mirage,ESL Challenger League Season 42 Europe
6/9/22,9INE (8),FORZE (16),d2  Dust2,ESL Challenger League Season 42 Europe
6/9/22,FORZE (15),9INE (19),nuke  Nuke,ESL Challenger League Season 42 Europe
6/9/22,TITANS (14),SC (16),inf  Inferno,SteelSeries Nova Cup Western Europe Fall 2022
6/9/22,SC (16),TITANS (11),mrg  Mirage,SteelSeries Nova Cup Western Europe Fall 2022
6/9/22,TITANS (16),SC (14),d2  Dust2,SteelSeries Nova Cup Western Europe Fall 2022
6/9/22,AVANGAR (16),VP.Prodigy (2),inf  Inferno,Cyberpark Cup 2022
6/9/22,VP.Prodigy (16),AVANGAR (14),vtg  Vertigo,Cyberpark Cup 2022
6/9/22,VP.Prodigy (17),AVANGAR (19),d2  Dust2,Cyberpark Cup 2022
6/9/22,BLUEJAYS (16),Partizan (14),d2  Dust2,RES Season 3
6/9/22,Partizan (14),BLUEJAYS (16),mrg  Mirage,RES Season 3
6/9/22,BLUEJAYS (16),Partizan (19),inf  Inferno,RES Season 3
6/9/22,ROYALS (2),SC (16),d2  Dust2,SteelSeries Nova Cup Western Europe Fall 2022
6/9/22,SC (16),ROYALS (10),ovp  Overpass,SteelSeries Nova Cup Western Europe Fall 2022
6/9/22,RCL (7),TAG (16),nuke  Nuke,Cyberpark Cup 2022
6/9/22,RCL (14),TAG (16),anc  Ancient,Cyberpark Cup 2022
6/9/22,Sashi (16),Hotspurs (14),ovp  Overpass,Elisa Invitational Fall 2022 Contenders
