Date,Team1,Team2,Map,Event
30/5/22,Party Astronauts (1),Gaimin Gladiators (16),inf  Inferno,ESEA Spring 2022 Cash Cup 5 North America
30/5/22,Please Send Help (8),Mindfreak (16),inf  Inferno,ESL Impact Valencia 2022 North America Open Qualifier
30/5/22,Mindfreak (13),Please Send Help (16),ovp  Overpass,ESL Impact Valencia 2022 North America Open Qualifier
30/5/22,Please Send Help (9),Mindfreak (16),mrg  Mirage,ESL Impact Valencia 2022 North America Open Qualifier
30/5/22,Mythic (14),Strife (16),inf  Inferno,ESL Challenger League Season 41 North America
30/5/22,Mythic (16),Strife (5),ovp  Overpass,ESL Challenger League Season 41 North America
30/5/22,Strife (16),Mythic (3),anc  Ancient,ESL Challenger League Season 41 North America
30/5/22,ex-UYU (7),ATK (16),mrg  Mirage,ESL Challenger League Season 41 North America
30/5/22,ATK (16),ex-UYU (5),inf  Inferno,ESL Challenger League Season 41 North America
29/5/22,Carpe Diem (16),Party Astronauts (14),inf  Inferno,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,Carpe Diem (14),Party Astronauts (16),d2  Dust2,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,Party Astronauts (8),Carpe Diem (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,Gaimin Gladiators (12),paiN (16),anc  Ancient,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,paiN (16),Gaimin Gladiators (11),inf  Inferno,ESEA Spring 2022 Cash Cup 5 North America
29/5/22,Eternal Fire Academy (14),Spirit Academy (16),inf  Inferno,WePlay Academy League Season 4
29/5/22,Black Dragons fe (7),MIBR fe (16),inf  Inferno,ESL Impact Valencia 2022 South America Open Qualifier
29/5/22,MIBR fe (34),Black Dragons fe (32),ovp  Overpass,ESL Impact Valencia 2022 South America Open Qualifier
29/5/22,Black Dragons fe (16),MIBR fe (12),d2  Dust2,ESL Impact Valencia 2022 South America Open Qualifier
29/5/22,Young Gods (2),fnatic Rising (16),inf  Inferno,WePlay Academy League Season 4
29/5/22,Anonymo (12),B8 (16),anc  Ancient,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,B8 (13),Anonymo (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,Anonymo (7),B8 (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,Sampi (7),Sprout (16),anc  Ancient,REPUBLEAGUE Season 3 Closed Qualifier
29/5/22,Sprout (10),Sampi (16),d2  Dust2,REPUBLEAGUE Season 3 Closed Qualifier
29/5/22,Sampi (7),Sprout (16),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
29/5/22,MOUZ NXT (11),OG Academy (16),inf  Inferno,WePlay Academy League Season 4
29/5/22,777 (16),PROSPECTS (14),anc  Ancient,Telia League Spring 2022 Finals
29/5/22,777 (2),PROSPECTS (16),vtg  Vertigo,Telia League Spring 2022 Finals
29/5/22,PROSPECTS (10),777 (16),ovp  Overpass,Telia League Spring 2022 Finals
29/5/22,Young Ninjas (3),FURIA Academy (16),ovp  Overpass,WePlay Academy League Season 4
29/5/22,NAVI Junior (14),Astralis Talent (16),vtg  Vertigo,WePlay Academy League Season 4
29/5/22,FTW (16),SAW (11),nuke  Nuke,Master League Portugal IX Finals
29/5/22,SAW (14),FTW (16),vtg  Vertigo,Master League Portugal IX Finals
29/5/22,FTW (9),SAW (16),ovp  Overpass,Master League Portugal IX Finals
29/5/22,SAW (6),FTW (16),d2  Dust2,Master League Portugal IX Finals
29/5/22,Lemondogs (7),Lilmix (16),anc  Ancient,Fragleague Season 8
29/5/22,Lilmix (16),Lemondogs (9),inf  Inferno,Fragleague Season 8
29/5/22,Entropy (17),Anonymo (19),d2  Dust2,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,Entropy (9),Anonymo (16),anc  Ancient,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,Anonymo (12),Entropy (16),ovp  Overpass,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,MOUZ NXT (16),SINNERS (4),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
29/5/22,SINNERS (9),MOUZ NXT (16),nuke  Nuke,REPUBLEAGUE Season 3 Closed Qualifier
29/5/22,B8 (16),EC Brugge (3),vtg  Vertigo,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,EC Brugge (10),B8 (16),nuke  Nuke,ESEA Spring 2022 Cash Cup 5 Europe
29/5/22,temp (5),KOVA (16),anc  Ancient,Elisa Open Finland Season 2
29/5/22,KOVA (17),temp (19),inf  Inferno,Elisa Open Finland Season 2
29/5/22,temp (10),KOVA (16),nuke  Nuke,Elisa Open Finland Season 2
29/5/22,Oilers (12),777 (16),d2  Dust2,Telia League Spring 2022 Finals
29/5/22,Oilers (16),777 (7),nuke  Nuke,Telia League Spring 2022 Finals
29/5/22,777 (16),Oilers (6),ovp  Overpass,Telia League Spring 2022 Finals
