Date,Team1,Team2,Map,Event
5/12/22,Strife (12),Complexity (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 5 North America
5/12/22,Complexity (16),Strife (11),mrg  Mirage,ESEA Autumn 2022 Cash Cup 5 North America
5/12/22,Nouns (16),ATK (6),mrg  Mirage,ESEA Autumn 2022 Cash Cup 5 North America
5/12/22,ATK (14),Nouns (16),inf  Inferno,ESEA Autumn 2022 Cash Cup 5 North America
5/12/22,Detonate (4),EG Black (16),ovp  Overpass,ESL Challenger League Season 43 North America
5/12/22,EG Black (16),Detonate (1),inf  Inferno,ESL Challenger League Season 43 North America
5/12/22,SWS (11),9z (16),anc  Ancient,CCT South America Series 3
5/12/22,SWS (16),9z (12),nuke  Nuke,CCT South America Series 3
5/12/22,9z (16),SWS (8),d2  Dust2,CCT South America Series 3
4/12/22,Strife (16),ATK (13),mrg  Mirage,ESEA Autumn 2022 Cash Cup 5 North America
4/12/22,ATK (14),Strife (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 5 North America
4/12/22,Nouns (7),Complexity (16),ovp  Overpass,ESEA Autumn 2022 Cash Cup 5 North America
4/12/22,Complexity (16),Nouns (12),inf  Inferno,ESEA Autumn 2022 Cash Cup 5 North America
4/12/22,Sharks (19),ARCTIC (16),anc  Ancient,CCT South America Series 3
4/12/22,ARCTIC (12),Sharks (16),vtg  Vertigo,CCT South America Series 3
4/12/22,GenOne (19),ENCE Academy (16),nuke  Nuke,Thunderpick Bitcoin Series 2
4/12/22,HAVU (16),OG (11),inf  Inferno,CCT North Europe Series 2
4/12/22,OG (9),HAVU (16),mrg  Mirage,CCT North Europe Series 2
4/12/22,Permitta (16),ALTERNATE aTTaX (10),anc  Ancient,Thunderpick Bitcoin Series 2
4/12/22,EC Brugge (16),Illuminar (6),vtg  Vertigo,CCT Central Europe Series 4
4/12/22,Illuminar (16),EC Brugge (11),mrg  Mirage,CCT Central Europe Series 4
4/12/22,EC Brugge (16),Illuminar (9),nuke  Nuke,CCT Central Europe Series 4
4/12/22,Falcons (16),Monte (4),nuke  Nuke,Thunderpick Bitcoin Series 2
4/12/22,Boston crab (16),163ON (0),anc  Ancient,PARI After Rio LAN 2022
4/12/22,163ON (12),Boston crab (16),mrg  Mirage,PARI After Rio LAN 2022
4/12/22,Boston crab (16),163ON (11),vtg  Vertigo,PARI After Rio LAN 2022
4/12/22,TropiCaos (4),Boca Juniors (16),anc  Ancient,CCT South America Series 3
4/12/22,Boca Juniors (16),TropiCaos (13),d2  Dust2,CCT South America Series 3
4/12/22,EYEBALLERS (19),Into the Breach (17),ovp  Overpass,Thunderpick Bitcoin Series 2
4/12/22,Astralis (16),Tricked (8),nuke  Nuke,CCT North Europe Series 2
4/12/22,Tricked (14),Astralis (16),mrg  Mirage,CCT North Europe Series 2
4/12/22,Astralis Talent (16),MASONIC (12),ovp  Overpass,Energive Cup 2022
4/12/22,Astralis Talent (17),MASONIC (19),vtg  Vertigo,Energive Cup 2022
4/12/22,MASONIC (12),Astralis Talent (16),anc  Ancient,Energive Cup 2022
4/12/22,Conquer (4),Lilmix (16),d2  Dust2,Fragleague Season 9
4/12/22,Lilmix (16),Conquer (13),inf  Inferno,Fragleague Season 9
4/12/22,FTW (9),SAW (16),vtg  Vertigo,Master League Portugal X Finals
4/12/22,SAW (14),FTW (16),nuke  Nuke,Master League Portugal X Finals
4/12/22,FTW (16),SAW (14),ovp  Overpass,Master League Portugal X Finals
4/12/22,SAW (16),FTW (9),d2  Dust2,Master League Portugal X Finals
4/12/22,PROSPECTS (14),Apeks (16),inf  Inferno,CCT Central Europe Series 4
4/12/22,Apeks (16),PROSPECTS (10),ovp  Overpass,CCT Central Europe Series 4
4/12/22,Viperio (9),Endpoint (16),inf  Inferno,ESL Premiership Autumn 2022
4/12/22,Viperio (11),Endpoint (16),mrg  Mirage,ESL Premiership Autumn 2022
4/12/22,Endpoint (13),Viperio (16),vtg  Vertigo,ESL Premiership Autumn 2022
4/12/22,Viperio (16),Endpoint (13),anc  Ancient,ESL Premiership Autumn 2022
4/12/22,Endpoint (16),Viperio (13),nuke  Nuke,ESL Premiership Autumn 2022
4/12/22,Meta (16),INTZ (2),anc  Ancient,CCT South America Series 3
4/12/22,INTZ (5),Meta (16),nuke  Nuke,CCT South America Series 3
4/12/22,IKLA (16),PROSPECTS (12),mrg  Mirage,Thunderpick Bitcoin Series 2
