Date,Team1,Team2,Map,Event
8/3/22,Astralis Talent (10),Young Ninjas (16),mrg  Mirage,Pinnacle Winter Series 3
8/3/22,eSuba (19),Into the Breach (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,Into the Breach (16),eSuba (5),nuke  Nuke,Pinnacle Winter Series 3
8/3/22,eSuba (19),Into the Breach (16),anc  Ancient,Pinnacle Winter Series 3
8/3/22,DeadWeight (16),Sanguine (4),mrg  Mirage,LPL Pro League Season 10
8/3/22,Sanguine (10),DeadWeight (16),inf  Inferno,LPL Pro League Season 10
8/3/22,UNGENTIUM (16),ALTERNATE aTTaX (10),mrg  Mirage,Pinnacle Winter Series 3
8/3/22,ALTERNATE aTTaX (13),UNGENTIUM (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,UNGENTIUM (16),ALTERNATE aTTaX (19),vtg  Vertigo,Pinnacle Winter Series 3
8/3/22,EC Brugge (12),ECLOT (16),inf  Inferno,Pinnacle Winter Series 3
8/3/22,ECLOT (16),EC Brugge (8),vtg  Vertigo,Pinnacle Winter Series 3
8/3/22,1620 Kings (4),DGG (16),inf  Inferno,LPL Pro League Season 10
8/3/22,DGG (16),1620 Kings (5),vtg  Vertigo,LPL Pro League Season 10
7/3/22,SINNERS (11),Finest (16),nuke  Nuke,ESL Challenger League Season 40 Europe
7/3/22,SINNERS (17),Finest (19),mrg  Mirage,ESL Challenger League Season 40 Europe
7/3/22,ECSTATIC (16),1shot (8),inf  Inferno,ESL Challenger League Season 40 Europe
7/3/22,1shot (5),ECSTATIC (16),vtg  Vertigo,ESL Challenger League Season 40 Europe
7/3/22,ECSTATIC (14),1shot (16),nuke  Nuke,ESL Challenger League Season 40 Europe
7/3/22,SAW (16),SKADE (10),ovp  Overpass,ESL Challenger League Season 40 Europe
7/3/22,SKADE (10),SAW (16),nuke  Nuke,ESL Challenger League Season 40 Europe
7/3/22,iNation (16),Strive in chaos (11),inf  Inferno,RES Season 2
7/3/22,Strive in chaos (10),iNation (16),anc  Ancient,RES Season 2
7/3/22,Apeks (16),ALTERNATE aTTaX (7),ovp  Overpass,Pinnacle Winter Series 3
7/3/22,ALTERNATE aTTaX (10),Apeks (16),inf  Inferno,Pinnacle Winter Series 3
7/3/22,GamerLegion (16),eSuba (11),nuke  Nuke,Pinnacle Winter Series 3
7/3/22,eSuba (9),GamerLegion (16),mrg  Mirage,Pinnacle Winter Series 3
7/3/22,Zero Tenacity (16),Marten Rising (9),ovp  Overpass,RES Season 2
7/3/22,Marten Rising (10),Zero Tenacity (16),d2  Dust2,RES Season 2
7/3/22,SKADE (16),EC Brugge (13),mrg  Mirage,Pinnacle Winter Series 3
7/3/22,EC Brugge (12),SKADE (16),inf  Inferno,Pinnacle Winter Series 3
7/3/22,ECLOT (8),Endpoint (16),vtg  Vertigo,Pinnacle Winter Series 3
7/3/22,Endpoint (16),ECLOT (5),mrg  Mirage,Pinnacle Winter Series 3
7/3/22,MOUZ NXT (16),Astralis Talent (7),nuke  Nuke,Pinnacle Winter Series 3
7/3/22,Astralis Talent (9),MOUZ NXT (16),mrg  Mirage,Pinnacle Winter Series 3
7/3/22,Wisla Krakow (16),UNGENTIUM (7),mrg  Mirage,Pinnacle Winter Series 3
7/3/22,UNGENTIUM (9),Wisla Krakow (16),anc  Ancient,Pinnacle Winter Series 3
7/3/22,DGG (16),Sanguine (11),mrg  Mirage,ESL Australia & NZ Championship Season 14
7/3/22,Sanguine (12),DGG (16),inf  Inferno,ESL Australia & NZ Championship Season 14
7/3/22,SINNERS (16),Sprout (9),vtg  Vertigo,Thunderpick Bitcoin Series 1
7/3/22,Sprout (8),SINNERS (16),inf  Inferno,Thunderpick Bitcoin Series 1
7/3/22,Sprout (16),SINNERS (5),anc  Ancient,Thunderpick Bitcoin Series 1
7/3/22,Eternal Fire (16),Into the Breach (6),nuke  Nuke,Pinnacle Winter Series 3
7/3/22,Into the Breach (9),Eternal Fire (16),ovp  Overpass,Pinnacle Winter Series 3
7/3/22,Young Ninjas (9),Tricked (16),nuke  Nuke,Pinnacle Winter Series 3
7/3/22,Tricked (16),Young Ninjas (7),inf  Inferno,Pinnacle Winter Series 3
7/3/22,Nut-E (13),Overt (16),inf  Inferno,ESL Australia & NZ Championship Season 14
7/3/22,Overt (16),Nut-E (13),mrg  Mirage,ESL Australia & NZ Championship Season 14
7/3/22,Strife (16),Apeks Rebels (12),inf  Inferno,Fragadelphia 16
7/3/22,Apeks Rebels (9),Strife (16),mrg  Mirage,Fragadelphia 16
7/3/22,Leviatan (9),Isurus (16),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR SA Open Qualifier 2
