Date,Team1,Team2,Map,Event
4/9/22,TeamOne (16),Vendetta (9),d2  Dust2,IEM Road to Rio 2022 North America Open Qualifier 3
4/9/22,timbermen (16),Limitless (14),ovp  Overpass,IEM Road to Rio 2022 North America Open Qualifier 3
4/9/22,Imperial (16),Entropiq (6),d2  Dust2,ESL Challenger Melbourne 2022
4/9/22,Entropiq (11),Imperial (16),ovp  Overpass,ESL Challenger Melbourne 2022
3/9/22,K10 (11),Into the Breach (16),mrg  Mirage,UKIC Beyond Summer Invitational 2022
3/9/22,Into the Breach (19),K10 (16),vtg  Vertigo,UKIC Beyond Summer Invitational 2022
3/9/22,Hatred (6),SKADE (16),anc  Ancient,Monster King of the Hill Bulgaria 2022
3/9/22,SKADE (16),Hatred (14),inf  Inferno,Monster King of the Hill Bulgaria 2022
3/9/22,The Union (13),ODDIK (16),d2  Dust2,CBCS Masters Festival 2022
3/9/22,ODDIK (9),The Union (16),inf  Inferno,CBCS Masters Festival 2022
3/9/22,The Union (14),ODDIK (16),anc  Ancient,CBCS Masters Festival 2022
3/9/22,Bravado (10),Nixuh (16),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
3/9/22,Nixuh (16),Bravado (14),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
3/9/22,Bad News Eagles (7),Enterprise (16),nuke  Nuke,Tipsport Prague Cup 2022
3/9/22,Enterprise (10),Bad News Eagles (16),mrg  Mirage,Tipsport Prague Cup 2022
3/9/22,Bad News Eagles (13),Enterprise (16),inf  Inferno,Tipsport Prague Cup 2022
3/9/22,1WIN (19),FORZE (17),d2  Dust2,CCT Central Europe Series 1
3/9/22,FORZE (11),1WIN (16),anc  Ancient,CCT Central Europe Series 1
3/9/22,Natus Vincere (12),Vitality (16),ovp  Overpass,ESL Pro League Season 16
3/9/22,Vitality (16),Natus Vincere (14),mrg  Mirage,ESL Pro League Season 16
3/9/22,Natus Vincere (16),Vitality (10),inf  Inferno,ESL Pro League Season 16
3/9/22,Stars Horizon (11),Daotsu (16),d2  Dust2,CBCS Masters Festival 2022
3/9/22,Daotsu (16),Stars Horizon (1),anc  Ancient,CBCS Masters Festival 2022
3/9/22,XRAVEL (10),1PIN (16),anc  Ancient,UKIC Beyond Summer Invitational 2022
3/9/22,1PIN (16),XRAVEL (7),ovp  Overpass,UKIC Beyond Summer Invitational 2022
3/9/22,SAW (16),Sprout (12),ovp  Overpass,Flow FiReLEAGUE 2022 Europe Closed Qualifier
3/9/22,Sprout (13),SAW (16),d2  Dust2,Flow FiReLEAGUE 2022 Europe Closed Qualifier
3/9/22,Zero Tenacity (16),NIJE (12),d2  Dust2,RES Season 3
3/9/22,Zero Tenacity (14),NIJE (16),ovp  Overpass,RES Season 3
3/9/22,NIJE (12),Zero Tenacity (16),mrg  Mirage,RES Season 3
3/9/22,gothboiclique (4),Brosskiez (16),vtg  Vertigo,ESA Supremes Fall 2022
3/9/22,Brosskiez (16),gothboiclique (10),d2  Dust2,ESA Supremes Fall 2022
3/9/22,gothboiclique (16),Brosskiez (10),anc  Ancient,ESA Supremes Fall 2022
3/9/22,gothboiclique (13),Brosskiez (16),inf  Inferno,ESA Supremes Fall 2022
3/9/22,NeedDOCTOR (23),SKADE (25),mrg  Mirage,Monster King of the Hill Bulgaria 2022
3/9/22,NeedDOCTOR (7),SKADE (16),ovp  Overpass,Monster King of the Hill Bulgaria 2022
3/9/22,SKADE (11),NeedDOCTOR (16),inf  Inferno,Monster King of the Hill Bulgaria 2022
3/9/22,Sampi (11),Entropiq Prague (16),mrg  Mirage,Tipsport Prague Cup 2022
3/9/22,Entropiq Prague (16),Sampi (14),d2  Dust2,Tipsport Prague Cup 2022
3/9/22,DNMK (16),Bravado (19),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
3/9/22,Bravado (16),DNMK (9),d2  Dust2,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
3/9/22,Websterz (11),TAG (16),inf  Inferno,Cyberpark Cup 2022
3/9/22,TAG (16),Websterz (3),nuke  Nuke,Cyberpark Cup 2022
3/9/22,EKO (16),tokyoxd (14),mrg  Mirage,UKIC Beyond Summer Invitational 2022
3/9/22,tokyoxd (17),EKO (19),vtg  Vertigo,UKIC Beyond Summer Invitational 2022
3/9/22,MIBR (16),Monte (7),d2  Dust2,CCT Central Europe Series 1
3/9/22,Monte (17),MIBR (19),vtg  Vertigo,CCT Central Europe Series 1
3/9/22,KTRL (14),BLUEJAYS (16),mrg  Mirage,RES Season 3
3/9/22,BLUEJAYS (19),KTRL (17),inf  Inferno,RES Season 3
3/9/22,fnatic (16),Spirit (9),mrg  Mirage,ESL Pro League Season 16
