Date,Team1,Team2,Map,Event
13/3/22,ATK (13),Party Astronauts (16),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Carpe Diem (10),Evil Geniuses (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,paiN (16),Third Impact (7),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Sharks (16),Imperial (14),mrg  Mirage,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier
13/3/22,Imperial (15),Sharks (19),d2  Dust2,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier
13/3/22,Sharks (10),Imperial (16),inf  Inferno,FiReLEAGUE Latin Power Spring 2022 - BLAST Premier Qualifier
13/3/22,Carpe Diem (16),Strife (14),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Evil Geniuses (16),UYU (11),inf  Inferno,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,paiN (16),Gaimin Gladiators (4),d2  Dust2,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Fourth Quarter (5),Third Impact (16),nuke  Nuke,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Philadelphia Liberty (14),Snakes Den (16),vtg  Vertigo,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,GODSENT (10),ATK (16),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Brazen (16),redditors (9),ovp  Overpass,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,DotMax (4),Party Astronauts (16),inf  Inferno,PGL Major Antwerp 2022 Americas RMR NA Open Qualifier 2
13/3/22,Cruzeiro (19),UNO MILLE (16),mrg  Mirage,ESEA Winter 2021 Cash Cup 3 South America
13/3/22,UNO MILLE (13),Cruzeiro (16),anc  Ancient,ESEA Winter 2021 Cash Cup 3 South America
13/3/22,DREAM (7),MASONIC (16),vtg  Vertigo,Dust2.dk League Cup Spring 2022
13/3/22,MASONIC (19),DREAM (16),nuke  Nuke,Dust2.dk League Cup Spring 2022
13/3/22,fnatic (13),Entropiq (16),vtg  Vertigo,ESL Pro League Season 15
13/3/22,Entropiq (16),fnatic (13),ovp  Overpass,ESL Pro League Season 15
13/3/22,Ninjas in Pyjamas (10),G2 (16),inf  Inferno,ESL Pro League Season 15
13/3/22,G2 (16),Ninjas in Pyjamas (4),vtg  Vertigo,ESL Pro League Season 15
13/3/22,Looking For Org (12),MOUZ (16),nuke  Nuke,ESL Pro League Season 15
13/3/22,MOUZ (16),Looking For Org (6),d2  Dust2,ESL Pro League Season 15
13/3/22,Illuminar (12),AVE (16),inf  Inferno,ESEA Winter 2021 Cash Cup 6 Europe
13/3/22,AVE (19),Illuminar (17),mrg  Mirage,ESEA Winter 2021 Cash Cup 6 Europe
13/3/22,NLG (11),Sprout (16),d2  Dust2,FantasyExpo EU Champions Spring 2022 DACH Closed Qualifier
13/3/22,Sprout (22),NLG (19),mrg  Mirage,FantasyExpo EU Champions Spring 2022 DACH Closed Qualifier
13/3/22,KOVA (16),Omapeli (13),vtg  Vertigo,Pelaajat Series Spring 2022
13/3/22,KOVA (10),Omapeli (16),ovp  Overpass,Pelaajat Series Spring 2022
13/3/22,Omapeli (12),KOVA (16),nuke  Nuke,Pelaajat Series Spring 2022
13/3/22,BLUEJAYS (16),4glory (12),d2  Dust2,RES Season 2
13/3/22,4glory (12),BLUEJAYS (16),mrg  Mirage,RES Season 2
13/3/22,FAMBIT (16),Into the Breach (3),mrg  Mirage,FantasyExpo EU Champions Spring 2022 UK & Ireland Closed Qualifier
13/3/22,Into the Breach (6),FAMBIT (16),ovp  Overpass,FantasyExpo EU Champions Spring 2022 UK & Ireland Closed Qualifier
13/3/22,PROSPECTS (16),Apeks Rebels (11),vtg  Vertigo,Elisa Invitational Spring 2022 Norway Closed Qualifier
13/3/22,Apeks Rebels (8),PROSPECTS (16),anc  Ancient,Elisa Invitational Spring 2022 Norway Closed Qualifier
13/3/22,LDLC (16),Exalty (13),nuke  Nuke,FantasyExpo EU Champions Spring 2022 France Closed Qualifier
13/3/22,Exalty (16),LDLC (19),inf  Inferno,FantasyExpo EU Champions Spring 2022 France Closed Qualifier
13/3/22,Eternal Fire (16),Sahangiller (2),inf  Inferno,BtcTurk ESA Supremes Spring 2022
13/3/22,Eternal Fire (16),Sahangiller (7),vtg  Vertigo,BtcTurk ESA Supremes Spring 2022
13/3/22,Sahangiller (6),Eternal Fire (16),mrg  Mirage,BtcTurk ESA Supremes Spring 2022
13/3/22,DREAM (16),Linx Legacy (7),inf  Inferno,Dust2.dk League Cup Spring 2022
13/3/22,Linx Legacy (12),DREAM (16),mrg  Mirage,Dust2.dk League Cup Spring 2022
13/3/22,DREAM (12),Linx Legacy (16),ovp  Overpass,Dust2.dk League Cup Spring 2022
13/3/22,Brøndby (6),MASONIC (16),vtg  Vertigo,Dust2.dk League Cup Spring 2022
13/3/22,MASONIC (16),Brøndby (7),nuke  Nuke,Dust2.dk League Cup Spring 2022
13/3/22,Enterprise (6),Illuminar (16),d2  Dust2,ESEA Winter 2021 Cash Cup 6 Europe
13/3/22,Illuminar (16),Enterprise (4),inf  Inferno,ESEA Winter 2021 Cash Cup 6 Europe
13/3/22,AVE (16),X (7),inf  Inferno,ESEA Winter 2021 Cash Cup 6 Europe
