Date,Team1,Team2,Map,Event
19/9/22,SKADE X (15),ECLOT (19),mrg  Mirage,Elisa Invitational Fall 2022
19/9/22,ex-SKADE (16),MOUZ NXT (9),nuke  Nuke,CCT Central Europe Series 2
19/9/22,MOUZ NXT (6),ex-SKADE (16),inf  Inferno,CCT Central Europe Series 2
19/9/22,EYEBALLERS (16),Hotspurs (9),ovp  Overpass,Elisa Invitational Fall 2022
19/9/22,Hotspurs (10),EYEBALLERS (16),inf  Inferno,Elisa Invitational Fall 2022
19/9/22,EYEBALLERS (14),Hotspurs (16),mrg  Mirage,Elisa Invitational Fall 2022
19/9/22,BIG Academy (7),K23 (16),nuke  Nuke,CCT Central Europe Series 2
19/9/22,K23 (12),BIG Academy (16),mrg  Mirage,CCT Central Europe Series 2
19/9/22,BIG Academy (5),K23 (16),d2  Dust2,CCT Central Europe Series 2
19/9/22,TeamOne (16),ATK (10),mrg  Mirage,ESL Challenger Rotterdam 2022 North America Closed Qualifier
19/9/22,ATK (9),TeamOne (16),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Closed Qualifier
19/9/22,X13 (16),Detonate (9),vtg  Vertigo,CCT North America Series 1
19/9/22,Detonate (17),X13 (19),anc  Ancient,CCT North America Series 1
19/9/22,ChocoCheck (16),Iron Blood (13),inf  Inferno,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,ChocoCheck (16),Iron Blood (3),ovp  Overpass,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,Iron Blood (16),ChocoCheck (9),mrg  Mirage,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,Unjustified (16),Davenport University (7),ovp  Overpass,ESL Challenger League Season 42 North America
19/9/22,Davenport University (11),Unjustified (16),inf  Inferno,ESL Challenger League Season 42 North America
19/9/22,Redragon (7),Boca Juniors (16),vtg  Vertigo,CCT South America Series 2
19/9/22,Redragon (16),Boca Juniors (12),inf  Inferno,CCT South America Series 2
19/9/22,Boca Juniors (16),Redragon (10),d2  Dust2,CCT South America Series 2
19/9/22,Villainous (13),Electrify Steel (16),inf  Inferno,CCT North America Series 1
19/9/22,Electrify Steel (28),Villainous (25),mrg  Mirage,CCT North America Series 1
19/9/22,EG Gold (11),CLG Red (16),ovp  Overpass,ESL Impact Summer 2022 Cash Cup 4 North America
19/9/22,CLG Red (19),EG Gold (17),d2  Dust2,ESL Impact Summer 2022 Cash Cup 4 North America
19/9/22,Mythic (14),Iron Blood (16),vtg  Vertigo,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,Iron Blood (16),Mythic (12),ovp  Overpass,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,ChocoCheck (16),Detonate (5),inf  Inferno,ESEA Summer 2022 Cash Cup 6 North America
19/9/22,Detonate (14),ChocoCheck (16),mrg  Mirage,ESEA Summer 2022 Cash Cup 6 North America
18/9/22,TeamOne (16),Nouns (8),inf  Inferno,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,Nouns (11),TeamOne (16),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,Fluxo (16),9z (13),nuke  Nuke,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
18/9/22,9z (10),Fluxo (16),inf  Inferno,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
18/9/22,Arvum (16),Los Grandes Academy (9),mrg  Mirage,CCT South America Series 2
18/9/22,Los Grandes Academy (8),Arvum (16),inf  Inferno,CCT South America Series 2
18/9/22,Black Dragons fe (13),B4 fe (16),nuke  Nuke,ESL Impact Summer 2022 Cash Cup 5 South America
18/9/22,B4 fe (16),Black Dragons fe (5),d2  Dust2,ESL Impact Summer 2022 Cash Cup 5 South America
18/9/22,ECLOT (10),Bad News Eagles (16),anc  Ancient,Tipsport Prague Cup 2022 Finals
18/9/22,Bad News Eagles (16),ECLOT (12),inf  Inferno,Tipsport Prague Cup 2022 Finals
18/9/22,Eternal Fire (16),Entropiq (9),ovp  Overpass,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
18/9/22,Entropiq (17),Eternal Fire (19),d2  Dust2,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
18/9/22,Heroic (16),Astralis (13),nuke  Nuke,ESL Pro League Season 16
18/9/22,Heroic (16),Astralis (12),inf  Inferno,ESL Pro League Season 16
18/9/22,Astralis (19),Heroic (17),ovp  Overpass,ESL Pro League Season 16
18/9/22,HEET (9),MOUZ (16),vtg  Vertigo,ESL Pro League Season 16
18/9/22,HEET (12),MOUZ (16),inf  Inferno,ESL Pro League Season 16
18/9/22,MOUZ (16),HEET (19),anc  Ancient,ESL Pro League Season 16
18/9/22,Complexity (16),ENCE (14),nuke  Nuke,ESL Pro League Season 16
18/9/22,ENCE (11),Complexity (16),ovp  Overpass,ESL Pro League Season 16
18/9/22,Furious (22),Liberty (19),mrg  Mirage,CCT South America Series 2
