Date,Team1,Team2,Map,Event
22/10/21,Keyd (16),INTZ (12),inf  Inferno,Liga Talents 2021
22/10/21,INTZ (8),Keyd (16),nuke  Nuke,Liga Talents 2021
22/10/21,Lynn Vision (12),Singularity (16),nuke  Nuke,William Hill Cup 2021
22/10/21,Singularity (22),Lynn Vision (19),d2  Dust2,William Hill Cup 2021
22/10/21,LDLC (16),WonderKids (1),d2  Dust2,ESL National Championship France Autumn 2021
22/10/21,WonderKids (6),LDLC (16),nuke  Nuke,ESL National Championship France Autumn 2021
22/10/21,Fiend (16),Eternal Fire (6),inf  Inferno,REPUBLEAGUE TIPOS Season 2
22/10/21,Eternal Fire (16),Fiend (14),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
22/10/21,Fiend (16),Eternal Fire (9),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
22/10/21,RWC (7),Thunderbolts (16),nuke  Nuke,ESL Turkey Championship Summer 2021
22/10/21,Thunderbolts (16),RWC (1),mrg  Mirage,ESL Turkey Championship Summer 2021
22/10/21,Kappa Bar (16),BIICEPS (13),ovp  Overpass,Esportal Truecaller Tournament 2021
22/10/21,Kappa Bar (16),BIICEPS (12),inf  Inferno,Esportal Truecaller Tournament 2021
22/10/21,BIICEPS (16),Kappa Bar (8),nuke  Nuke,Esportal Truecaller Tournament 2021
22/10/21,SKADE (16),SJ (11),inf  Inferno,William Hill Cup 2021
22/10/21,SJ (2),SKADE (16),d2  Dust2,William Hill Cup 2021
22/10/21,Entropiq (19),Dignitas (17),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
22/10/21,Dignitas (11),Entropiq (16),anc  Ancient,REPUBLEAGUE TIPOS Season 2
22/10/21,eSuba (14),SINNERS (16),nuke  Nuke,Sazka eLEAGUE Fall 2021 Finals
22/10/21,eSuba (14),SINNERS (16),vtg  Vertigo,Sazka eLEAGUE Fall 2021 Finals
22/10/21,sftsaftm (16),9z (14),mrg  Mirage,Esportal Truecaller Tournament 2021
22/10/21,9z (14),sftsaftm (16),ovp  Overpass,Esportal Truecaller Tournament 2021
22/10/21,Enterprise (16),Entropiq Prague (13),nuke  Nuke,Sazka eLEAGUE Fall 2021 Finals
22/10/21,Entropiq Prague (11),Enterprise (16),ovp  Overpass,Sazka eLEAGUE Fall 2021 Finals
22/10/21,Asterys (1),ex-PR Stars (16),d2  Dust2,Liga Gamers Club 2021 Serie A October Cup
22/10/21,Asterys (12),ex-PR Stars (16),nuke  Nuke,Liga Gamers Club 2021 Serie A October Cup
21/10/21,ex-Ceará (17),DETONA (19),nuke  Nuke,Liga Gamers Club 2021 Serie A October Cup
21/10/21,DETONA (4),ex-Ceará (16),inf  Inferno,Liga Gamers Club 2021 Serie A October Cup
21/10/21,ex-Ceará (12),DETONA (16),ovp  Overpass,Liga Gamers Club 2021 Serie A October Cup
21/10/21,SAW (16),GTZ (14),ovp  Overpass,ESL Masters Spain Season 10
21/10/21,GTZ (12),SAW (16),vtg  Vertigo,ESL Masters Spain Season 10
21/10/21,Wisla Krakow (9),SINNERS (16),anc  Ancient,V4 Future Sports Festival 2021 International Cup
21/10/21,SINNERS (16),Wisla Krakow (8),ovp  Overpass,V4 Future Sports Festival 2021 International Cup
21/10/21,LDLC (6),K23 (16),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
21/10/21,K23 (16),LDLC (4),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
21/10/21,ex-Ceará (12),SWS (16),nuke  Nuke,Liga Talents 2021
21/10/21,SWS (16),ex-Ceará (6),mrg  Mirage,Liga Talents 2021
21/10/21,FORZE (26),GamerLegion (28),mrg  Mirage,DreamHack Open November 2021 Closed Qualifier
21/10/21,GamerLegion (16),FORZE (13),nuke  Nuke,DreamHack Open November 2021 Closed Qualifier
21/10/21,FORZE (16),GamerLegion (13),anc  Ancient,DreamHack Open November 2021 Closed Qualifier
21/10/21,Enterprise (9),ECLOT (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
21/10/21,Enterprise (16),ECLOT (7),mrg  Mirage,REPUBLEAGUE TIPOS Season 2
21/10/21,ECLOT (19),Enterprise (17),ovp  Overpass,REPUBLEAGUE TIPOS Season 2
21/10/21,1WIN (6),Lyngby Vikings (16),ovp  Overpass,Malta Vibes Knockout Series 3
21/10/21,1WIN (10),Lyngby Vikings (16),anc  Ancient,Malta Vibes Knockout Series 3
21/10/21,Lyngby Vikings (14),1WIN (16),nuke  Nuke,Malta Vibes Knockout Series 3
21/10/21,SINNERS (14),GamerLegion (16),anc  Ancient,DreamHack Open November 2021 Closed Qualifier
21/10/21,SINNERS (13),GamerLegion (16),vtg  Vertigo,DreamHack Open November 2021 Closed Qualifier
21/10/21,SKADE (14),FORZE (16),mrg  Mirage,DreamHack Open November 2021 Closed Qualifier
21/10/21,FORZE (16),SKADE (14),ovp  Overpass,DreamHack Open November 2021 Closed Qualifier
