Date,Team1,Team2,Map,Event
28/4/22,HEET (16),Exalty (13),inf  Inferno,ESL National Championship France Spring 2022
28/4/22,Ninjas in Pyjamas (19),Bad News Eagles (17),inf  Inferno,BLAST Premier Spring Showdown 2022 Europe
28/4/22,Bad News Eagles (12),Ninjas in Pyjamas (16),anc  Ancient,BLAST Premier Spring Showdown 2022 Europe
28/4/22,Ninjas in Pyjamas (6),Bad News Eagles (16),mrg  Mirage,BLAST Premier Spring Showdown 2022 Europe
28/4/22,BLUEJAYS (10),Spirit (16),anc  Ancient,Pinnacle Cup IV
28/4/22,Spirit (16),BLUEJAYS (7),mrg  Mirage,Pinnacle Cup IV
28/4/22,LDLC (9),Falcons (16),d2  Dust2,ESL National Championship France Spring 2022
28/4/22,Falcons (16),LDLC (14),vtg  Vertigo,ESL National Championship France Spring 2022
28/4/22,MASONIC (6),Astralis Talent (16),ovp  Overpass,MistGames Heroes of Tomorrow Spring 2022
28/4/22,Astralis Talent (12),MASONIC (16),inf  Inferno,MistGames Heroes of Tomorrow Spring 2022
28/4/22,MASONIC (14),Astralis Talent (16),anc  Ancient,MistGames Heroes of Tomorrow Spring 2022
28/4/22,Movistar Riders (8),Astralis (16),anc  Ancient,BLAST Premier Spring Showdown 2022 Europe
28/4/22,Astralis (16),Movistar Riders (12),inf  Inferno,BLAST Premier Spring Showdown 2022 Europe
28/4/22,PACT (16),Nexus (10),nuke  Nuke,Esport Tour 2022 Series 1
28/4/22,PACT (22),Nexus (18),d2  Dust2,Esport Tour 2022 Series 1
28/4/22,Nexus (16),PACT (9),vtg  Vertigo,Esport Tour 2022 Series 1
28/4/22,K23 (16),ECLOT (8),mrg  Mirage,Pinnacle Cup IV
28/4/22,K23 (6),ECLOT (16),inf  Inferno,Pinnacle Cup IV
28/4/22,ECLOT (8),K23 (16),ovp  Overpass,Pinnacle Cup IV
28/4/22,Illuminar (16),Into the Breach (14),inf  Inferno,Esport Tour 2022 Series 1
28/4/22,Into the Breach (9),Illuminar (16),vtg  Vertigo,Esport Tour 2022 Series 1
28/4/22,4glory (13),Apeks (16),mrg  Mirage,Pinnacle Cup IV
28/4/22,Apeks (16),4glory (3),d2  Dust2,Pinnacle Cup IV
28/4/22,Antic (16),PoP (7),vtg  Vertigo,ESL Australia & NZ Championship Season 14
28/4/22,Antic (16),PoP (19),d2  Dust2,ESL Australia & NZ Championship Season 14
28/4/22,PoP (7),Antic (16),mrg  Mirage,ESL Australia & NZ Championship Season 14
28/4/22,ORDER (8),VERTEX (16),nuke  Nuke,ESL Australia & NZ Championship Season 14
28/4/22,ORDER (16),VERTEX (11),vtg  Vertigo,ESL Australia & NZ Championship Season 14
28/4/22,VERTEX (16),ORDER (5),d2  Dust2,ESL Australia & NZ Championship Season 14
28/4/22,AVANGAR (10),HONORIS (16),nuke  Nuke,Esport Tour 2022 Series 1
28/4/22,HONORIS (10),AVANGAR (16),mrg  Mirage,Esport Tour 2022 Series 1
28/4/22,AVANGAR (11),HONORIS (16),anc  Ancient,Esport Tour 2022 Series 1
28/4/22,ECSTATIC (10),Finest (16),d2  Dust2,Pinnacle Cup IV
28/4/22,Finest (16),ECSTATIC (11),vtg  Vertigo,Pinnacle Cup IV
28/4/22,1620 Kings (9),Paradox (16),inf  Inferno,ESL Australia & NZ Championship Season 14
28/4/22,1620 Kings (16),Paradox (14),nuke  Nuke,ESL Australia & NZ Championship Season 14
28/4/22,Paradox (16),1620 Kings (2),d2  Dust2,ESL Australia & NZ Championship Season 14
28/4/22,DGG (1),Renegades (16),nuke  Nuke,ESL Australia & NZ Championship Season 14
28/4/22,Renegades (16),DGG (14),mrg  Mirage,ESL Australia & NZ Championship Season 14
28/4/22,paiN (16),Unjustified (5),vtg  Vertigo,ESL Challenger League Season 41 North America
28/4/22,Unjustified (9),paiN (16),nuke  Nuke,ESL Challenger League Season 41 North America
28/4/22,paiN (15),Unjustified (19),inf  Inferno,ESL Challenger League Season 41 North America
27/4/22,Evil Geniuses (11),GODSENT (16),mrg  Mirage,BLAST Premier Spring Showdown 2022 North America
27/4/22,GODSENT (16),Evil Geniuses (8),ovp  Overpass,BLAST Premier Spring Showdown 2022 North America
27/4/22,Young Ninjas (16),9INE Academy (6),ovp  Overpass,MistGames Heroes of Tomorrow Spring 2022
27/4/22,9INE Academy (8),Young Ninjas (16),inf  Inferno,MistGames Heroes of Tomorrow Spring 2022
27/4/22,Young Ninjas (12),9INE Academy (16),anc  Ancient,MistGames Heroes of Tomorrow Spring 2022
27/4/22,NKT (11),Heroic (16),nuke  Nuke,BLAST Premier Spring Showdown 2022 Europe
27/4/22,Heroic (16),NKT (7),inf  Inferno,BLAST Premier Spring Showdown 2022 Europe
27/4/22,Wisla Krakow (11),Movistar Riders (16),inf  Inferno,ESL Challenger League Season 41 Europe
