Date,Team1,Team2,Map,Event
28/11/21,Enterprise (12),SINNERS (16),inf  Inferno,Vodafone Czech Championship 2021
28/11/21,FATE (13),hREDS (16),nuke  Nuke,KeyDrop Cup 1
28/11/21,hREDS (16),FATE (10),anc  Ancient,KeyDrop Cup 1
28/11/21,ARAVT (12),ViCi (16),vtg  Vertigo,JBL Quantum Cup 2021 Qualifier
28/11/21,ViCi (16),ARAVT (11),nuke  Nuke,JBL Quantum Cup 2021 Qualifier
28/11/21,eSuba (16),ECLOT (3),mrg  Mirage,Vodafone Czech Championship 2021
28/11/21,ECLOT (16),eSuba (4),vtg  Vertigo,Vodafone Czech Championship 2021
28/11/21,eSuba (19),ECLOT (17),inf  Inferno,Vodafone Czech Championship 2021
28/11/21,Checkmate (16),ViCi (14),ovp  Overpass,JBL Quantum Cup 2021 Qualifier
28/11/21,ViCi (9),Checkmate (16),inf  Inferno,JBL Quantum Cup 2021 Qualifier
28/11/21,boyfriend peek (8),AotC (16),mrg  Mirage,Fragadelphia 16 Brentwood
28/11/21,AotC (16),boyfriend peek (5),inf  Inferno,Fragadelphia 16 Brentwood
27/11/21,ECSTATIC (5),hREDS (16),inf  Inferno,KeyDrop Cup 1
27/11/21,ECSTATIC (16),SAW (6),vtg  Vertigo,KeyDrop Cup 1
27/11/21,Astralis (16),Heroic (4),nuke  Nuke,BLAST Premier Fall Final 2021
27/11/21,Heroic (15),Astralis (19),mrg  Mirage,BLAST Premier Fall Final 2021
27/11/21,hREDS (12),FORZE (16),inf  Inferno,KeyDrop Cup 1
27/11/21,LDLC (14),GODSENT (16),mrg  Mirage,ESL Pro League Season 15 Conference
27/11/21,LDLC (10),GODSENT (16),anc  Ancient,ESL Pro League Season 15 Conference
27/11/21,GODSENT (15),LDLC (19),nuke  Nuke,ESL Pro League Season 15 Conference
27/11/21,eXploit (9),OFFSET (16),inf  Inferno,OMEN WGR Retake Season 3
27/11/21,eXploit (10),OFFSET (16),mrg  Mirage,OMEN WGR Retake Season 3
27/11/21,OFFSET (9),eXploit (16),nuke  Nuke,OMEN WGR Retake Season 3
27/11/21,SHAPE (16),mYinsanity (6),nuke  Nuke,Swiss Esports League Fall 2021
27/11/21,mYinsanity (2),SHAPE (16),d2  Dust2,Swiss Esports League Fall 2021
27/11/21,Enterprise (16),eSuba (11),anc  Ancient,Vodafone Czech Championship 2021
27/11/21,Enterprise (13),eSuba (16),nuke  Nuke,Vodafone Czech Championship 2021
27/11/21,eSuba (4),Enterprise (16),ovp  Overpass,Vodafone Czech Championship 2021
27/11/21,FORZE (16),SAW (5),inf  Inferno,KeyDrop Cup 1
27/11/21,ECSTATIC (11),hREDS (16),anc  Ancient,KeyDrop Cup 1
27/11/21,Vitality (6),Natus Vincere (16),nuke  Nuke,BLAST Premier Fall Final 2021
27/11/21,Natus Vincere (16),Vitality (7),inf  Inferno,BLAST Premier Fall Final 2021
27/11/21,FTW (28),N2E (24),anc  Ancient,OMEN WGR Retake Season 3
27/11/21,BEBRA (8),Gambit 2017 (16),d2  Dust2,Showmatch CS:GO
27/11/21,BEBRA (13),Gambit 2017 (16),nuke  Nuke,Showmatch CS:GO
27/11/21,BEBRA (13),Gambit 2017 (16),anc  Ancient,Showmatch CS:GO
27/11/21,Gambit 2017 (14),BEBRA (16),inf  Inferno,Showmatch CS:GO
27/11/21,Lynn Vision (16),Dignitas (13),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 4
27/11/21,Dignitas (13),Lynn Vision (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4
27/11/21,Lynn Vision (9),Dignitas (16),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 4
27/11/21,SHAPE (16),Insanium (4),ovp  Overpass,Swiss Esports League Fall 2021
27/11/21,Insanium (10),SHAPE (16),inf  Inferno,Swiss Esports League Fall 2021
27/11/21,Sprout (16),MAD Lions (9),d2  Dust2,ESL Pro League Season 15 Conference
27/11/21,MAD Lions (12),Sprout (16),anc  Ancient,ESL Pro League Season 15 Conference
27/11/21,AGO (16),INDE IRAE (14),nuke  Nuke,KeyDrop Cup 1
27/11/21,N2E (16),OFFSET (11),anc  Ancient,OMEN WGR Retake Season 3
27/11/21,ECLOT (13),SINNERS (16),anc  Ancient,Vodafone Czech Championship 2021
27/11/21,ECLOT (7),SINNERS (16),inf  Inferno,Vodafone Czech Championship 2021
27/11/21,NASR (16),Triple 6 (13),inf  Inferno,Global Esports Tour Dubai 2022 MENA Closed Qualifier
27/11/21,Triple 6 (2),NASR (16),vtg  Vertigo,Global Esports Tour Dubai 2022 MENA Closed Qualifier
