Date,Team1,Team2,Map,Event
18/9/22,JANO (16),HAVU (10),anc  Ancient,Pelaajat Series Fall 2022
18/9/22,HAVU (19),JANO (17),nuke  Nuke,Pelaajat Series Fall 2022
18/9/22,HAVU (16),JANO (11),d2  Dust2,Pelaajat Series Fall 2022
18/9/22,Liberty (16),Furious (12),d2  Dust2,CCT South America Series 2
18/9/22,Furious (16),Liberty (14),anc  Ancient,CCT South America Series 2
18/9/22,los kogutos (16),BIG Academy (9),vtg  Vertigo,CCT Central Europe Series 2
18/9/22,BIG Academy (10),los kogutos (16),anc  Ancient,CCT Central Europe Series 2
18/9/22,ORGLESS fe (10),MostValuablePlayers (16),nuke  Nuke,ESL Impact Summer 2022 Cash Cup 5 Europe
18/9/22,MostValuablePlayers (16),ORGLESS fe (9),ovp  Overpass,ESL Impact Summer 2022 Cash Cup 5 Europe
18/9/22,Into the Breach (16),MOUZ NXT (8),nuke  Nuke,CCT Central Europe Series 2
18/9/22,MOUZ NXT (9),Into the Breach (16),inf  Inferno,CCT Central Europe Series 2
18/9/22,Maikelele's Team (19),Edward's Team (17),nuke  Nuke,Kinguin Legends 2022
18/9/22,Edward's Team (17),Maikelele's Team (19),mrg  Mirage,Kinguin Legends 2022
18/9/22,Maikelele's Team (14),Edward's Team (16),vtg  Vertigo,Kinguin Legends 2022
18/9/22,Enterprise (16),SINNERS (12),inf  Inferno,Tipsport Prague Cup 2022 Finals
18/9/22,Enterprise (16),SINNERS (8),ovp  Overpass,Tipsport Prague Cup 2022 Finals
18/9/22,SINNERS (16),Enterprise (10),mrg  Mirage,Tipsport Prague Cup 2022 Finals
18/9/22,Iron Branch (11),Eternal Fire (16),anc  Ancient,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
18/9/22,Eternal Fire (19),Iron Branch (17),inf  Inferno,ESL Challenger Rotterdam 2022 Europe Closed Qualifier
18/9/22,Conquer (9),JANO (16),mrg  Mirage,Pelaajat Series Fall 2022
18/9/22,JANO (16),Conquer (6),anc  Ancient,Pelaajat Series Fall 2022
18/9/22,KOVA (13),HAVU (16),inf  Inferno,Pelaajat Series Fall 2022
18/9/22,HAVU (16),KOVA (3),anc  Ancient,Pelaajat Series Fall 2022
18/9/22,Grayhound (14),VERTEX (16),nuke  Nuke,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
18/9/22,VERTEX (16),Grayhound (5),mrg  Mirage,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
18/9/22,Grayhound (16),VERTEX (11),d2  Dust2,Fortress OCE Masters Fall 2022 Finals - BLAST Premier Qualifier
18/9/22,eSuba (16),K23 (4),ovp  Overpass,CCT Central Europe Series 2
18/9/22,K23 (17),eSuba (19),mrg  Mirage,CCT Central Europe Series 2
18/9/22,BHOP (12),Nouns (16),vtg  Vertigo,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,BHOP (16),Nouns (13),d2  Dust2,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,Nouns (19),BHOP (16),inf  Inferno,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,TeamOne (10),ATK (16),mrg  Mirage,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,ATK (16),TeamOne (8),d2  Dust2,ESL Challenger Rotterdam 2022 North America Closed Qualifier
18/9/22,Infinity (14),Sojoga (16),nuke  Nuke,CCT North America Series 1
18/9/22,Sojoga (19),Infinity (16),inf  Inferno,CCT North America Series 1
18/9/22,Paquetá (16),Los Grandes Academy (4),d2  Dust2,CCT South America Series 2
18/9/22,Los Grandes Academy (13),Paquetá (16),ovp  Overpass,CCT South America Series 2
18/9/22,Fluxo (16),ODDIK (6),anc  Ancient,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
18/9/22,ODDIK (8),Fluxo (16),d2  Dust2,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
18/9/22,Limitless (10),Victorum (16),anc  Ancient,CCT North America Series 1
18/9/22,Victorum (16),Limitless (13),nuke  Nuke,CCT North America Series 1
18/9/22,Take Flyte (16),DNA (7),inf  Inferno,CCT North America Series 1
18/9/22,DNA (8),Take Flyte (16),vtg  Vertigo,CCT North America Series 1
17/9/22,ATK (16),BHOP (13),anc  Ancient,ESL Challenger Rotterdam 2022 North America Closed Qualifier
17/9/22,BHOP (16),ATK (7),mrg  Mirage,ESL Challenger Rotterdam 2022 North America Closed Qualifier
17/9/22,ATK (22),BHOP (20),inf  Inferno,ESL Challenger Rotterdam 2022 North America Closed Qualifier
17/9/22,TeamOne (16),Nouns (14),anc  Ancient,ESL Challenger Rotterdam 2022 North America Closed Qualifier
17/9/22,Nouns (12),TeamOne (16),ovp  Overpass,ESL Challenger Rotterdam 2022 North America Closed Qualifier
17/9/22,Furious (10),9z (16),nuke  Nuke,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
17/9/22,9z (16),Furious (6),mrg  Mirage,FiReLEAGUE Latin Power Fall 2022 - BLAST Premier Qualifier
