Date,Team1,Team2,Map,Event
12/12/21,Vitality (16),Ninjas in Pyjamas (13),nuke  Nuke,IEM Winter 2021
12/12/21,Ninjas in Pyjamas (10),Vitality (16),d2  Dust2,IEM Winter 2021
12/12/21,Vitality (16),Ninjas in Pyjamas (10),inf  Inferno,IEM Winter 2021
12/12/21,Big City Blues (22),MASONIC (20),ovp  Overpass,ESEA Winter 2021 Cash Cup 1 Europe
12/12/21,MASONIC (5),Big City Blues (16),nuke  Nuke,ESEA Winter 2021 Cash Cup 1 Europe
12/12/21,EC Kyiv (12),Singularity (16),ovp  Overpass,ESEA Winter 2021 Cash Cup 1 Europe
12/12/21,Singularity (12),EC Kyiv (16),inf  Inferno,ESEA Winter 2021 Cash Cup 1 Europe
12/12/21,Young Ninjas (8),Kappa Bar (16),anc  Ancient,Svenska Elitserien Fall 2021 Finals
12/12/21,Young Ninjas (7),Kappa Bar (16),mrg  Mirage,Svenska Elitserien Fall 2021 Finals
12/12/21,EC Brugge (6),eXploit (16),inf  Inferno,NumberOne Season 2 Cup 4
12/12/21,eXploit (16),EC Brugge (5),nuke  Nuke,NumberOne Season 2 Cup 4
12/12/21,eXploit (14),EC Brugge (16),d2  Dust2,NumberOne Season 2 Cup 4
12/12/21,Eternal Fire (16),FORZE (11),d2  Dust2,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,Eternal Fire (16),FORZE (14),inf  Inferno,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,FORZE (16),Eternal Fire (11),mrg  Mirage,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,SINNERS (10),Sprout (16),mrg  Mirage,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,Sprout (3),SINNERS (16),nuke  Nuke,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,Sprout (16),SINNERS (11),inf  Inferno,ESL Challenger Anaheim 2022 Europe Closed Qualifier
12/12/21,Valors (16),Kinship (13),mrg  Mirage,ESEA Advanced Season 39 North America
12/12/21,Kinship (6),Valors (16),ovp  Overpass,ESEA Advanced Season 39 North America
12/12/21,Valors (15),Kinship (19),nuke  Nuke,ESEA Advanced Season 39 North America
12/12/21,Brazen (13),X13 (16),nuke  Nuke,ESEA Advanced Season 39 North America
12/12/21,X13 (16),Brazen (14),ovp  Overpass,ESEA Advanced Season 39 North America
12/12/21,TeamOne (12),Bad News Bears (16),d2  Dust2,ESL Challenger Anaheim 2022 North America Closed Qualifier
12/12/21,Bad News Bears (16),TeamOne (7),inf  Inferno,ESL Challenger Anaheim 2022 North America Closed Qualifier
12/12/21,paiN (13),Extra Salt (16),ovp  Overpass,ESL Challenger Anaheim 2022 North America Closed Qualifier
12/12/21,Extra Salt (16),paiN (3),anc  Ancient,ESL Challenger Anaheim 2022 North America Closed Qualifier
12/12/21,Brazen (22),YeniCherry (19),inf  Inferno,ESEA Advanced Season 39 North America
12/12/21,YeniCherry (6),Brazen (16),ovp  Overpass,ESEA Advanced Season 39 North America
11/12/21,Kinship (8),Third Impact (16),inf  Inferno,ESEA Advanced Season 39 North America
11/12/21,Kinship (11),Third Impact (16),vtg  Vertigo,ESEA Advanced Season 39 North America
11/12/21,X13 (5),MIBR (16),anc  Ancient,ESEA Advanced Season 39 North America
11/12/21,MIBR (16),X13 (3),nuke  Nuke,ESEA Advanced Season 39 North America
11/12/21,Coldest Riders (11),Valors (16),d2  Dust2,ESEA Advanced Season 39 North America
11/12/21,Valors (16),Coldest Riders (9),nuke  Nuke,ESEA Advanced Season 39 North America
11/12/21,paiN (16),Bad News Bears (13),mrg  Mirage,ESL Challenger Anaheim 2022 North America Closed Qualifier
11/12/21,paiN (16),Bad News Bears (13),d2  Dust2,ESL Challenger Anaheim 2022 North America Closed Qualifier
11/12/21,Bad News Bears (16),paiN (10),inf  Inferno,ESL Challenger Anaheim 2022 North America Closed Qualifier
11/12/21,TeamOne (13),Extra Salt (16),nuke  Nuke,ESL Challenger Anaheim 2022 North America Closed Qualifier
11/12/21,Extra Salt (16),TeamOne (11),inf  Inferno,ESL Challenger Anaheim 2022 North America Closed Qualifier
11/12/21,X Gamer (16),Kappa Bar (14),inf  Inferno,Svenska Elitserien Fall 2021 Finals
11/12/21,X Gamer (12),Kappa Bar (16),nuke  Nuke,Svenska Elitserien Fall 2021 Finals
11/12/21,X Gamer (16),Kappa Bar (14),mrg  Mirage,Svenska Elitserien Fall 2021 Finals
11/12/21,Entropiq Prague (9),1shot (16),nuke  Nuke,ESEA Advanced Season 39 Europe
11/12/21,1shot (16),Entropiq Prague (5),inf  Inferno,ESEA Advanced Season 39 Europe
11/12/21,Entropiq Prague (16),1shot (6),anc  Ancient,ESEA Advanced Season 39 Europe
11/12/21,Linx Legacy (12),Into the Breach (16),anc  Ancient,ESEA Advanced Season 39 Europe
11/12/21,Into the Breach (16),Linx Legacy (3),nuke  Nuke,ESEA Advanced Season 39 Europe
11/12/21,Linx Legacy (16),Into the Breach (3),inf  Inferno,ESEA Advanced Season 39 Europe
11/12/21,River Plate (8),Isurus (16),anc  Ancient,TDJ LATAM Supercup 2021
