Date,Team1,Team2,Map,Event
30/8/21,Natus Vincere (16),Evil Geniuses (12),inf  Inferno,ESL Pro League Season 14
30/8/21,FunPlus Phoenix (16),GamerLegion (11),inf  Inferno,Pinnacle Fall Series 1
30/8/21,GamerLegion (5),FunPlus Phoenix (16),nuke  Nuke,Pinnacle Fall Series 1
30/8/21,FunPlus Phoenix (13),GamerLegion (16),anc  Ancient,Pinnacle Fall Series 1
30/8/21,Sprout (19),Movistar Riders (16),vtg  Vertigo,Pinnacle Fall Series 1
30/8/21,Movistar Riders (14),Sprout (16),anc  Ancient,Pinnacle Fall Series 1
30/8/21,Dynasty (16),Bandits (10),inf  Inferno,ESL Australia & NZ Championship Season 13
30/8/21,fnatic (16),MOUZ (19),nuke  Nuke,ESL Pro League Season 14
30/8/21,MOUZ (16),fnatic (10),mrg  Mirage,ESL Pro League Season 14
30/8/21,Ground Zero (6),VERTEX (16),ovp  Overpass,ESL Australia & NZ Championship Season 13
30/8/21,SAW (12),Copenhagen Flames (16),vtg  Vertigo,Pinnacle Fall Series 1
30/8/21,Copenhagen Flames (13),SAW (16),nuke  Nuke,Pinnacle Fall Series 1
30/8/21,SAW (9),Copenhagen Flames (16),anc  Ancient,Pinnacle Fall Series 1
30/8/21,Endpoint (16),Galaxy Racer (14),anc  Ancient,Pinnacle Fall Series 1
30/8/21,Endpoint (16),Galaxy Racer (8),inf  Inferno,Pinnacle Fall Series 1
30/8/21,Galaxy Racer (16),Endpoint (14),mrg  Mirage,Pinnacle Fall Series 1
30/8/21,Paradox (5),Dire Wolves (16),d2  Dust2,ESL Australia & NZ Championship Season 13
30/8/21,Chiefs (9),ORDER (16),nuke  Nuke,ESL Australia & NZ Championship Season 13
30/8/21,K23 (12),AGO (16),nuke  Nuke,Pinnacle Fall Series 1
30/8/21,AGO (10),K23 (16),inf  Inferno,Pinnacle Fall Series 1
30/8/21,K23 (8),AGO (16),d2  Dust2,Pinnacle Fall Series 1
30/8/21,SKADE (16),Apeks (14),ovp  Overpass,Pinnacle Fall Series 1
30/8/21,Apeks (15),SKADE (19),d2  Dust2,Pinnacle Fall Series 1
30/8/21,9z (16),Boca Juniors (5),anc  Ancient,Alpha Pro League 2021
30/8/21,9z (16),Boca Juniors (2),mrg  Mirage,Alpha Pro League 2021
30/8/21,MEGAZORD (7),INTZ (16),inf  Inferno,Liga Gamers Club 2021 Serie A August Cup
30/8/21,INTZ (20),MEGAZORD (22),mrg  Mirage,Liga Gamers Club 2021 Serie A August Cup
30/8/21,MEGAZORD (13),INTZ (16),d2  Dust2,Liga Gamers Club 2021 Serie A August Cup
29/8/21,Paquetá (9),9z (16),nuke  Nuke,Liga Gamers Club 2021 Serie A August Cup
29/8/21,Paquetá (16),9z (13),mrg  Mirage,Liga Gamers Club 2021 Serie A August Cup
29/8/21,9z (16),Paquetá (12),anc  Ancient,Liga Gamers Club 2021 Serie A August Cup
29/8/21,Fiend (16),LDLC (6),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,Fiend (12),LDLC (16),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,LDLC (7),Fiend (16),mrg  Mirage,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,AVE (6),BLINK (16),mrg  Mirage,Gjirafa50 Masters League Season 2
29/8/21,BLINK (16),AVE (14),inf  Inferno,Gjirafa50 Masters League Season 2
29/8/21,Evil Geniuses (11),MOUZ (16),nuke  Nuke,ESL Pro League Season 14
29/8/21,MOUZ (16),Evil Geniuses (8),inf  Inferno,ESL Pro League Season 14
29/8/21,Dolej Miodu (3),Fiend (16),mrg  Mirage,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,MOUZ NXT (16),Young Ninjas (9),inf  Inferno,WePlay Academy League Season 1 Finals
29/8/21,Young Ninjas (11),MOUZ NXT (16),nuke  Nuke,WePlay Academy League Season 1 Finals
29/8/21,MOUZ NXT (16),Young Ninjas (2),mrg  Mirage,WePlay Academy League Season 1 Finals
29/8/21,Nexus (16),Infinite (2),d2  Dust2,ROPL Stars 2021
29/8/21,Infinite (8),Nexus (16),mrg  Mirage,ROPL Stars 2021
29/8/21,Nexus (13),Infinite (16),inf  Inferno,ROPL Stars 2021
29/8/21,Lyngby Vikings (16),Apeks (5),inf  Inferno,Pelaajat Series Fall 2021
29/8/21,Apeks (14),Lyngby Vikings (16),vtg  Vertigo,Pelaajat Series Fall 2021
29/8/21,777 (10),LDLC (16),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 1
29/8/21,Into the Breach (16),Feenix (7),ovp  Overpass,Fantasyexpo EU Champions Fall 2021 UK & Ireland Closed Qualifier
29/8/21,Into the Breach (13),Feenix (16),nuke  Nuke,Fantasyexpo EU Champions Fall 2021 UK & Ireland Closed Qualifier
