Date,Team1,Team2,Map,Event
23/8/21,Invictus (8),TYLOO (16),ovp  Overpass,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,SINNERS (14),Complexity (16),nuke  Nuke,ESL Pro League Season 14
22/8/21,SINNERS (12),Complexity (16),vtg  Vertigo,ESL Pro League Season 14
22/8/21,GORILLAZ (8),ENCE (16),nuke  Nuke,Pelaajat Series Fall Showoff 2021
22/8/21,ENCE (16),GORILLAZ (3),mrg  Mirage,Pelaajat Series Fall Showoff 2021
22/8/21,Copenhagen Flames (22),O PLANO (18),mrg  Mirage,Malta Vibes Knockout Series 1
22/8/21,Copenhagen Flames (16),O PLANO (12),vtg  Vertigo,Malta Vibes Knockout Series 1
22/8/21,Trasko (16),Save's (13),d2  Dust2,Ghetto eGames Season 1 Finals
22/8/21,Save's (13),Trasko (16),ovp  Overpass,Ghetto eGames Season 1 Finals
22/8/21,Virtus.pro (12),FORZE (16),ovp  Overpass,ESL Pro League Season 14
22/8/21,FORZE (13),Virtus.pro (16),d2  Dust2,ESL Pro League Season 14
22/8/21,Virtus.pro (7),FORZE (16),mrg  Mirage,ESL Pro League Season 14
22/8/21,Entropiq (16),K23 (4),d2  Dust2,Malta Vibes Knockout Series 1
22/8/21,K23 (3),Entropiq (16),anc  Ancient,Malta Vibes Knockout Series 1
22/8/21,Medieval (10),Daugava (16),vtg  Vertigo,Optibet Latvian League 2021
22/8/21,Medieval (10),Daugava (16),mrg  Mirage,Optibet Latvian League 2021
22/8/21,NewBelarus (16),Moralezz (9),vtg  Vertigo,IronWar Grand Prix 2021
22/8/21,Moralezz (19),NewBelarus (16),mrg  Mirage,IronWar Grand Prix 2021
22/8/21,NewBelarus (16),Moralezz (4),inf  Inferno,IronWar Grand Prix 2021
22/8/21,Nexus (10),BEZ ZP (16),d2  Dust2,IronWar Grand Prix 2021
22/8/21,BEZ ZP (12),Nexus (16),inf  Inferno,IronWar Grand Prix 2021
22/8/21,BEZ ZP (16),Nexus (9),ovp  Overpass,IronWar Grand Prix 2021
22/8/21,OG (16),G2 (5),inf  Inferno,ESL Pro League Season 14
22/8/21,G2 (10),OG (16),mrg  Mirage,ESL Pro League Season 14
22/8/21,Dignitas (16),Nemiga (14),inf  Inferno,Malta Vibes Knockout Series 1
22/8/21,Nemiga (23),Dignitas (25),nuke  Nuke,Malta Vibes Knockout Series 1
22/8/21,TYLOO (4),Wings Up (16),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,Wings Up (16),TYLOO (6),mrg  Mirage,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,bankaPEPSI (16),INDE IRAE (19),nuke  Nuke,IronWar Grand Prix 2021
22/8/21,INDE IRAE (16),bankaPEPSI (7),mrg  Mirage,IronWar Grand Prix 2021
22/8/21,bankaPEPSI (16),INDE IRAE (4),anc  Ancient,IronWar Grand Prix 2021
22/8/21,Spirit Academy (13),ENCE (16),nuke  Nuke,Malta Vibes Knockout Series 1
22/8/21,ENCE (16),Spirit Academy (12),mrg  Mirage,Malta Vibes Knockout Series 1
22/8/21,Lynn Vision (14),NKT (16),inf  Inferno,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,NKT (16),Lynn Vision (11),d2  Dust2,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,Lynn Vision (16),NKT (5),ovp  Overpass,Funspark ULTI 2021 Asia Playoffs 1
22/8/21,Yimagen (16),Only One Word (9),anc  Ancient,Hong Kong Masters 2021
22/8/21,Yimagen (16),Only One Word (8),mrg  Mirage,Hong Kong Masters 2021
22/8/21,Yimagen (16),Only One Word (13),nuke  Nuke,Hong Kong Masters 2021
22/8/21,Yimagen (4),Only One Word (16),d2  Dust2,Hong Kong Masters 2021
22/8/21,Only One Word (16),Yimagen (1),vtg  Vertigo,Hong Kong Masters 2021
22/8/21,Leviatan (5),River Plate (16),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
22/8/21,River Plate (16),Leviatan (11),inf  Inferno,Flow FiReLEAGUE 2021 Southern Cone
21/8/21,Furious (7),9z (16),mrg  Mirage,Flow FiReLEAGUE 2021 Southern Cone
21/8/21,9z (16),Furious (3),nuke  Nuke,Flow FiReLEAGUE 2021 Southern Cone
21/8/21,HAVU (16),NYYRIKKI (13),inf  Inferno,Tubecon Games Finnish Championship 2021
21/8/21,NYYRIKKI (6),HAVU (16),nuke  Nuke,Tubecon Games Finnish Championship 2021
21/8/21,Complexity (9),FORZE (16),anc  Ancient,ESL Pro League Season 14
21/8/21,FORZE (12),Complexity (16),nuke  Nuke,ESL Pro League Season 14
21/8/21,Complexity (12),FORZE (16),mrg  Mirage,ESL Pro League Season 14
