Date,Team1,Team2,Map,Event
18/10/22,Sprout (14),BLUEJAYS (16),mrg  Mirage,ESL Challenger League Season 42 Europe
18/10/22,BLUEJAYS (16),Sprout (6),vtg  Vertigo,ESL Challenger League Season 42 Europe
18/10/22,Tricked (11),Copenhagen Flames (16),anc  Ancient,CCT North Europe Series 1
18/10/22,Copenhagen Flames (12),Tricked (16),nuke  Nuke,CCT North Europe Series 1
18/10/22,Monte (16),NeedDOCTOR (1),ovp  Overpass,CCT South Europe Series 1
18/10/22,NeedDOCTOR (3),Monte (16),mrg  Mirage,CCT South Europe Series 1
18/10/22,Entropiq (16),Falcons (13),d2  Dust2,ESL Challenger League Season 42 Europe
18/10/22,1WIN (16),HEET (13),d2  Dust2,ESL Challenger League Season 42 Europe
18/10/22,MIBR Academy (16),Young Ninjas (10),ovp  Overpass,WePlay Academy League Season 6
18/10/22,UNGENTIUM (16),Aurora (9),anc  Ancient,ESL Challenger League Season 42 Europe Relegation
18/10/22,Aurora (19),UNGENTIUM (17),vtg  Vertigo,ESL Challenger League Season 42 Europe Relegation
18/10/22,UNGENTIUM (19),Aurora (17),d2  Dust2,ESL Challenger League Season 42 Europe Relegation
18/10/22,Apeks Rebels (6),FURIA Academy (16),mrg  Mirage,WePlay Academy League Season 6
18/10/22,ENCE Academy (19),PROSPECTS (22),anc  Ancient,WePlay Academy League Season 6
18/10/22,Partizan (7),GoodJob (16),mrg  Mirage,CCT South Europe Series 1
18/10/22,GoodJob (19),Partizan (17),d2  Dust2,CCT South Europe Series 1
18/10/22,9INE (13),ECSTATIC (16),anc  Ancient,CCT North Europe Series 1
18/10/22,ECSTATIC (16),9INE (12),nuke  Nuke,CCT North Europe Series 1
18/10/22,fnatic Rising (14),OG Academy (16),inf  Inferno,WePlay Academy League Season 6
18/10/22,Mazaalai (13),NKT (16),inf  Inferno,ESL Challenger League Season 42 Asia-Pacific
18/10/22,NKT (19),Mazaalai (16),d2  Dust2,ESL Challenger League Season 42 Asia-Pacific
18/10/22,ARAVT (16),Lord Rabbit (12),d2  Dust2,ESL Challenger League Season 42 Asia-Pacific
18/10/22,Lord Rabbit (13),ARAVT (16),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
18/10/22,Clutch (5),Lynn Vision (16),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
18/10/22,Lynn Vision (16),Clutch (9),nuke  Nuke,ESL Challenger League Season 42 Asia-Pacific
18/10/22,Renewal (5),IHC (16),nuke  Nuke,ESL Challenger League Season 42 Asia-Pacific
18/10/22,IHC (16),Renewal (4),anc  Ancient,ESL Challenger League Season 42 Asia-Pacific
18/10/22,Apeks Rebels (14),MOUZ NXT (16),ovp  Overpass,WePlay Academy League Season 6
18/10/22,Zero Tenacity (6),Copenhagen Flames (16),anc  Ancient,CCT South Europe Series 1
18/10/22,Copenhagen Flames (16),Zero Tenacity (8),inf  Inferno,CCT South Europe Series 1
18/10/22,SC (9),PROSPECTS (16),anc  Ancient,CCT North Europe Series 1
18/10/22,PROSPECTS (16),SC (7),mrg  Mirage,CCT North Europe Series 1
18/10/22,Arena (11),Dynasty (16),vtg  Vertigo,ESL Australia & NZ Championship Season 15
18/10/22,Arena (9),Dynasty (16),nuke  Nuke,ESL Australia & NZ Championship Season 15
18/10/22,Dynasty (4),Arena (16),inf  Inferno,ESL Australia & NZ Championship Season 15
18/10/22,Warriors (11),Antic (16),ovp  Overpass,ESL Australia & NZ Championship Season 15
18/10/22,Antic (16),Warriors (4),inf  Inferno,ESL Australia & NZ Championship Season 15
18/10/22,Villainous (17),Victorum (19),anc  Ancient,ESL Challenger League Season 42 North America Relegation
18/10/22,Villainous (20),Victorum (22),nuke  Nuke,ESL Challenger League Season 42 North America Relegation
18/10/22,Victorum (6),Villainous (16),mrg  Mirage,ESL Challenger League Season 42 North America Relegation
17/10/22,FURIA Academy (6),MOUZ NXT (16),mrg  Mirage,WePlay Academy League Season 6
17/10/22,Young Ninjas (19),Astralis Talent (16),ovp  Overpass,WePlay Academy League Season 6
17/10/22,Ukraine (10),Europe (16),mrg  Mirage,Showmatch CS:GO
17/10/22,Europe (16),Ukraine (14),inf  Inferno,Showmatch CS:GO
17/10/22,Europe (12),Ukraine (16),d2  Dust2,Showmatch CS:GO
17/10/22,IKLA (16),Copenhagen Flames (13),ovp  Overpass,CCT South Europe Series 1
17/10/22,Copenhagen Flames (14),IKLA (16),inf  Inferno,CCT South Europe Series 1
17/10/22,Sangal (16),ex-SKADE (7),inf  Inferno,CCT North Europe Series 1
17/10/22,ex-SKADE (11),Sangal (16),anc  Ancient,CCT North Europe Series 1
17/10/22,OG Academy (11),FURIA Academy (16),vtg  Vertigo,WePlay Academy League Season 6
