Date,Team1,Team2,Map,Event
4/8/21,Rooster (11),Chiefs (16),mrg  Mirage,LPL Pro League Season 8
4/8/21,Chiefs (19),Rooster (15),inf  Inferno,LPL Pro League Season 8
3/8/21,OneTap (9),Nexus (16),inf  Inferno,3E Romania FragTales 2021
3/8/21,Nexus (16),OneTap (14),ovp  Overpass,3E Romania FragTales 2021
3/8/21,OneTap (10),Nexus (16),d2  Dust2,3E Romania FragTales 2021
3/8/21,Chiefs (8),Paradox (16),d2  Dust2,LPL Pro League Season 8
3/8/21,Chiefs (9),Paradox (16),anc  Ancient,LPL Pro League Season 8
3/8/21,Rooster (14),Dire Wolves (16),ovp  Overpass,LPL Pro League Season 8
3/8/21,Dire Wolves (16),Rooster (10),inf  Inferno,LPL Pro League Season 8
2/8/21,Thani (10),Party Astronauts (16),inf  Inferno,ESEA Summer 2021 Cash Cup 4 North America
2/8/21,Party Astronauts (16),Thani (9),mrg  Mirage,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,ChocoCheck (8),Thani (16),ovp  Overpass,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,Thani (13),ChocoCheck (16),mrg  Mirage,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,ChocoCheck (9),Thani (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,Third Impact (14),Party Astronauts (16),nuke  Nuke,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,Party Astronauts (16),Third Impact (10),anc  Ancient,ESEA Summer 2021 Cash Cup 4 North America
1/8/21,BIG Academy (6),Young Ninjas (16),mrg  Mirage,WePlay Academy League Season 1
1/8/21,Trasko (16),Quantum Prodigy (12),inf  Inferno,Ghetto eGames Season 1 Cup 7
1/8/21,Trasko (16),Quantum Prodigy (9),ovp  Overpass,Ghetto eGames Season 1 Cup 7
1/8/21,Quantum Prodigy (16),Trasko (14),vtg  Vertigo,Ghetto eGames Season 1 Cup 7
1/8/21,FURIA Academy (8),NAVI Junior (16),d2  Dust2,WePlay Academy League Season 1
1/8/21,MOUZ NXT (19),VP.Prodigy (17),d2  Dust2,WePlay Academy League Season 1
1/8/21,Astralis Talent (14),fnatic Rising (16),d2  Dust2,WePlay Academy League Season 1
1/8/21,Trasko (16),ex-Quantum Bellator Fire (9),vtg  Vertigo,ESEA Summer 2021 Cash Cup 4 Europe
1/8/21,ex-Quantum Bellator Fire (19),Trasko (16),mrg  Mirage,ESEA Summer 2021 Cash Cup 4 Europe
1/8/21,Trasko (16),ex-Quantum Bellator Fire (11),inf  Inferno,ESEA Summer 2021 Cash Cup 4 Europe
1/8/21,EC Kyiv (12),no meat pls (16),mrg  Mirage,ESEA Summer 2021 Cash Cup 4 Europe
1/8/21,no meat pls (16),EC Kyiv (14),inf  Inferno,ESEA Summer 2021 Cash Cup 4 Europe
1/8/21,Trasko (16),LastWind (3),inf  Inferno,Ghetto eGames Season 1 Cup 7
1/8/21,LastWind (6),Trasko (16),vtg  Vertigo,Ghetto eGames Season 1 Cup 7
1/8/21,Spirit Academy (11),INDE IRAE (16),mrg  Mirage,IronWar 2021
1/8/21,Spirit Academy (16),INDE IRAE (11),inf  Inferno,IronWar 2021
1/8/21,INDE IRAE (22),Spirit Academy (20),vtg  Vertigo,IronWar 2021
1/8/21,INDE IRAE (16),Spirit Academy (10),nuke  Nuke,IronWar 2021
1/8/21,Quantum Prodigy (16),VIXIT (4),inf  Inferno,Ghetto eGames Season 1 Cup 7
1/8/21,VIXIT (8),Quantum Prodigy (16),ovp  Overpass,Ghetto eGames Season 1 Cup 7
1/8/21,Infinity (16),Mad Kings (2),ovp  Overpass,Flow FiReLEAGUE 2021 Andean
1/8/21,Mad Kings (9),Infinity (16),anc  Ancient,Flow FiReLEAGUE 2021 Andean
31/7/21,ex-Durany (9),Furious (16),nuke  Nuke,La Liga Pro DIRECTV 2021 Apertura South
31/7/21,ex-Durany (7),Furious (16),d2  Dust2,La Liga Pro DIRECTV 2021 Apertura South
31/7/21,Astralis Talent (13),MOUZ NXT (16),nuke  Nuke,WePlay Academy League Season 1
31/7/21,Project Eversio (12),AURA (16),mrg  Mirage,DreamHack Beyond Community Clash 2021
31/7/21,AURA (16),Project Eversio (7),vtg  Vertigo,DreamHack Beyond Community Clash 2021
31/7/21,VP.Prodigy (14),BIG Academy (16),mrg  Mirage,WePlay Academy League Season 1
31/7/21,Young Ninjas (16),FURIA Academy (11),ovp  Overpass,WePlay Academy League Season 1
31/7/21,Tranquillum (9),Believeee (16),mrg  Mirage,DreamHack Beyond Community Clash 2021
31/7/21,Tranquillum (7),Believeee (16),vtg  Vertigo,DreamHack Beyond Community Clash 2021
31/7/21,NAVI Junior (16),fnatic Rising (19),vtg  Vertigo,WePlay Academy League Season 1
31/7/21,100PG (10),INDE IRAE (16),inf  Inferno,IronWar 2021
31/7/21,INDE IRAE (16),100PG (9),mrg  Mirage,IronWar 2021
