Date,Team1,Team2,Map,Event
3/4/22,TYLOO (16),Rare Atom (12),vtg  Vertigo,ESL Challenger League Season 40 Asia-Pacific
3/4/22,Unjustified (22),Philadelphia Liberty (20),mrg  Mirage,ESEA Advanced Season 40 North America
3/4/22,Philadelphia Liberty (6),Unjustified (16),inf  Inferno,ESEA Advanced Season 40 North America
3/4/22,Unjustified (10),Philadelphia Liberty (16),nuke  Nuke,ESEA Advanced Season 40 North America
3/4/22,Kinship (10),UYU (16),vtg  Vertigo,ESEA Advanced Season 40 North America
3/4/22,UYU (16),Kinship (10),d2  Dust2,ESEA Advanced Season 40 North America
3/4/22,paiN (9),Carpe Diem (16),mrg  Mirage,ESL Challenger League Season 40 North America
3/4/22,Carpe Diem (16),paiN (11),d2  Dust2,ESL Challenger League Season 40 North America
3/4/22,Black Dragons (13),MIBR Academy (16),ovp  Overpass,Liga Gamers Club 2022 Serie A March Cup
3/4/22,MIBR Academy (16),Black Dragons (14),inf  Inferno,Liga Gamers Club 2022 Serie A March Cup
2/4/22,NLG (16),PROSPECTS (1),anc  Ancient,Ace X Vienna Open 2022
2/4/22,PROSPECTS (16),NLG (9),d2  Dust2,Ace X Vienna Open 2022
2/4/22,NLG (19),PROSPECTS (17),vtg  Vertigo,Ace X Vienna Open 2022
2/4/22,Redragon (8),Meta (16),inf  Inferno,Liga Gamers Club 2022 Serie A March Cup
2/4/22,Redragon (14),Meta (16),mrg  Mirage,Liga Gamers Club 2022 Serie A March Cup
2/4/22,Meta (13),Redragon (16),d2  Dust2,Liga Gamers Club 2022 Serie A March Cup
2/4/22,Sangal (16),Run or Die (6),mrg  Mirage,ESEA Advanced Season 40 Europe
2/4/22,Run or Die (14),Sangal (16),ovp  Overpass,ESEA Advanced Season 40 Europe
2/4/22,Astralis (13),Natus Vincere (16),inf  Inferno,ESL Pro League Season 15
2/4/22,Astralis (16),Natus Vincere (14),nuke  Nuke,ESL Pro League Season 15
2/4/22,Natus Vincere (16),Astralis (4),anc  Ancient,ESL Pro League Season 15
2/4/22,SAW (5),HEET (16),nuke  Nuke,ESL Challenger League Season 40 Europe
2/4/22,SAW (16),HEET (7),inf  Inferno,ESL Challenger League Season 40 Europe
2/4/22,HEET (16),SAW (9),anc  Ancient,ESL Challenger League Season 40 Europe
2/4/22,SSP (14),PROSPECTS (16),mrg  Mirage,Ace X Vienna Open 2022
2/4/22,PROSPECTS (5),SSP (16),inf  Inferno,Ace X Vienna Open 2022
2/4/22,SSP (11),PROSPECTS (16),anc  Ancient,Ace X Vienna Open 2022
2/4/22,Unique (16),NewBALLS (8),ovp  Overpass,AORUS FRAG Season 8
2/4/22,Unique (12),NewBALLS (16),vtg  Vertigo,AORUS FRAG Season 8
2/4/22,NewBALLS (11),Unique (16),anc  Ancient,AORUS FRAG Season 8
2/4/22,Enterprise (7),SINNERS (16),nuke  Nuke,Tipsport Bratislava Cup 2022
2/4/22,SINNERS (16),Enterprise (7),anc  Ancient,Tipsport Bratislava Cup 2022
2/4/22,Evil Geniuses (10),Complexity (16),nuke  Nuke,ESL Pro League Season 15
2/4/22,Evil Geniuses (11),Complexity (16),vtg  Vertigo,ESL Pro League Season 15
2/4/22,Complexity (10),Evil Geniuses (16),inf  Inferno,ESL Pro League Season 15
2/4/22,NLG (16),Heaven and Hell (4),ovp  Overpass,Ace X Vienna Open 2022
2/4/22,Heaven and Hell (13),NLG (16),anc  Ancient,Ace X Vienna Open 2022
2/4/22,NLG (13),Heaven and Hell (16),vtg  Vertigo,Ace X Vienna Open 2022
2/4/22,1shot (16),INDE IRAE (7),inf  Inferno,AORUS FRAG Season 8
2/4/22,INDE IRAE (15),1shot (19),mrg  Mirage,AORUS FRAG Season 8
2/4/22,eSuba (9),Apeks (16),inf  Inferno,Tipsport Bratislava Cup 2022
2/4/22,Apeks (16),eSuba (6),nuke  Nuke,Tipsport Bratislava Cup 2022
2/4/22,IHC (4),TYLOO (16),vtg  Vertigo,ESL Challenger League Season 40 Asia-Pacific
2/4/22,TYLOO (19),IHC (15),inf  Inferno,ESL Challenger League Season 40 Asia-Pacific
2/4/22,Heroic (16),AGO (3),nuke  Nuke,ESL Pro League Season 15
2/4/22,Heroic (16),AGO (7),vtg  Vertigo,ESL Pro League Season 15
2/4/22,Philadelphia Liberty (5),Mythic (16),inf  Inferno,ESEA Advanced Season 40 North America
2/4/22,Mythic (16),Philadelphia Liberty (6),vtg  Vertigo,ESEA Advanced Season 40 North America
2/4/22,Unjustified (16),Limitless (9),mrg  Mirage,ESEA Advanced Season 40 North America
2/4/22,Strife (8),Carpe Diem (16),inf  Inferno,ESL Challenger League Season 40 North America
