Date,Team1,Team2,Map,Event
11/9/21,Fiend (16),Entropiq Prague (9),mrg  Mirage,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
11/9/21,Newhappy (16),TBC (6),d2  Dust2,IEM Fall 2021 Asia Open Qualifier 2
11/9/21,Born in the East (5),CatEvil (16),mrg  Mirage,IEM Fall 2021 Asia Open Qualifier 2
11/9/21,Touch Point (6),Coldest Riders (16),vtg  Vertigo,Fragadelphia 15
11/9/21,Touch Point (16),Coldest Riders (10),nuke  Nuke,Fragadelphia 15
11/9/21,Coldest Riders (16),Touch Point (14),ovp  Overpass,Fragadelphia 15
11/9/21,727 (10),Detonate (16),nuke  Nuke,Fragadelphia 15
11/9/21,Detonate (16),727 (9),mrg  Mirage,Fragadelphia 15
11/9/21,X13 (13),Levitate (16),d2  Dust2,Fragadelphia 15
11/9/21,Levitate (16),X13 (7),ovp  Overpass,Fragadelphia 15
11/9/21,DEADiNSIDE (7),NKT (16),nuke  Nuke,IEM Fall 2021 Asia Open Qualifier 2
11/9/21,OG (7),Vitality (16),nuke  Nuke,ESL Pro League Season 14
11/9/21,Vitality (16),OG (12),mrg  Mirage,ESL Pro League Season 14
11/9/21,YeniCherry (16),Davenport University (13),ovp  Overpass,Fragadelphia 15
11/9/21,YeniCherry (16),Davenport University (8),inf  Inferno,Fragadelphia 15
11/9/21,YeniCherry (8),Davenport University (16),d2  Dust2,Fragadelphia 15
11/9/21,Bad News Bears (16),RBG (7),ovp  Overpass,Fragadelphia 15
11/9/21,RBG (7),Bad News Bears (16),nuke  Nuke,Fragadelphia 15
11/9/21,Bad News Bears (14),RBG (16),inf  Inferno,Fragadelphia 15
11/9/21,Lynn Vision (16),ARAVT (9),nuke  Nuke,IEM Fall 2021 Asia Open Qualifier 2
11/9/21,Liberty (16),Leviatan (8),vtg  Vertigo,IEM Fall 2021 South America Open Qualifier 1
11/9/21,Liberty (16),Leviatan (9),inf  Inferno,IEM Fall 2021 South America Open Qualifier 1
11/9/21,Coldest Riders (16),All Gas No Brakes (4),anc  Ancient,Fragadelphia 15
11/9/21,Coldest Riders (16),All Gas No Brakes (11),mrg  Mirage,Fragadelphia 15
11/9/21,Revel (9),Levitate (16),ovp  Overpass,Fragadelphia 15
11/9/21,Levitate (16),Revel (12),mrg  Mirage,Fragadelphia 15
11/9/21,Infinity (13),Leviatan (16),d2  Dust2,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
11/9/21,Freedom Fighters (8),Party Astronauts (16),nuke  Nuke,Fragadelphia 15
11/9/21,Party Astronauts (16),Freedom Fighters (7),ovp  Overpass,Fragadelphia 15
11/9/21,NA's Finest (16),Third Impact (12),nuke  Nuke,Fragadelphia 15
11/9/21,Third Impact (10),NA's Finest (16),mrg  Mirage,Fragadelphia 15
11/9/21,Davenport University (16),Eros (6),inf  Inferno,Fragadelphia 15
11/9/21,Davenport University (5),Eros (16),anc  Ancient,Fragadelphia 15
11/9/21,Eros (8),Davenport University (16),ovp  Overpass,Fragadelphia 15
11/9/21,727 (16),Just Swing (12),d2  Dust2,Fragadelphia 15
11/9/21,727 (16),Just Swing (14),mrg  Mirage,Fragadelphia 15
11/9/21,Cyberstorm (12),Detonate (16),nuke  Nuke,Fragadelphia 15
11/9/21,Detonate (16),Cyberstorm (10),vtg  Vertigo,Fragadelphia 15
11/9/21,bait 4 it (11),X13 (16),ovp  Overpass,Fragadelphia 15
11/9/21,X13 (16),bait 4 it (13),mrg  Mirage,Fragadelphia 15
11/9/21,CLG Red (13),Touch Point (16),inf  Inferno,Fragadelphia 15
11/9/21,Touch Point (16),CLG Red (11),nuke  Nuke,Fragadelphia 15
11/9/21,Bad News Bears (16),Big Chillin (3),ovp  Overpass,Fragadelphia 15
11/9/21,Big Chillin (8),Bad News Bears (16),d2  Dust2,Fragadelphia 15
10/9/21,Infinity Gauntlet (11),RBG (16),inf  Inferno,Fragadelphia 15
10/9/21,Infinity Gauntlet (16),RBG (13),vtg  Vertigo,Fragadelphia 15
10/9/21,RBG (16),Infinity Gauntlet (9),mrg  Mirage,Fragadelphia 15
10/9/21,YeniCherry (16),Uncharted Territory (5),d2  Dust2,Fragadelphia 15
10/9/21,YeniCherry (16),Uncharted Territory (8),ovp  Overpass,Fragadelphia 15
10/9/21,9z (16),River Plate (5),nuke  Nuke,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
