Date,Team1,Team2,Map,Event
16/11/21,ECLOT (14),Levadia (16),d2  Dust2,Pinnacle Fall Series 3 Regionals
16/11/21,Levadia (8),ECLOT (16),inf  Inferno,Pinnacle Fall Series 3 Regionals
16/11/21,Astralis Talent (16),Tranquillum (6),vtg  Vertigo,SiGMA Esports Technologies Cup 2021
16/11/21,Alke (3),Paradox (16),ovp  Overpass,ESEA Premier Season 39 Australia
16/11/21,777 (16),Unique (11),anc  Ancient,Pinnacle Fall Series 3 Regionals
16/11/21,paiN (16),River Plate (12),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
16/11/21,River Plate (14),paiN (16),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
16/11/21,paiN (6),River Plate (16),ovp  Overpass,Flow FiReLEAGUE 2021 Finals
16/11/21,Liberty (16),Imperial (19),d2  Dust2,CBCS Masters 2021
16/11/21,Imperial (16),Liberty (6),vtg  Vertigo,CBCS Masters 2021
15/11/21,paiN (16),Leviatan (11),d2  Dust2,Flow FiReLEAGUE 2021 Finals
15/11/21,Leviatan (9),paiN (16),nuke  Nuke,Flow FiReLEAGUE 2021 Finals
15/11/21,paiN (12),Leviatan (16),inf  Inferno,Flow FiReLEAGUE 2021 Finals
15/11/21,Enterprise (16),Kappa Bar (9),anc  Ancient,Elisa Invitational Winter 2021 Regionals
15/11/21,Kappa Bar (16),Enterprise (10),ovp  Overpass,Elisa Invitational Winter 2021 Regionals
15/11/21,Enterprise (19),Kappa Bar (16),nuke  Nuke,Elisa Invitational Winter 2021 Regionals
15/11/21,GORILLAZ (13),SKADE (16),inf  Inferno,William Hill Cup 2021
15/11/21,SKADE (16),GORILLAZ (13),mrg  Mirage,William Hill Cup 2021
15/11/21,GORILLAZ (16),SKADE (9),anc  Ancient,William Hill Cup 2021
15/11/21,River Plate (8),Leviatan (16),inf  Inferno,Flow FiReLEAGUE 2021 Finals
15/11/21,Leviatan (16),River Plate (14),vtg  Vertigo,Flow FiReLEAGUE 2021 Finals
15/11/21,SAW (12),fnatic (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
15/11/21,fnatic (16),SAW (10),anc  Ancient,REPUBLEAGUE TIPOS Season 2
15/11/21,777 (2),BLINK (16),anc  Ancient,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,BLINK (16),777 (6),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,777 (16),BLINK (14),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,REZIST (10),Sprout (16),anc  Ancient,UNITED Pro Series 2021
15/11/21,Sprout (16),REZIST (12),ovp  Overpass,UNITED Pro Series 2021
15/11/21,00NATION (8),Finest (16),ovp  Overpass,Pinnacle Fall Series 3 Regionals
15/11/21,Finest (16),00NATION (13),mrg  Mirage,Pinnacle Fall Series 3 Regionals
15/11/21,4glory (10),MASONIC (16),ovp  Overpass,Pinnacle Fall Series 3 Regionals
15/11/21,MASONIC (16),4glory (9),inf  Inferno,Pinnacle Fall Series 3 Regionals
15/11/21,Lynn Vision (6),GamerLegion (16),anc  Ancient,William Hill Cup 2021
15/11/21,GamerLegion (16),Lynn Vision (13),inf  Inferno,William Hill Cup 2021
15/11/21,KOVA (9),Savage (16),vtg  Vertigo,Elisa Invitational Winter 2021 Regionals
15/11/21,KOVA (4),Savage (16),ovp  Overpass,Elisa Invitational Winter 2021 Regionals
15/11/21,Savage (12),KOVA (16),anc  Ancient,Elisa Invitational Winter 2021 Regionals
15/11/21,INDE IRAE (10),Eternal Fire (16),vtg  Vertigo,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,Eternal Fire (16),INDE IRAE (8),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,Budapest Five (10),Enterprise (16),mrg  Mirage,V4 Future Sports Festival 2021 Play-In
15/11/21,Budapest Five (16),Enterprise (19),anc  Ancient,V4 Future Sports Festival 2021 Play-In
15/11/21,Enterprise (6),Budapest Five (16),nuke  Nuke,V4 Future Sports Festival 2021 Play-In
15/11/21,SSP (16),TTC (13),d2  Dust2,UNITED Pro Series 2021
15/11/21,TTC (4),SSP (16),mrg  Mirage,UNITED Pro Series 2021
15/11/21,FORZE (16),K23 (11),inf  Inferno,REPUBLEAGUE TIPOS Season 2
15/11/21,K23 (13),FORZE (16),nuke  Nuke,REPUBLEAGUE TIPOS Season 2
15/11/21,TYLOO (16),Run or Die (8),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,TYLOO (16),Run or Die (19),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,Finest (16),AVE (9),d2  Dust2,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
15/11/21,AVE (12),Finest (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
