Date,Team1,Team2,Map,Event
25/7/22,Spirit Academy (16),PROSPECTS (7),mrg  Mirage,WePlay Academy League Season 5
25/7/22,MOUZ NXT (16),Eternal Fire Academy (7),inf  Inferno,WePlay Academy League Season 5
25/7/22,OG Academy (12),Young Ninjas (16),inf  Inferno,WePlay Academy League Season 5
25/7/22,NAVI Junior (22),Astralis Talent (20),vtg  Vertigo,WePlay Academy League Season 5
25/7/22,BHOP (16),Doing Fun (11),mrg  Mirage,ESEA Summer 2022 Cash Cup 2 North America
25/7/22,Doing Fun (14),BHOP (16),vtg  Vertigo,ESEA Summer 2022 Cash Cup 2 North America
25/7/22,BHOP (7),Doing Fun (16),ovp  Overpass,ESEA Summer 2022 Cash Cup 2 North America
25/7/22,Daotsu (16),ODDIK (10),ovp  Overpass,Liga Gamers Club 2022 Serie A July Cup
25/7/22,Daotsu (8),ODDIK (16),anc  Ancient,Liga Gamers Club 2022 Serie A July Cup
25/7/22,ODDIK (10),Daotsu (16),d2  Dust2,Liga Gamers Club 2022 Serie A July Cup
24/7/22,Please Send Bocks (16),Sacrifice (8),mrg  Mirage,ESL Impact Summer 2022 Cash Cup 2 North America
24/7/22,Sacrifice (6),Please Send Bocks (16),ovp  Overpass,ESL Impact Summer 2022 Cash Cup 2 North America
24/7/22,Stream Snipers (11),BHOP (16),inf  Inferno,ESEA Summer 2022 Cash Cup 2 North America
24/7/22,BHOP (16),Stream Snipers (8),ovp  Overpass,ESEA Summer 2022 Cash Cup 2 North America
24/7/22,GSW (11),Doing Fun (16),ovp  Overpass,ESEA Summer 2022 Cash Cup 2 North America
24/7/22,Doing Fun (16),GSW (1),vtg  Vertigo,ESEA Summer 2022 Cash Cup 2 North America
24/7/22,B4 (16),Meta (11),anc  Ancient,Liga Gamers Club 2022 Serie A July Cup
24/7/22,B4 (12),Meta (16),vtg  Vertigo,Liga Gamers Club 2022 Serie A July Cup
24/7/22,Meta (14),B4 (16),nuke  Nuke,Liga Gamers Club 2022 Serie A July Cup
24/7/22,Cossacks (13),PALOMA (16),nuke  Nuke,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,PALOMA (16),Cossacks (9),inf  Inferno,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,SUL (16),Clown5 (7),mrg  Mirage,ESL Impact Summer 2022 Cash Cup 3 Europe
24/7/22,Clown5 (16),SUL (12),inf  Inferno,ESL Impact Summer 2022 Cash Cup 3 Europe
24/7/22,SUL (16),Clown5 (3),d2  Dust2,ESL Impact Summer 2022 Cash Cup 3 Europe
24/7/22,Spirit Academy (5),PALOMA (16),nuke  Nuke,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,PALOMA (16),Spirit Academy (10),vtg  Vertigo,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,Cossacks (16),kolibri (5),mrg  Mirage,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,kolibri (11),Cossacks (16),inf  Inferno,ESEA Summer 2022 Cash Cup 3 Europe
24/7/22,Lynn Vision (16),IHC (6),d2  Dust2,Perfect World Arena Premier League Season 2
24/7/22,IHC (12),Lynn Vision (16),ovp  Overpass,Perfect World Arena Premier League Season 2
24/7/22,Wings Up (13),IHC (16),nuke  Nuke,Perfect World Arena Premier League Season 2
24/7/22,IHC (16),Wings Up (13),mrg  Mirage,Perfect World Arena Premier League Season 2
24/7/22,Furious (16),9z Academy (6),d2  Dust2,La Liga Pro DIRECTV GO 2022
24/7/22,Furious (12),9z Academy (16),nuke  Nuke,La Liga Pro DIRECTV GO 2022
24/7/22,9z Academy (11),Furious (16),mrg  Mirage,La Liga Pro DIRECTV GO 2022
24/7/22,Daotsu (16),SWS (13),mrg  Mirage,Liga Gamers Club 2022 Serie A July Cup
24/7/22,SWS (8),Daotsu (16),anc  Ancient,Liga Gamers Club 2022 Serie A July Cup
23/7/22,Quem Sao Elas (8),FURIA fe (16),mrg  Mirage,ESL Impact Summer 2022 Cash Cup 2 South America
23/7/22,FURIA fe (16),Quem Sao Elas (4),nuke  Nuke,ESL Impact Summer 2022 Cash Cup 2 South America
23/7/22,Meta (16),Stars Horizon (13),d2  Dust2,Liga Gamers Club 2022 Serie A July Cup
23/7/22,Meta (16),Stars Horizon (12),anc  Ancient,Liga Gamers Club 2022 Serie A July Cup
23/7/22,Stars Horizon (16),Meta (13),mrg  Mirage,Liga Gamers Club 2022 Serie A July Cup
23/7/22,Lynn Vision (19),IHC (17),anc  Ancient,Perfect World Arena Premier League Season 2
23/7/22,IHC (19),Lynn Vision (17),ovp  Overpass,Perfect World Arena Premier League Season 2
23/7/22,IHC (13),Lynn Vision (16),inf  Inferno,Perfect World Arena Premier League Season 2
23/7/22,NKT (11),Wings Up (16),d2  Dust2,Perfect World Arena Premier League Season 2
23/7/22,Wings Up (19),NKT (17),mrg  Mirage,Perfect World Arena Premier League Season 2
22/7/22,Hard (8),Wings Up (16),d2  Dust2,Perfect World Arena Premier League Season 2
22/7/22,Wings Up (16),Hard (12),mrg  Mirage,Perfect World Arena Premier League Season 2
22/7/22,YK (15),NKT (19),mrg  Mirage,Perfect World Arena Premier League Season 2
