Date,Team1,Team2,Map,Event
25/3/22,Limitless (11),Kinship (16),mrg  Mirage,ESEA Advanced Season 40 North America
25/3/22,Kinship (16),Limitless (14),d2  Dust2,ESEA Advanced Season 40 North America
25/3/22,Limitless (19),Kinship (17),ovp  Overpass,ESEA Advanced Season 40 North America
25/3/22,Levitate (8),Mythic (16),inf  Inferno,ESEA Advanced Season 40 North America
25/3/22,Mythic (16),Levitate (13),vtg  Vertigo,ESEA Advanced Season 40 North America
24/3/22,Conquer (14),MAD Lions (16),anc  Ancient,ESEA Advanced Season 40 Europe
24/3/22,Conquer (16),MAD Lions (9),nuke  Nuke,ESEA Advanced Season 40 Europe
24/3/22,MAD Lions (16),Conquer (3),inf  Inferno,ESEA Advanced Season 40 Europe
24/3/22,FAMBIT (3),K23 (16),ovp  Overpass,ESEA Advanced Season 40 Europe
24/3/22,FAMBIT (13),K23 (16),mrg  Mirage,ESEA Advanced Season 40 Europe
24/3/22,K23 (7),FAMBIT (16),nuke  Nuke,ESEA Advanced Season 40 Europe
24/3/22,MASONIC (16),FTW (12),anc  Ancient,OMEN WGR European Challenge 2022
24/3/22,GODSENT (6),Liquid (16),d2  Dust2,ESL Pro League Season 15
24/3/22,Liquid (16),GODSENT (4),anc  Ancient,ESL Pro League Season 15
24/3/22,Run or Die (16),INDE IRAE (10),nuke  Nuke,ESEA Advanced Season 40 Europe
24/3/22,INDE IRAE (6),Run or Die (16),inf  Inferno,ESEA Advanced Season 40 Europe
24/3/22,Singularity (14),ONYX (16),inf  Inferno,ESEA Advanced Season 40 Europe
24/3/22,ONYX (16),Singularity (13),nuke  Nuke,ESEA Advanced Season 40 Europe
24/3/22,Sangal (16),iNation (10),inf  Inferno,ESEA Advanced Season 40 Europe
24/3/22,iNation (5),Sangal (16),vtg  Vertigo,ESEA Advanced Season 40 Europe
24/3/22,Falcons (12),MASONIC (16),inf  Inferno,OMEN WGR European Challenge 2022
24/3/22,PROSPECTS (9),Young Ninjas (16),mrg  Mirage,Elisa Invitational Spring 2022 Contenders
24/3/22,Young Ninjas (16),PROSPECTS (12),anc  Ancient,Elisa Invitational Spring 2022 Contenders
24/3/22,FTW (7),Falcons (16),nuke  Nuke,OMEN WGR European Challenge 2022
24/3/22,ECLOT (16),4glory (8),anc  Ancient,ESEA Advanced Season 40 Europe
24/3/22,ECLOT (22),4glory (20),vtg  Vertigo,ESEA Advanced Season 40 Europe
24/3/22,4glory (16),ECLOT (6),mrg  Mirage,ESEA Advanced Season 40 Europe
24/3/22,Party Astronauts (10),BIG (16),d2  Dust2,ESL Pro League Season 15
24/3/22,BIG (16),Party Astronauts (9),ovp  Overpass,ESL Pro League Season 15
24/3/22,00NATION (19),FTW (16),nuke  Nuke,OMEN WGR European Challenge 2022
24/3/22,MAD Lions (10),ENCE (16),vtg  Vertigo,FantasyExpo EU Champions Spring 2022 Europe Closed Qualifier
24/3/22,ENCE (16),MAD Lions (10),anc  Ancient,FantasyExpo EU Champions Spring 2022 Europe Closed Qualifier
24/3/22,Copenhagen Flames (16),Anonymo (0),nuke  Nuke,Pinnacle Cup III
24/3/22,Anonymo (8),Copenhagen Flames (16),anc  Ancient,Pinnacle Cup III
24/3/22,MASONIC (16),00NATION (8),anc  Ancient,OMEN WGR European Challenge 2022
24/3/22,Savage (5),Into the Breach (16),vtg  Vertigo,Elisa Invitational Spring 2022 Contenders
24/3/22,Into the Breach (16),Savage (12),inf  Inferno,Elisa Invitational Spring 2022 Contenders
24/3/22,Falcons (16),00NATION (5),nuke  Nuke,OMEN WGR European Challenge 2022
24/3/22,MOUZ NXT (16),Finest (2),anc  Ancient,Pinnacle Cup III
24/3/22,Finest (11),MOUZ NXT (16),vtg  Vertigo,Pinnacle Cup III
24/3/22,Movistar Riders (16),Players (9),anc  Ancient,ESL Pro League Season 15
24/3/22,Movistar Riders (7),Players (16),mrg  Mirage,ESL Pro League Season 15
24/3/22,Players (14),Movistar Riders (16),inf  Inferno,ESL Pro League Season 15
24/3/22,Sanguine (16),ex-FURY (19),nuke  Nuke,ESL Australia & NZ Championship Season 14
24/3/22,Sanguine (14),ex-FURY (16),anc  Ancient,ESL Australia & NZ Championship Season 14
24/3/22,ex-FURY (14),Sanguine (16),inf  Inferno,ESL Australia & NZ Championship Season 14
24/3/22,Into the Breach (8),SKADE (16),inf  Inferno,Pinnacle Cup III
24/3/22,SKADE (17),Into the Breach (19),vtg  Vertigo,Pinnacle Cup III
24/3/22,Into the Breach (17),SKADE (19),anc  Ancient,Pinnacle Cup III
24/3/22,LV.NEW (16),JiJieHao (14),vtg  Vertigo,Perfect World Arena Premier League Season 1
