Date,Team1,Team2,Map,Event
11/10/22,ex-Finest (19),Sprout (16),inf  Inferno,Elisa Invitational Fall 2022
11/10/22,IKLA (19),Partizan (16),anc  Ancient,CCT South Europe Series 1
11/10/22,Partizan (10),IKLA (16),mrg  Mirage,CCT South Europe Series 1
11/10/22,Wolsung (7),eSuba (16),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
11/10/22,eSuba (16),Wolsung (14),ovp  Overpass,CCT Central Europe Series 3 Closed Qualifier
11/10/22,UNGENTIUM (11),ex-SKADE (16),ovp  Overpass,CCT North Europe Series 1
11/10/22,ex-SKADE (16),UNGENTIUM (11),d2  Dust2,CCT North Europe Series 1
11/10/22,DGG (16),Antic (7),ovp  Overpass,LPL Pro League Season 11
11/10/22,Antic (8),DGG (16),inf  Inferno,LPL Pro League Season 11
11/10/22,EYEBALLERS (16),ECSTATIC (14),vtg  Vertigo,Elisa Invitational Fall 2022
11/10/22,ECSTATIC (14),EYEBALLERS (16),anc  Ancient,Elisa Invitational Fall 2022
11/10/22,HAVU (5),ALTERNATE aTTaX (16),d2  Dust2,CCT South Europe Series 1
11/10/22,ALTERNATE aTTaX (12),HAVU (16),mrg  Mirage,CCT South Europe Series 1
11/10/22,HAVU (13),ALTERNATE aTTaX (16),ovp  Overpass,CCT South Europe Series 1
11/10/22,BLUEJAYS (10),Copenhagen Flames (16),anc  Ancient,CCT North Europe Series 1
11/10/22,Copenhagen Flames (16),BLUEJAYS (14),d2  Dust2,CCT North Europe Series 1
11/10/22,Nut-E (6),VERTEX (16),ovp  Overpass,LPL Pro League Season 11
11/10/22,VERTEX (16),Nut-E (2),d2  Dust2,LPL Pro League Season 11
10/10/22,AVEZ (16),los kogutos (14),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
10/10/22,los kogutos (23),AVEZ (25),vtg  Vertigo,CCT Central Europe Series 3 Closed Qualifier
10/10/22,AVEZ (9),los kogutos (16),anc  Ancient,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Cryptova (16),AVANGAR (12),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
10/10/22,AVANGAR (14),Cryptova (16),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Cryptova (14),AVANGAR (16),ovp  Overpass,CCT Central Europe Series 3 Closed Qualifier
10/10/22,BLUEJAYS (16),WLG (11),inf  Inferno,CCT South Europe Series 1
10/10/22,WLG (11),BLUEJAYS (16),mrg  Mirage,CCT South Europe Series 1
10/10/22,los kogutos (16),Beyond Possible (9),nuke  Nuke,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Beyond Possible (5),los kogutos (16),anc  Ancient,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Tricked (16),NeedDOCTOR (12),ovp  Overpass,CCT South Europe Series 1
10/10/22,NeedDOCTOR (9),Tricked (16),nuke  Nuke,CCT South Europe Series 1
10/10/22,AVANGAR (16),Anonymo (9),mrg  Mirage,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Anonymo (10),AVANGAR (16),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
10/10/22,SINNERS (16),Sashi (9),ovp  Overpass,Elisa Invitational Fall 2022
10/10/22,Sashi (16),SINNERS (11),inf  Inferno,Elisa Invitational Fall 2022
10/10/22,SINNERS (16),Sashi (4),nuke  Nuke,Elisa Invitational Fall 2022
10/10/22,Entropiq Prague (16),Cryptova (9),inf  Inferno,CCT Central Europe Series 3 Closed Qualifier
10/10/22,Cryptova (7),Entropiq Prague (16),d2  Dust2,CCT Central Europe Series 3 Closed Qualifier
10/10/22,X (6),GoodJob (16),mrg  Mirage,CCT South Europe Series 1
10/10/22,GoodJob (16),X (8),inf  Inferno,CCT South Europe Series 1
10/10/22,ex-SKADE (16),Zero Tenacity (14),mrg  Mirage,CCT South Europe Series 1
10/10/22,Zero Tenacity (14),ex-SKADE (16),inf  Inferno,CCT South Europe Series 1
10/10/22,Magic School Bus (16),Villainous (5),inf  Inferno,ESEA Advanced Season 42 North America
10/10/22,Villainous (8),Magic School Bus (16),d2  Dust2,ESEA Advanced Season 42 North America
10/10/22,Magic School Bus (11),Villainous (16),vtg  Vertigo,ESEA Advanced Season 42 North America
9/10/22,Complexity (20),Imperial (22),ovp  Overpass,IEM Road to Rio 2022 Americas RMR
9/10/22,Imperial (11),Complexity (16),nuke  Nuke,IEM Road to Rio 2022 Americas RMR
9/10/22,Complexity (13),Imperial (16),inf  Inferno,IEM Road to Rio 2022 Americas RMR
9/10/22,Falcons (5),Outsiders (16),inf  Inferno,IEM Road to Rio 2022 Europe RMR B
9/10/22,Outsiders (16),Falcons (7),d2  Dust2,IEM Road to Rio 2022 Europe RMR B
9/10/22,ONYX (16),AVEZ (11),vtg  Vertigo,CCT Central Europe Series 3 Closed Qualifier
