Date,Team1,Team2,Map,Event
1/6/22,MIBR (12),Liquid (16),anc  Ancient,IEM Dallas 2022
1/6/22,Eternal Fire Academy (13),fnatic Rising (16),inf  Inferno,WePlay Academy League Season 4
1/6/22,ECSTATIC (16),Enterprise (1),ovp  Overpass,Elisa Invitational Spring 2022
1/6/22,ECSTATIC (9),Enterprise (16),inf  Inferno,Elisa Invitational Spring 2022
1/6/22,Enterprise (15),ECSTATIC (19),anc  Ancient,Elisa Invitational Spring 2022
1/6/22,Carpe Diem (4),MIBR (16),d2  Dust2,ESL Challenger League Season 41 North America
1/6/22,MIBR (16),Carpe Diem (14),ovp  Overpass,ESL Challenger League Season 41 North America
1/6/22,TeamOne (16),ex-UYU (11),nuke  Nuke,ESL Challenger League Season 41 North America
1/6/22,ex-UYU (16),TeamOne (19),mrg  Mirage,ESL Challenger League Season 41 North America
1/6/22,TeamOne (13),ex-UYU (16),inf  Inferno,ESL Challenger League Season 41 North America
1/6/22,Gaimin Gladiators (9),GODSENT (16),vtg  Vertigo,ESL Challenger League Season 41 North America
1/6/22,GODSENT (16),Gaimin Gladiators (13),inf  Inferno,ESL Challenger League Season 41 North America
1/6/22,Bad News Bears (7),Strife (16),inf  Inferno,ESL Challenger League Season 41 North America
1/6/22,Strife (16),Bad News Bears (7),vtg  Vertigo,ESL Challenger League Season 41 North America
1/6/22,Astralis (10),G2 (16),vtg  Vertigo,IEM Dallas 2022
1/6/22,Astralis (16),G2 (10),d2  Dust2,IEM Dallas 2022
1/6/22,G2 (16),Astralis (5),nuke  Nuke,IEM Dallas 2022
1/6/22,BIG (16),MIBR (4),nuke  Nuke,IEM Dallas 2022
1/6/22,MIBR (18),BIG (22),mrg  Mirage,IEM Dallas 2022
31/5/22,fnatic Rising (13),Spirit Academy (16),mrg  Mirage,WePlay Academy League Season 4
31/5/22,MOUZ (7),Vitality (16),mrg  Mirage,IEM Dallas 2022
31/5/22,Vitality (16),MOUZ (14),inf  Inferno,IEM Dallas 2022
31/5/22,Cloud9 (13),FURIA (16),mrg  Mirage,IEM Dallas 2022
31/5/22,FURIA (16),Cloud9 (9),vtg  Vertigo,IEM Dallas 2022
31/5/22,OG Academy (16),Eternal Fire Academy (13),d2  Dust2,WePlay Academy League Season 4
31/5/22,PROSPECTS (13),Young Gods (16),mrg  Mirage,WePlay Academy League Season 4
31/5/22,SKADE (14),Into the Breach (16),mrg  Mirage,REPUBLEAGUE Season 3 Closed Qualifier
31/5/22,Into the Breach (16),SKADE (14),ovp  Overpass,REPUBLEAGUE Season 3 Closed Qualifier
31/5/22,SKADE (16),Into the Breach (3),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
31/5/22,Sprout (16),K23 (12),d2  Dust2,ESL Challenger League Season 41 Europe
31/5/22,Sprout (14),K23 (16),mrg  Mirage,ESL Challenger League Season 41 Europe
31/5/22,K23 (12),Sprout (16),anc  Ancient,ESL Challenger League Season 41 Europe
31/5/22,ex-MAD Lions (7),HEET (16),d2  Dust2,ESL Challenger League Season 41 Europe
31/5/22,ex-MAD Lions (16),HEET (3),anc  Ancient,ESL Challenger League Season 41 Europe
31/5/22,HEET (16),ex-MAD Lions (3),inf  Inferno,ESL Challenger League Season 41 Europe
31/5/22,X Gamer (6),Young Ninjas (16),anc  Ancient,Svenska Elitserien Spring 2022 Play-In
31/5/22,X Gamer (16),Young Ninjas (10),inf  Inferno,Svenska Elitserien Spring 2022 Play-In
31/5/22,Young Ninjas (19),X Gamer (17),ovp  Overpass,Svenska Elitserien Spring 2022 Play-In
31/5/22,BIG Academy (9),KOVA (16),vtg  Vertigo,Elisa Invitational Spring 2022
31/5/22,KOVA (14),BIG Academy (16),ovp  Overpass,Elisa Invitational Spring 2022
31/5/22,BIG Academy (14),KOVA (16),nuke  Nuke,Elisa Invitational Spring 2022
31/5/22,Apeks Rebels (17),FURIA Academy (19),ovp  Overpass,WePlay Academy League Season 4
31/5/22,Complexity (12),Ninjas in Pyjamas (16),ovp  Overpass,IEM Dallas 2022
31/5/22,Ninjas in Pyjamas (16),Complexity (9),vtg  Vertigo,IEM Dallas 2022
31/5/22,Imperial (9),Liquid (16),vtg  Vertigo,IEM Dallas 2022
31/5/22,Liquid (16),Imperial (9),ovp  Overpass,IEM Dallas 2022
31/5/22,Young Ninjas (13),BIG Academy (16),ovp  Overpass,WePlay Academy League Season 4
31/5/22,Apeks (12),Enterprise (16),mrg  Mirage,REPUBLEAGUE Season 3 Closed Qualifier
31/5/22,Enterprise (11),Apeks (16),nuke  Nuke,REPUBLEAGUE Season 3 Closed Qualifier
31/5/22,Apeks (14),Enterprise (16),anc  Ancient,REPUBLEAGUE Season 3 Closed Qualifier
