Date,Team1,Team2,Map,Event
5/6/22,Astralis Talent (16),NAVI Junior (14),mrg  Mirage,WePlay Academy League Season 4
5/6/22,iNation (10),Wolsung (16),d2  Dust2,ASUS ROG Masters EMEA 2022
5/6/22,Wolsung (16),iNation (12),inf  Inferno,ASUS ROG Masters EMEA 2022
5/6/22,ECLOT (7),los kogutos (16),mrg  Mirage,ASUS ROG Masters EMEA 2022
5/6/22,los kogutos (16),ECLOT (9),anc  Ancient,ASUS ROG Masters EMEA 2022
5/6/22,NAVI Javelins (16),NSC (12),vtg  Vertigo,ESL Impact Spring 2022 Cash Cup 5 Europe
5/6/22,NSC (8),NAVI Javelins (16),nuke  Nuke,ESL Impact Spring 2022 Cash Cup 5 Europe
5/6/22,NAVI Javelins (12),NSC (16),inf  Inferno,ESL Impact Spring 2022 Cash Cup 5 Europe
5/6/22,Cloud9 (16),ENCE (3),anc  Ancient,IEM Dallas 2022
5/6/22,ENCE (11),Cloud9 (16),ovp  Overpass,IEM Dallas 2022
5/6/22,ENCE (12),Cloud9 (16),mrg  Mirage,IEM Dallas 2022
5/6/22,Nigma Galaxy (16),BIG EQUIPA (5),ovp  Overpass,ESL Impact League Season 1 Finals
5/6/22,BIG EQUIPA (7),Nigma Galaxy (16),inf  Inferno,ESL Impact League Season 1 Finals
5/6/22,Nigma Galaxy (9),BIG EQUIPA (16),anc  Ancient,ESL Impact League Season 1 Finals
5/6/22,fnatic Rising (12),Young Gods (16),anc  Ancient,WePlay Academy League Season 4
5/6/22,Wolsung (13),ECLOT (16),anc  Ancient,ASUS ROG Masters EMEA 2022
5/6/22,ECLOT (16),Wolsung (6),ovp  Overpass,ASUS ROG Masters EMEA 2022
5/6/22,OG Academy (10),MOUZ NXT (16),nuke  Nuke,WePlay Academy League Season 4
5/6/22,Vikings (3),Cocolovers (16),mrg  Mirage,Fragleague Season 8
5/6/22,Cocolovers (16),Vikings (6),nuke  Nuke,Fragleague Season 8
5/6/22,Enterprise (16),Entropiq Prague (11),inf  Inferno,REPUBLEAGUE Season 3 Closed Qualifier
5/6/22,Enterprise (16),Entropiq Prague (6),nuke  Nuke,REPUBLEAGUE Season 3 Closed Qualifier
5/6/22,Entropiq Prague (16),Enterprise (13),mrg  Mirage,REPUBLEAGUE Season 3 Closed Qualifier
5/6/22,iNation (8),los kogutos (16),nuke  Nuke,ASUS ROG Masters EMEA 2022
5/6/22,los kogutos (13),iNation (16),anc  Ancient,ASUS ROG Masters EMEA 2022
5/6/22,iNation (10),los kogutos (16),mrg  Mirage,ASUS ROG Masters EMEA 2022
5/6/22,BLUEJAYS (16),Coastal Mayhem (12),mrg  Mirage,CEE Champions 2022
5/6/22,Coastal Mayhem (3),BLUEJAYS (16),inf  Inferno,CEE Champions 2022
5/6/22,Axolotls (7),BHOP (16),inf  Inferno,ESL Challenger League Season 41 North America
5/6/22,BHOP (16),Axolotls (9),vtg  Vertigo,ESL Challenger League Season 41 North America
5/6/22,Please Send Help (6),FURIA fe (16),mrg  Mirage,ESL Impact League Season 1 Finals
5/6/22,FURIA fe (16),Please Send Help (6),ovp  Overpass,ESL Impact League Season 1 Finals
5/6/22,Stars Horizon (16),ARCTIC (13),mrg  Mirage,Liga Gamers Club 2022 Serie A May Cup
5/6/22,ARCTIC (12),Stars Horizon (16),anc  Ancient,Liga Gamers Club 2022 Serie A May Cup
5/6/22,Stars Horizon (11),ARCTIC (16),ovp  Overpass,Liga Gamers Club 2022 Serie A May Cup
4/6/22,Eternal Fire Academy (17),Young Gods (19),vtg  Vertigo,WePlay Academy League Season 4
4/6/22,Cloud9 (16),BIG (3),anc  Ancient,IEM Dallas 2022
4/6/22,Cloud9 (16),BIG (9),d2  Dust2,IEM Dallas 2022
4/6/22,BIG (16),Cloud9 (14),ovp  Overpass,IEM Dallas 2022
4/6/22,BIG EQUIPA (19),Black Dragons fe (16),ovp  Overpass,ESL Impact League Season 1 Finals
4/6/22,Black Dragons fe (14),BIG EQUIPA (16),d2  Dust2,ESL Impact League Season 1 Finals
4/6/22,Spirit Academy (14),MOUZ NXT (16),mrg  Mirage,WePlay Academy League Season 4
4/6/22,fnatic Rising (16),PROSPECTS (12),vtg  Vertigo,WePlay Academy League Season 4
4/6/22,Astralis Talent (16),FURIA Academy (12),mrg  Mirage,WePlay Academy League Season 4
4/6/22,ATK fe (16),Please Send Help (19),ovp  Overpass,ESL Impact League Season 1 Finals
4/6/22,Please Send Help (16),ATK fe (10),inf  Inferno,ESL Impact League Season 1 Finals
4/6/22,FURIA (9),ENCE (16),nuke  Nuke,IEM Dallas 2022
4/6/22,ENCE (16),FURIA (14),vtg  Vertigo,IEM Dallas 2022
4/6/22,UNGENTIUM (11),ECLOT (16),anc  Ancient,ASUS ROG Masters EMEA 2022
4/6/22,UNGENTIUM (14),ECLOT (16),mrg  Mirage,ASUS ROG Masters EMEA 2022
