Date,Team1,Team2,Map,Event
18/10/21,fnatic (16),Complexity (5),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
18/10/21,Complexity (6),fnatic (16),inf  Inferno,IEM Winter 2021 Europe Closed Qualifier
18/10/21,Spirit (23),K23 (25),inf  Inferno,IEM Winter 2021 Europe Closed Qualifier
18/10/21,MOUZ (16),9z (8),d2  Dust2,IEM Winter 2021 Europe Closed Qualifier
18/10/21,ENCE (16),FunPlus Phoenix (9),nuke  Nuke,IEM Winter 2021 Europe Closed Qualifier
18/10/21,Galaxy Racer (16),MASONIC (2),vtg  Vertigo,Malta Vibes Knockout Series 3
18/10/21,MASONIC (4),Galaxy Racer (16),inf  Inferno,Malta Vibes Knockout Series 3
18/10/21,Unique (11),MOUZ NXT (16),mrg  Mirage,Pinnacle Fall Series 2
18/10/21,MOUZ NXT (13),Unique (16),anc  Ancient,Pinnacle Fall Series 2
18/10/21,Unique (13),MOUZ NXT (16),inf  Inferno,Pinnacle Fall Series 2
18/10/21,Enterprise (10),Young Ninjas (16),mrg  Mirage,Malta Vibes Knockout Series 3
18/10/21,Young Ninjas (16),Enterprise (4),inf  Inferno,Malta Vibes Knockout Series 3
18/10/21,Galaxy Racer (6),Lyngby Vikings (16),vtg  Vertigo,Pinnacle Fall Series 2
18/10/21,Lyngby Vikings (16),Galaxy Racer (14),inf  Inferno,Pinnacle Fall Series 2
18/10/21,Party Astronauts (22),Extra Salt (20),nuke  Nuke,ESEA Premier Season 38 North America
18/10/21,Extra Salt (11),Party Astronauts (16),anc  Ancient,ESEA Premier Season 38 North America
18/10/21,Party Astronauts (7),Extra Salt (16),ovp  Overpass,ESEA Premier Season 38 North America
18/10/21,Extra Salt (6),Party Astronauts (16),inf  Inferno,ESEA Premier Season 38 North America
18/10/21,Northern Forces (16),Big Chillin (13),ovp  Overpass,ESEA Premier Season 38 North America Relegation
18/10/21,Northern Forces (12),Big Chillin (16),vtg  Vertigo,ESEA Premier Season 38 North America Relegation
18/10/21,Big Chillin (12),Northern Forces (16),inf  Inferno,ESEA Premier Season 38 North America Relegation
18/10/21,Mythic (6),Synthetic (16),mrg  Mirage,ESEA Premier Season 38 North America Relegation
18/10/21,Synthetic (16),Mythic (13),vtg  Vertigo,ESEA Premier Season 38 North America Relegation
18/10/21,Mythic (16),Synthetic (6),inf  Inferno,ESEA Premier Season 38 North America Relegation
18/10/21,ATK (23),Triumph (25),inf  Inferno,ESEA Autumn 2021 Cash Cup 2 North America
18/10/21,Triumph (16),ATK (14),nuke  Nuke,ESEA Autumn 2021 Cash Cup 2 North America
18/10/21,Bad News Bears (16),TeamOne (8),mrg  Mirage,ESEA Autumn 2021 Cash Cup 2 North America
18/10/21,TeamOne (4),Bad News Bears (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,Bad News Bears (16),Triumph (11),d2  Dust2,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,Bad News Bears (6),Triumph (16),mrg  Mirage,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,Triumph (13),Bad News Bears (16),ovp  Overpass,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,ATK (9),TeamOne (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,TeamOne (16),ATK (3),anc  Ancient,ESEA Autumn 2021 Cash Cup 2 North America
17/10/21,xDDDD (8),AVE (16),inf  Inferno,ESEA Autumn 2021 Cash Cup 2 Europe
17/10/21,AVE (16),xDDDD (8),mrg  Mirage,ESEA Autumn 2021 Cash Cup 2 Europe
17/10/21,Quantum Prodigy (11),Nexus (16),anc  Ancient,Superbet Open 2021
17/10/21,Nexus (16),Quantum Prodigy (9),vtg  Vertigo,Superbet Open 2021
17/10/21,Goliath (16),Bravado (8),mrg  Mirage,ESEA Autumn 2021 Cash Cup South Africa
17/10/21,Bravado (11),Goliath (16),inf  Inferno,ESEA Autumn 2021 Cash Cup South Africa
17/10/21,Sharks (13),INDE IRAE (16),nuke  Nuke,Malta Vibes Knockout Series 3
17/10/21,INDE IRAE (9),Sharks (16),vtg  Vertigo,Malta Vibes Knockout Series 3
17/10/21,Sharks (13),INDE IRAE (16),anc  Ancient,Malta Vibes Knockout Series 3
17/10/21,AGO (16),Anonymo (6),nuke  Nuke,ESEA Premier Season 38 Europe
17/10/21,Anonymo (17),AGO (19),d2  Dust2,ESEA Premier Season 38 Europe
17/10/21,Copenhagen Flames (16),Enterprise (11),inf  Inferno,ESEA Premier Season 38 Europe Relegation
17/10/21,Enterprise (10),Copenhagen Flames (16),nuke  Nuke,ESEA Premier Season 38 Europe Relegation
17/10/21,MAD Lions (13),Liquid (16),inf  Inferno,BLAST Premier Fall Showdown 2021
17/10/21,Liquid (16),MAD Lions (9),nuke  Nuke,BLAST Premier Fall Showdown 2021
17/10/21,Nemiga (19),Apeks (16),ovp  Overpass,ESEA Premier Season 38 Europe Relegation
17/10/21,Apeks (7),Nemiga (16),inf  Inferno,ESEA Premier Season 38 Europe Relegation
