Date,Team1,Team2,Map,Event
4/12/22,Sprout (16),ECLOT (19),mrg  Mirage,CCT North Europe Series 2
4/12/22,ECLOT (16),Sprout (11),ovp  Overpass,CCT North Europe Series 2
4/12/22,Boston crab (22),Forward (19),ovp  Overpass,PARI After Rio LAN 2022
4/12/22,Forward (9),Boston crab (16),nuke  Nuke,PARI After Rio LAN 2022
4/12/22,Boston crab (10),Forward (16),anc  Ancient,PARI After Rio LAN 2022
4/12/22,500 (16),Tricked (9),ovp  Overpass,Epic GOCL Season 2
4/12/22,Tricked (16),500 (11),inf  Inferno,Epic GOCL Season 2
4/12/22,500 (15),Tricked (19),nuke  Nuke,Epic GOCL Season 2
4/12/22,MASONIC (16),ECSTATIC (12),anc  Ancient,Energive Cup 2022
4/12/22,ECSTATIC (16),MASONIC (8),vtg  Vertigo,Energive Cup 2022
4/12/22,MASONIC (16),ECSTATIC (8),ovp  Overpass,Energive Cup 2022
4/12/22,AVANGAR (14),HAVU (16),inf  Inferno,CCT Central Europe Series 4
4/12/22,HAVU (16),AVANGAR (7),anc  Ancient,CCT Central Europe Series 4
4/12/22,VELOX (10),FTW (16),nuke  Nuke,Master League Portugal X Finals
4/12/22,FTW (16),VELOX (12),inf  Inferno,Master League Portugal X Finals
4/12/22,Norway (6),IESF (16),nuke  Nuke,IESF World Championship 2022 Play-In
4/12/22,IESF (16),Norway (13),mrg  Mirage,IESF World Championship 2022 Play-In
4/12/22,Bulgaria (9),BIG Academy (16),ovp  Overpass,IESF World Championship 2022 Play-In
4/12/22,BIG Academy (16),Bulgaria (14),inf  Inferno,IESF World Championship 2022 Play-In
4/12/22,Bulgaria (16),BIG Academy (2),d2  Dust2,IESF World Championship 2022 Play-In
4/12/22,9INE (14),GamerLegion (16),anc  Ancient,CCT North Europe Series 2
4/12/22,9INE (16),GamerLegion (4),mrg  Mirage,CCT North Europe Series 2
4/12/22,GamerLegion (16),9INE (4),ovp  Overpass,CCT North Europe Series 2
4/12/22,Hong Kong (11),OneTap (16),ovp  Overpass,IESF World Championship 2022 Play-In
4/12/22,OneTap (16),Hong Kong (2),mrg  Mirage,IESF World Championship 2022 Play-In
4/12/22,Sashi (12),Astralis Talent (16),inf  Inferno,Energive Cup 2022
4/12/22,Astralis Talent (16),Sashi (12),vtg  Vertigo,Energive Cup 2022
4/12/22,eSuba (14),HONORIS (16),nuke  Nuke,CCT Central Europe Series 4
4/12/22,HONORIS (16),eSuba (9),ovp  Overpass,CCT Central Europe Series 4
4/12/22,IHC (16),Serbia (11),ovp  Overpass,IESF World Championship 2022 Play-In
4/12/22,Serbia (16),IHC (14),inf  Inferno,IESF World Championship 2022 Play-In
4/12/22,IHC (16),Serbia (12),d2  Dust2,IESF World Championship 2022 Play-In
4/12/22,Websterz (12),163ON (16),mrg  Mirage,PARI After Rio LAN 2022
4/12/22,163ON (16),Websterz (11),inf  Inferno,PARI After Rio LAN 2022
4/12/22,Websterz (16),163ON (12),vtg  Vertigo,PARI After Rio LAN 2022
4/12/22,Grayhound (16),Rooster (6),mrg  Mirage,ESL Australia & NZ Championship Season 15
4/12/22,Rooster (12),Grayhound (16),inf  Inferno,ESL Australia & NZ Championship Season 15
4/12/22,OneTap (16),Bosnia & Herzegovina (8),mrg  Mirage,IESF World Championship 2022 Play-In
4/12/22,Bosnia & Herzegovina (3),OneTap (16),vtg  Vertigo,IESF World Championship 2022 Play-In
4/12/22,Belgium (8),IHC (16),mrg  Mirage,IESF World Championship 2022 Play-In
4/12/22,IHC (16),Belgium (9),nuke  Nuke,IESF World Championship 2022 Play-In
4/12/22,Hong Kong (16),Chile (11),mrg  Mirage,IESF World Championship 2022 Play-In
4/12/22,Chile (13),Hong Kong (16),inf  Inferno,IESF World Championship 2022 Play-In
4/12/22,Hong Kong (14),Chile (16),d2  Dust2,IESF World Championship 2022 Play-In
4/12/22,Ecuador (1),Serbia (16),inf  Inferno,IESF World Championship 2022 Play-In
4/12/22,Serbia (16),Ecuador (1),d2  Dust2,IESF World Championship 2022 Play-In
4/12/22,1 JIN (16),New Threat (13),ovp  Overpass,CCT North America Series 2
4/12/22,New Threat (5),1 JIN (16),mrg  Mirage,CCT North America Series 2
4/12/22,Snakes Den (9),EG Black (16),ovp  Overpass,ESL Challenger League Season 43 North America
4/12/22,EG Black (16),Snakes Den (8),vtg  Vertigo,ESL Challenger League Season 43 North America
