Date,Team1,Team2,Map,Event
11/11/21,Keyd (16),INTZ (14),mrg  Mirage,CBCS Masters 2021
11/11/21,River Plate (16),9z Academy (13),anc  Ancient,Aorus League 2021 Season 4 Southern Cone
11/11/21,River Plate (14),9z Academy (16),d2  Dust2,Aorus League 2021 Season 4 Southern Cone
11/11/21,9z Academy (17),River Plate (19),ovp  Overpass,Aorus League 2021 Season 4 Southern Cone
11/11/21,Kings of Content (16),MIBR (2),nuke  Nuke,iBUYPOWER Mythic Masters Winter 2021
11/11/21,MIBR (16),Kings of Content (10),d2  Dust2,iBUYPOWER Mythic Masters Winter 2021
11/11/21,Kings of Content (16),MIBR (14),ovp  Overpass,iBUYPOWER Mythic Masters Winter 2021
11/11/21,RBG (11),Party Astronauts (16),nuke  Nuke,iBUYPOWER Mythic Masters Winter 2021
11/11/21,Party Astronauts (16),RBG (2),ovp  Overpass,iBUYPOWER Mythic Masters Winter 2021
11/11/21,DETONA (8),Imperial (16),nuke  Nuke,CBCS Masters 2021
11/11/21,FURIA Academy (9),SWS (16),inf  Inferno,CBCS Masters 2021
11/11/21,Stars Horizon (16),Liberty (8),nuke  Nuke,CBCS Masters 2021
11/11/21,Lyngby Vikings (16),00NATION (14),ovp  Overpass,REPUBLEAGUE TIPOS Season 2
11/11/21,Lyngby Vikings (14),00NATION (16),d2  Dust2,REPUBLEAGUE TIPOS Season 2
11/11/21,00NATION (4),Lyngby Vikings (16),vtg  Vertigo,REPUBLEAGUE TIPOS Season 2
11/11/21,Boca Juniors (12),Coscu Army (16),mrg  Mirage,Aorus League 2021 Season 4 Southern Cone
11/11/21,Coscu Army (16),Boca Juniors (3),anc  Ancient,Aorus League 2021 Season 4 Southern Cone
11/11/21,Boca Juniors (16),Coscu Army (11),ovp  Overpass,Aorus League 2021 Season 4 Southern Cone
11/11/21,fnatic (16),ENCE (9),nuke  Nuke,DreamHack Open November 2021
11/11/21,ENCE (14),fnatic (16),ovp  Overpass,DreamHack Open November 2021
11/11/21,1WIN (16),LDLC (8),anc  Ancient,ESEA Premier Season 39 Europe
11/11/21,LDLC (14),1WIN (16),vtg  Vertigo,ESEA Premier Season 39 Europe
11/11/21,1WIN (8),LDLC (16),nuke  Nuke,ESEA Premier Season 39 Europe
11/11/21,HONORIS (11),D13 (16),nuke  Nuke,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
11/11/21,D13 (16),HONORIS (13),mrg  Mirage,Funspark ULTI 2021 Europe Regional Series 4 Closed Qualifier
11/11/21,FORZE (16),Spirit (0),nuke  Nuke,DreamHack Open November 2021
11/11/21,Spirit (15),FORZE (19),anc  Ancient,DreamHack Open November 2021
11/11/21,Virtus.pro (14),Eternal Fire (16),d2  Dust2,REPUBLEAGUE TIPOS Season 2
11/11/21,Virtus.pro (16),Eternal Fire (13),ovp  Overpass,REPUBLEAGUE TIPOS Season 2
11/11/21,Eternal Fire (19),Virtus.pro (16),inf  Inferno,REPUBLEAGUE TIPOS Season 2
11/11/21,GamerLegion (13),MOUZ (16),nuke  Nuke,DreamHack Open November 2021
11/11/21,MOUZ (16),GamerLegion (11),anc  Ancient,DreamHack Open November 2021
11/11/21,MAD Lions (13),BIG (16),d2  Dust2,DreamHack Open November 2021
11/11/21,BIG (16),MAD Lions (4),mrg  Mirage,DreamHack Open November 2021
11/11/21,ORDER (16),Hazard (5),anc  Ancient,ESEA Premier Season 39 Australia
11/11/21,ORDER (16),Hazard (5),mrg  Mirage,ESEA Premier Season 39 Australia
11/11/21,Triumph (16),ChocoCheck (11),ovp  Overpass,ESEA Premier Season 39 North America
11/11/21,Triumph (16),ChocoCheck (9),mrg  Mirage,ESEA Premier Season 39 North America
11/11/21,ChocoCheck (16),Triumph (11),inf  Inferno,ESEA Premier Season 39 North America
11/11/21,ATK (16),Springroll (6),ovp  Overpass,ESEA Premier Season 39 North America
11/11/21,Springroll (8),ATK (16),nuke  Nuke,ESEA Premier Season 39 North America
11/11/21,ATK (16),Springroll (19),mrg  Mirage,ESEA Premier Season 39 North America
11/11/21,Strife (16),Detonate (14),ovp  Overpass,ESEA Premier Season 39 North America
11/11/21,Detonate (11),Strife (16),nuke  Nuke,ESEA Premier Season 39 North America
11/11/21,Eros (16),Northern Forces (1),nuke  Nuke,ESEA Premier Season 39 North America
11/11/21,Northern Forces (11),Eros (16),inf  Inferno,ESEA Premier Season 39 North America
11/11/21,Big Chillin (3),ONET4P (16),inf  Inferno,ESEA Premier Season 39 North America
11/11/21,ONET4P (16),Big Chillin (11),d2  Dust2,ESEA Premier Season 39 North America
11/11/21,Limitless (2),paiN (16),nuke  Nuke,ESEA Premier Season 39 North America
11/11/21,paiN (16),Limitless (4),inf  Inferno,ESEA Premier Season 39 North America
