Date,Team1,Team2,Map,Event
3/11/21,8Ballers (16),Alke (13),vtg  Vertigo,ESEA Premier Season 39 Australia
3/11/21,Alke (16),8Ballers (8),nuke  Nuke,ESEA Premier Season 39 Australia
3/11/21,8Ballers (16),Alke (2),anc  Ancient,ESEA Premier Season 39 Australia
3/11/21,ORDER (16),Sylyx (6),d2  Dust2,ESEA Premier Season 39 Australia
3/11/21,Sylyx (5),ORDER (16),nuke  Nuke,ESEA Premier Season 39 Australia
3/11/21,Paradox (13),Looking For Org (16),nuke  Nuke,ESEA Premier Season 39 Australia
3/11/21,Looking For Org (16),Paradox (11),ovp  Overpass,ESEA Premier Season 39 Australia
3/11/21,Liberty (14),INTZ (16),vtg  Vertigo,Aorus League 2021 Season 4 Brazil
3/11/21,DETONA (14),Imperial (16),nuke  Nuke,Aorus League 2021 Season 4 Brazil
3/11/21,Eros (11),ONET4P (16),nuke  Nuke,ESEA Premier Season 39 North America
3/11/21,ONET4P (13),Eros (16),inf  Inferno,ESEA Premier Season 39 North America
3/11/21,Eros (12),ONET4P (16),mrg  Mirage,ESEA Premier Season 39 North America
3/11/21,Detonate (1),RBG (16),ovp  Overpass,ESEA Premier Season 39 North America
3/11/21,RBG (16),Detonate (12),inf  Inferno,ESEA Premier Season 39 North America
3/11/21,Triumph (16),Limitless (11),mrg  Mirage,ESEA Premier Season 39 North America
3/11/21,Limitless (8),Triumph (16),inf  Inferno,ESEA Premier Season 39 North America
3/11/21,TeamOne (6),Extra Salt (16),nuke  Nuke,ESEA Premier Season 39 North America
3/11/21,Extra Salt (16),TeamOne (1),inf  Inferno,ESEA Premier Season 39 North America
3/11/21,SWS (3),Keyd (16),inf  Inferno,Aorus League 2021 Season 4 Brazil
2/11/21,eXploit (16),GTZ (4),vtg  Vertigo,Flow FiReLEAGUE 2021 Iberia
2/11/21,GTZ (9),eXploit (16),anc  Ancient,Flow FiReLEAGUE 2021 Iberia
2/11/21,eXploit (15),GTZ (19),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
2/11/21,Ninjas in Pyjamas (19),Copenhagen Flames (17),anc  Ancient,PGL Major Stockholm 2021
2/11/21,Copenhagen Flames (13),Ninjas in Pyjamas (16),inf  Inferno,PGL Major Stockholm 2021
2/11/21,Ninjas in Pyjamas (10),Copenhagen Flames (16),nuke  Nuke,PGL Major Stockholm 2021
2/11/21,VELOX (9),SAW Youngsters (16),inf  Inferno,Flow FiReLEAGUE 2021 Iberia
2/11/21,SAW Youngsters (16),VELOX (10),anc  Ancient,Flow FiReLEAGUE 2021 Iberia
2/11/21,Finest (16),Wisla Krakow (2),ovp  Overpass,ESEA Premier Season 39 Europe
2/11/21,Wisla Krakow (11),Finest (16),inf  Inferno,ESEA Premier Season 39 Europe
2/11/21,Finest (7),Wisla Krakow (16),anc  Ancient,ESEA Premier Season 39 Europe
2/11/21,SINNERS (19),GamerLegion (16),vtg  Vertigo,ESEA Premier Season 39 Europe
2/11/21,GamerLegion (11),SINNERS (16),inf  Inferno,ESEA Premier Season 39 Europe
2/11/21,FaZe (11),Virtus.pro (16),ovp  Overpass,PGL Major Stockholm 2021
2/11/21,Virtus.pro (16),FaZe (14),anc  Ancient,PGL Major Stockholm 2021
2/11/21,FaZe (16),Virtus.pro (13),inf  Inferno,PGL Major Stockholm 2021
2/11/21,Vitality (16),Entropiq (5),d2  Dust2,PGL Major Stockholm 2021
2/11/21,Entropiq (16),Vitality (13),ovp  Overpass,PGL Major Stockholm 2021
2/11/21,Vitality (16),Entropiq (14),mrg  Mirage,PGL Major Stockholm 2021
2/11/21,Sylyx (12),8Ballers (16),vtg  Vertigo,LPL Pro League Season 9
2/11/21,8Ballers (16),Sylyx (8),nuke  Nuke,LPL Pro League Season 9
2/11/21,The Big Dogs (9),Looking For Org (16),nuke  Nuke,ESEA Premier Season 39 Australia
2/11/21,Looking For Org (16),The Big Dogs (12),vtg  Vertigo,ESEA Premier Season 39 Australia
2/11/21,Apocalypse (6),Hazard (16),inf  Inferno,ESEA Premier Season 39 Australia
2/11/21,Hazard (16),Apocalypse (7),mrg  Mirage,ESEA Premier Season 39 Australia
2/11/21,ORDER (16),VERTEX (13),nuke  Nuke,ESEA Premier Season 39 Australia
2/11/21,VERTEX (10),ORDER (16),mrg  Mirage,ESEA Premier Season 39 Australia
2/11/21,Lese (10),Alke (16),anc  Ancient,ESEA Premier Season 39 Australia
2/11/21,Alke (16),Lese (10),nuke  Nuke,ESEA Premier Season 39 Australia
2/11/21,FURY (12),The Big Dogs (16),nuke  Nuke,LPL Pro League Season 9
2/11/21,The Big Dogs (16),FURY (13),anc  Ancient,LPL Pro League Season 9
