Date,Team1,Team2,Map,Event
10/9/22,Victorum (16),Argon (12),mrg  Mirage,Fragadelphia 17
10/9/22,Arvum (9),Paquetá (16),mrg  Mirage,CCT South America Series 2
10/9/22,Arvum (11),Paquetá (16),ovp  Overpass,CCT South America Series 2
10/9/22,Paquetá (10),Arvum (16),nuke  Nuke,CCT South America Series 2
10/9/22,allStars (16),Nexus Academy (11),d2  Dust2,ROPL Stars Fall 2022
10/9/22,allStars (9),Nexus Academy (16),anc  Ancient,ROPL Stars Fall 2022
10/9/22,Nexus Academy (11),allStars (16),mrg  Mirage,ROPL Stars Fall 2022
10/9/22,G2 (16),FaZe (12),nuke  Nuke,ESL Pro League Season 16
10/9/22,FaZe (7),G2 (16),d2  Dust2,ESL Pro League Season 16
10/9/22,Detonate (16),Electrify Steel (12),inf  Inferno,Fragadelphia 17
10/9/22,Electrify Steel (18),Detonate (22),nuke  Nuke,Fragadelphia 17
10/9/22,Iron Blood (16),Victorum (8),inf  Inferno,Fragadelphia 17
10/9/22,Victorum (16),Iron Blood (8),mrg  Mirage,Fragadelphia 17
10/9/22,Iron Blood (16),Victorum (9),anc  Ancient,Fragadelphia 17
10/9/22,EG Black (16),Davenport University (11),nuke  Nuke,Fragadelphia 17
10/9/22,Davenport University (10),EG Black (16),inf  Inferno,Fragadelphia 17
10/9/22,EG White (16),Vendetta (11),mrg  Mirage,Fragadelphia 17
10/9/22,Vendetta (9),EG White (16),ovp  Overpass,Fragadelphia 17
10/9/22,SHAPE (6),Austria (16),d2  Dust2,Clash of Leagues 2022
10/9/22,Austria (19),SHAPE (17),inf  Inferno,Clash of Leagues 2022
10/9/22,BLVKHVND (9),ATK (16),ovp  Overpass,Fragadelphia 17
10/9/22,ATK (16),BLVKHVND (9),d2  Dust2,Fragadelphia 17
10/9/22,TeamOne (16),Phantom Troupe (5),nuke  Nuke,Fragadelphia 17
10/9/22,Phantom Troupe (10),TeamOne (16),d2  Dust2,Fragadelphia 17
10/9/22,BIG Academy (16),Argon (4),mrg  Mirage,Fragadelphia 17
10/9/22,Argon (3),BIG Academy (16),vtg  Vertigo,Fragadelphia 17
10/9/22,Apeks (19),Squirtle Squad (22),mrg  Mirage,Fragadelphia 17
10/9/22,Squirtle Squad (16),Apeks (10),inf  Inferno,Fragadelphia 17
10/9/22,Boca Juniors (16),Yawara (3),inf  Inferno,CCT South America Series 2
10/9/22,Yawara (11),Boca Juniors (16),anc  Ancient,CCT South America Series 2
10/9/22,Yawara (16),Boca Juniors (14),vtg  Vertigo,CCT South America Series 2
10/9/22,MIBR (7),Outsiders (16),inf  Inferno,ESL Pro League Season 16
10/9/22,Outsiders (16),MIBR (2),vtg  Vertigo,ESL Pro League Season 16
10/9/22,UNGENTIUM (14),PACT (16),anc  Ancient,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,PACT (9),UNGENTIUM (16),d2  Dust2,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,UNGENTIUM (7),PACT (16),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,SKADE (16),Austria (11),mrg  Mirage,Clash of Leagues 2022
10/9/22,Austria (3),SKADE (16),inf  Inferno,Clash of Leagues 2022
10/9/22,BLINK (16),SHAPE (6),d2  Dust2,Clash of Leagues 2022
10/9/22,SHAPE (16),BLINK (9),anc  Ancient,Clash of Leagues 2022
10/9/22,BLINK (16),SHAPE (7),inf  Inferno,Clash of Leagues 2022
10/9/22,Rooster (16),DGG (13),mrg  Mirage,Fortress OCE Masters Fall 2022 - BLAST Premier Qualifier
10/9/22,BIG (16),FTW (6),nuke  Nuke,ESL Pro League Season 16
10/9/22,FTW (16),BIG (12),d2  Dust2,ESL Pro League Season 16
10/9/22,BIG (16),FTW (7),inf  Inferno,ESL Pro League Season 16
10/9/22,UNGENTIUM (16),Illuminar (12),anc  Ancient,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,UNGENTIUM (16),Illuminar (13),mrg  Mirage,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,ThunderFlash (8),PACT (16),anc  Ancient,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,PACT (9),ThunderFlash (16),nuke  Nuke,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
10/9/22,ThunderFlash (15),PACT (19),vtg  Vertigo,GAM3RS_X EU Champions Fall 2022 - Poland Closed Qualifier
