Date,Team1,Team2,Map,Event
14/10/21,Anonymo (16),eSuba (14),nuke  Nuke,Malta Vibes Knockout Series 3
14/10/21,eSuba (16),Anonymo (4),mrg  Mirage,Malta Vibes Knockout Series 3
14/10/21,FunPlus Phoenix (16),SAW (19),inf  Inferno,Pinnacle Fall Series 2
14/10/21,FunPlus Phoenix (13),SAW (16),vtg  Vertigo,Pinnacle Fall Series 2
14/10/21,Movistar Riders (8),Virtus.pro (16),mrg  Mirage,BLAST Premier Fall Showdown 2021
14/10/21,Virtus.pro (16),Movistar Riders (14),vtg  Vertigo,BLAST Premier Fall Showdown 2021
14/10/21,HAVU (16),Unique (10),anc  Ancient,Pinnacle Fall Series 2
14/10/21,Unique (8),HAVU (16),mrg  Mirage,Pinnacle Fall Series 2
14/10/21,SAW Youngsters (16),NLG (11),inf  Inferno,Malta Vibes Knockout Series 3
14/10/21,SAW Youngsters (4),NLG (16),d2  Dust2,Malta Vibes Knockout Series 3
14/10/21,SAW Youngsters (16),NLG (13),vtg  Vertigo,Malta Vibes Knockout Series 3
14/10/21,EC Kyiv (14),Nemiga (16),vtg  Vertigo,Pinnacle Fall Series 2
14/10/21,Nemiga (16),EC Kyiv (11),d2  Dust2,Pinnacle Fall Series 2
14/10/21,EC Kyiv (16),Nemiga (13),inf  Inferno,Pinnacle Fall Series 2
14/10/21,K23 (8),INDE IRAE (16),anc  Ancient,Pinnacle Fall Series 2
14/10/21,INDE IRAE (16),K23 (14),inf  Inferno,Pinnacle Fall Series 2
14/10/21,K23 (16),INDE IRAE (14),nuke  Nuke,Pinnacle Fall Series 2
14/10/21,Ground Zero (16),Dynasty (12),nuke  Nuke,ESL Australia & NZ Championship Season 13
14/10/21,Dynasty (6),Ground Zero (16),anc  Ancient,ESL Australia & NZ Championship Season 13
14/10/21,Renewal (9),Checkmate (16),inf  Inferno,Funspark ULTI 2021 Asia Regional Series 3
14/10/21,Checkmate (13),Renewal (16),ovp  Overpass,Funspark ULTI 2021 Asia Regional Series 3
14/10/21,Renewal (7),Checkmate (16),d2  Dust2,Funspark ULTI 2021 Asia Regional Series 3
14/10/21,Looking For Org (19),ORDER (16),anc  Ancient,ESEA Premier Season 38 Australia
14/10/21,ORDER (14),Looking For Org (16),ovp  Overpass,ESEA Premier Season 38 Australia
14/10/21,EC Brugge (12),Trasko (16),nuke  Nuke,Malta Vibes Knockout Series 3
14/10/21,Trasko (16),EC Brugge (19),mrg  Mirage,Malta Vibes Knockout Series 3
14/10/21,Trasko (16),EC Brugge (9),vtg  Vertigo,Malta Vibes Knockout Series 3
14/10/21,AaB (13),1WIN (16),d2  Dust2,Pinnacle Fall Series 2
14/10/21,1WIN (16),AaB (11),ovp  Overpass,Pinnacle Fall Series 2
14/10/21,Kanga (9),VERTEX (16),inf  Inferno,ESL Australia & NZ Championship Season 13
14/10/21,VERTEX (16),Kanga (9),mrg  Mirage,ESL Australia & NZ Championship Season 13
14/10/21,SKADE (4),Galaxy Racer (16),ovp  Overpass,Pinnacle Fall Series 2
14/10/21,Galaxy Racer (16),SKADE (10),d2  Dust2,Pinnacle Fall Series 2
14/10/21,Party Astronauts (9),Extra Salt (16),nuke  Nuke,ESEA Premier Season 38 North America
14/10/21,Party Astronauts (12),Extra Salt (16),ovp  Overpass,ESEA Premier Season 38 North America
14/10/21,Extra Salt (10),Party Astronauts (16),inf  Inferno,ESEA Premier Season 38 North America
14/10/21,Triumph (8),Strife (16),nuke  Nuke,ESEA Premier Season 38 North America
14/10/21,Strife (6),Triumph (16),inf  Inferno,ESEA Premier Season 38 North America
14/10/21,Triumph (11),Strife (16),mrg  Mirage,ESEA Premier Season 38 North America
14/10/21,Verum (13),RBG (16),inf  Inferno,ESEA Premier Season 38 North America
14/10/21,RBG (16),Verum (7),nuke  Nuke,ESEA Premier Season 38 North America
14/10/21,ONET4P (8),ChocoCheck (16),mrg  Mirage,ESEA Premier Season 38 North America
14/10/21,ChocoCheck (16),ONET4P (5),inf  Inferno,ESEA Premier Season 38 North America
13/10/21,Fiend (16),BIG (7),nuke  Nuke,Elisa Invitational Fall 2021
13/10/21,BIG (9),Fiend (16),inf  Inferno,Elisa Invitational Fall 2021
13/10/21,AGO (16),DBL PONEY (6),vtg  Vertigo,ESEA Premier Season 38 Europe
13/10/21,DBL PONEY (5),AGO (16),anc  Ancient,ESEA Premier Season 38 Europe
13/10/21,Anonymo (16),BLINK (14),inf  Inferno,ESEA Premier Season 38 Europe
13/10/21,BLINK (17),Anonymo (19),vtg  Vertigo,ESEA Premier Season 38 Europe
13/10/21,Sprout (12),LDLC (16),d2  Dust2,ESEA Premier Season 38 Europe
