Date,Team1,Team2,Map,Event
3/7/21,OFFSET (16),Young Ninjas (11),vtg  Vertigo,GameGune 23
3/7/21,Young Ninjas (16),OFFSET (14),inf  Inferno,GameGune 23
3/7/21,Young Ninjas (5),OFFSET (16),nuke  Nuke,GameGune 23
3/7/21,Budapest Five (5),SKADE (16),d2  Dust2,ESEA Advanced Season 37 Europe
3/7/21,Budapest Five (16),SKADE (9),anc  Ancient,ESEA Advanced Season 37 Europe
3/7/21,SKADE (16),Budapest Five (10),mrg  Mirage,ESEA Advanced Season 37 Europe
3/7/21,Throw Potential (16),Elite (13),d2  Dust2,XP Game Fest 2021
3/7/21,Elite (9),Throw Potential (16),nuke  Nuke,XP Game Fest 2021
3/7/21,FORZE (16),Entropiq (5),ovp  Overpass,StarLadder CIS RMR 2021
3/7/21,Entropiq (12),FORZE (16),anc  Ancient,StarLadder CIS RMR 2021
3/7/21,Pryde (9),X13 (16),inf  Inferno,ESEA Advanced Season 37 North America
3/7/21,X13 (11),Pryde (16),d2  Dust2,ESEA Advanced Season 37 North America
3/7/21,X13 (16),Pryde (9),vtg  Vertigo,ESEA Advanced Season 37 North America
3/7/21,Nocturns (8),Leviatan (16),mrg  Mirage,La Liga Pro DIRECTV 2021 Apertura South
3/7/21,Extra Salt (16),paiN (11),anc  Ancient,DreamHack Open June 2021 North America
3/7/21,paiN (6),Extra Salt (16),vtg  Vertigo,DreamHack Open June 2021 North America
3/7/21,Extra Salt (13),paiN (16),inf  Inferno,DreamHack Open June 2021 North America
3/7/21,Kinship (13),Upswing (16),inf  Inferno,ESEA Advanced Season 37 North America
3/7/21,Upswing (4),Kinship (16),vtg  Vertigo,ESEA Advanced Season 37 North America
3/7/21,Kinship (10),Upswing (16),nuke  Nuke,ESEA Advanced Season 37 North America
3/7/21,Furious (16),Wygers AR (10),d2  Dust2,La Liga Pro DIRECTV 2021 Apertura South
3/7/21,Meta Academy (16),Coscu Army (11),anc  Ancient,La Liga Pro DIRECTV 2021 Apertura South
3/7/21,Paquetá (7),Bravos (16),d2  Dust2,Liga Gamers Club 2021 Serie A June Cup
3/7/21,Paquetá (15),Bravos (19),ovp  Overpass,Liga Gamers Club 2021 Serie A June Cup
2/7/21,Isurus (16),Malvinas (7),inf  Inferno,La Liga Pro DIRECTV 2021 Apertura South
2/7/21,Party Astronauts (14),O PLANO (16),inf  Inferno,DreamHack Open June 2021 North America
2/7/21,O PLANO (16),Party Astronauts (9),nuke  Nuke,DreamHack Open June 2021 North America
2/7/21,Party Astronauts (16),O PLANO (13),mrg  Mirage,DreamHack Open June 2021 North America
2/7/21,TeamOne (13),ENCE (16),anc  Ancient,Pinnacle Cup II
2/7/21,ENCE (16),TeamOne (9),nuke  Nuke,Pinnacle Cup II
2/7/21,Entropiq (16),Nordavind (8),mrg  Mirage,Elisa Invitational Summer 2021
2/7/21,Nordavind (5),Entropiq (16),d2  Dust2,Elisa Invitational Summer 2021
2/7/21,Good Game (7),1WIN (16),vtg  Vertigo,ESEA Advanced Season 37 Europe
2/7/21,Good Game (7),1WIN (16),nuke  Nuke,ESEA Advanced Season 37 Europe
2/7/21,1WIN (12),Good Game (16),mrg  Mirage,ESEA Advanced Season 37 Europe
2/7/21,BEE (8),LINKDOWN (16),mrg  Mirage,TippmixPro Masters 2021
2/7/21,LINKDOWN (16),BEE (7),inf  Inferno,TippmixPro Masters 2021
2/7/21,Spirit (3),Natus Vincere (16),nuke  Nuke,StarLadder CIS RMR 2021
2/7/21,Natus Vincere (17),Spirit (19),ovp  Overpass,StarLadder CIS RMR 2021
2/7/21,Spirit (10),Natus Vincere (16),mrg  Mirage,StarLadder CIS RMR 2021
2/7/21,EC Kyiv (7),bankaPEPSI (16),d2  Dust2,ESEA Advanced Season 37 Europe
2/7/21,EC Kyiv (17),bankaPEPSI (19),anc  Ancient,ESEA Advanced Season 37 Europe
2/7/21,bankaPEPSI (8),EC Kyiv (16),inf  Inferno,ESEA Advanced Season 37 Europe
2/7/21,Anonymo (16),Nemiga (12),mrg  Mirage,ESEA Premier Season 37 Europe
2/7/21,Anonymo (11),Nemiga (16),inf  Inferno,ESEA Premier Season 37 Europe
2/7/21,Nemiga (14),Anonymo (16),nuke  Nuke,ESEA Premier Season 37 Europe
2/7/21,BIG (11),SKADE (16),mrg  Mirage,Elisa Invitational Summer 2021
2/7/21,SKADE (16),BIG (6),vtg  Vertigo,Elisa Invitational Summer 2021
2/7/21,BIG (19),SKADE (16),ovp  Overpass,Elisa Invitational Summer 2021
2/7/21,Horizon Reapers (7),Budapest Five (16),vtg  Vertigo,TippmixPro Masters 2021
