Date,Team1,Team2,Map,Event
10/9/21,SWS (11),Liberty (16),nuke  Nuke,IEM Fall 2021 South America Open Qualifier 1
10/9/21,Leviatan (16),INTZ (10),inf  Inferno,IEM Fall 2021 South America Open Qualifier 1
10/9/21,Bravos (16),Mad Kings (6),ovp  Overpass,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
10/9/21,Nexus (16),NOM (5),mrg  Mirage,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
10/9/21,YeniCherry (4),Party Astronauts (16),nuke  Nuke,Fragadelphia 15
10/9/21,Party Astronauts (16),YeniCherry (4),mrg  Mirage,Fragadelphia 15
10/9/21,Paquetá (16),Infinity (5),d2  Dust2,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
10/9/21,AaB (12),SAW (16),anc  Ancient,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,SAW (16),AaB (10),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,727 (5),Bad News Bears (16),anc  Ancient,Fragadelphia 15
10/9/21,Bad News Bears (16),727 (5),d2  Dust2,Fragadelphia 15
10/9/21,SINNERS (16),Nexus (2),ovp  Overpass,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
10/9/21,Detonate (13),Big Chillin (16),vtg  Vertigo,Fragadelphia 15
10/9/21,Detonate (16),Big Chillin (19),d2  Dust2,Fragadelphia 15
10/9/21,Big Chillin (10),Detonate (16),inf  Inferno,Fragadelphia 15
10/9/21,Websterz (5),Singularity (16),d2  Dust2,IEM Fall 2021 CIS Open Qualifier 1
10/9/21,Singularity (16),Websterz (14),anc  Ancient,IEM Fall 2021 CIS Open Qualifier 1
10/9/21,X13 (5),RBG (16),ovp  Overpass,Fragadelphia 15
10/9/21,RBG (16),X13 (4),vtg  Vertigo,Fragadelphia 15
10/9/21,Touch Point (7),Third Impact (16),nuke  Nuke,Fragadelphia 15
10/9/21,Third Impact (16),Touch Point (6),inf  Inferno,Fragadelphia 15
10/9/21,Liberty (16),Leviatan (3),d2  Dust2,FiReLEAGUE Latin Power Fall 2021 - BLAST Premier Qualifier
10/9/21,NA's Finest (16),Coldest Riders (10),mrg  Mirage,Fragadelphia 15
10/9/21,NA's Finest (16),Coldest Riders (11),ovp  Overpass,Fragadelphia 15
10/9/21,Coldest Riders (16),NA's Finest (7),nuke  Nuke,Fragadelphia 15
10/9/21,Eros (6),Freedom Fighters (16),ovp  Overpass,Fragadelphia 15
10/9/21,Eros (16),Freedom Fighters (8),mrg  Mirage,Fragadelphia 15
10/9/21,Freedom Fighters (16),Eros (11),inf  Inferno,Fragadelphia 15
10/9/21,SAW (16),MASONIC (9),nuke  Nuke,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,Heroic (19),Liquid (16),inf  Inferno,ESL Pro League Season 14
10/9/21,Liquid (12),Heroic (16),nuke  Nuke,ESL Pro League Season 14
10/9/21,Heroic (12),Liquid (16),ovp  Overpass,ESL Pro League Season 14
10/9/21,Infinity Gauntlet (16),Levitate (8),vtg  Vertigo,Fragadelphia 15
10/9/21,Levitate (11),Infinity Gauntlet (16),nuke  Nuke,Fragadelphia 15
10/9/21,Infinity Gauntlet (17),Levitate (19),ovp  Overpass,Fragadelphia 15
10/9/21,AaB (19),South (17),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,Budapest Five (16),NOM (19),mrg  Mirage,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
10/9/21,Enterprise (11),DBL PONEY (16),nuke  Nuke,ESEA Premier Season 38 Europe
10/9/21,DBL PONEY (16),Enterprise (12),inf  Inferno,ESEA Premier Season 38 Europe
10/9/21,Budapest Five (6),Nexus (16),mrg  Mirage,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
10/9/21,OPAA (22),HAVU (20),inf  Inferno,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,OPAA (2),HAVU (16),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,HAVU (14),OPAA (16),ovp  Overpass,IEM Fall 2021 Europe Open Qualifier 4
10/9/21,EC Kyiv (7),INDE IRAE (16),anc  Ancient,IEM Fall 2021 CIS Open Qualifier 1
10/9/21,EC Kyiv (8),INDE IRAE (16),mrg  Mirage,IEM Fall 2021 CIS Open Qualifier 1
10/9/21,INDE IRAE (8),EC Kyiv (16),inf  Inferno,IEM Fall 2021 CIS Open Qualifier 1
10/9/21,SINNERS (16),NOM (9),mrg  Mirage,TWR Eastern European Masters Fall 2021 - BLAST Premier Qualifier
10/9/21,ENCE (5),Natus Vincere (16),nuke  Nuke,ESL Pro League Season 14
10/9/21,Natus Vincere (16),ENCE (2),anc  Ancient,ESL Pro League Season 14
10/9/21,HAVU (16),NASR (12),d2  Dust2,IEM Fall 2021 Europe Open Qualifier 4
