Date,Team1,Team2,Map,Event
2/12/22,Next in Line (3),K23 (16),nuke  Nuke,PARI After Rio LAN 2022
2/12/22,K23 (16),Next in Line (5),ovp  Overpass,PARI After Rio LAN 2022
2/12/22,The Chosen Few (16),vampboiclique (12),inf  Inferno,ESL Turkey Championship Season 11
2/12/22,vampboiclique (14),The Chosen Few (16),d2  Dust2,ESL Turkey Championship Season 11
2/12/22,eSuba (10),Tricked (16),anc  Ancient,CCT North Europe Series 2
2/12/22,Tricked (16),eSuba (9),inf  Inferno,CCT North Europe Series 2
2/12/22,HONORIS (8),PROSPECTS (16),inf  Inferno,Epic GOCL Season 2
2/12/22,PROSPECTS (14),HONORIS (16),nuke  Nuke,Epic GOCL Season 2
2/12/22,HONORIS (14),PROSPECTS (16),ovp  Overpass,Epic GOCL Season 2
2/12/22,ODDIK (3),ARCTIC (16),inf  Inferno,CBCS Finals 2022
2/12/22,ARCTIC (16),ODDIK (3),anc  Ancient,CBCS Finals 2022
2/12/22,Eternal Fire (16),gothboiclique (5),d2  Dust2,ESL Turkey Championship Season 11
2/12/22,gothboiclique (8),Eternal Fire (16),ovp  Overpass,ESL Turkey Championship Season 11
2/12/22,ex-Finest (22),FORZE (25),mrg  Mirage,CCT North Europe Series 2
2/12/22,FORZE (16),ex-Finest (12),anc  Ancient,CCT North Europe Series 2
2/12/22,ex-Daotsu (16),Rehl (4),inf  Inferno,CCT South America Series 3
2/12/22,ex-Daotsu (18),Rehl (22),mrg  Mirage,CCT South America Series 3
2/12/22,Rehl (14),ex-Daotsu (16),ovp  Overpass,CCT South America Series 3
2/12/22,163ON (17),Forward (19),anc  Ancient,PARI After Rio LAN 2022
2/12/22,Forward (14),163ON (16),mrg  Mirage,PARI After Rio LAN 2022
2/12/22,163ON (14),Forward (16),inf  Inferno,PARI After Rio LAN 2022
2/12/22,ex-TAG (12),9 Pandas (16),mrg  Mirage,Cyberpark Cup 2022
2/12/22,9 Pandas (16),ex-TAG (10),ovp  Overpass,Cyberpark Cup 2022
2/12/22,ex-TAG (16),9 Pandas (5),nuke  Nuke,Cyberpark Cup 2022
2/12/22,Websterz (11),Tricked (16),nuke  Nuke,Epic GOCL Season 2
2/12/22,Websterz (12),Tricked (16),ovp  Overpass,Epic GOCL Season 2
2/12/22,Tricked (13),Websterz (16),inf  Inferno,Epic GOCL Season 2
2/12/22,ECLOT (16),Illuminar (9),vtg  Vertigo,CCT North Europe Series 2
2/12/22,Illuminar (13),ECLOT (16),anc  Ancient,CCT North Europe Series 2
2/12/22,VERTEX (8),Grayhound (16),inf  Inferno,ESL Australia & NZ Championship Season 15
2/12/22,Grayhound (16),VERTEX (8),nuke  Nuke,ESL Australia & NZ Championship Season 15
2/12/22,HOTU (5),Boston crab (16),nuke  Nuke,PARI After Rio LAN 2022
2/12/22,HOTU (16),Boston crab (14),mrg  Mirage,PARI After Rio LAN 2022
2/12/22,Boston crab (16),HOTU (13),ovp  Overpass,PARI After Rio LAN 2022
2/12/22,e-LEMON-ators (10),Rooster (16),ovp  Overpass,ESL Australia & NZ Championship Season 15
2/12/22,Rooster (16),e-LEMON-ators (12),nuke  Nuke,ESL Australia & NZ Championship Season 15
2/12/22,Antic (5),Encore (16),nuke  Nuke,ESL Australia & NZ Championship Season 15
2/12/22,Encore (16),Antic (14),anc  Ancient,ESL Australia & NZ Championship Season 15
2/12/22,1 JIN (14),Mad Kings (16),inf  Inferno,CCT North America Series 2
2/12/22,1 JIN (6),Mad Kings (16),anc  Ancient,CCT North America Series 2
2/12/22,Mad Kings (8),1 JIN (16),mrg  Mirage,CCT North America Series 2
2/12/22,7AM NA (4),Detonate (16),mrg  Mirage,ESL Challenger League Season 43 North America
2/12/22,7AM NA (7),Detonate (16),inf  Inferno,ESL Challenger League Season 43 North America
2/12/22,Vendetta (14),Nouns (16),inf  Inferno,ESL Challenger League Season 43 North America
2/12/22,Nouns (16),Vendetta (10),mrg  Mirage,ESL Challenger League Season 43 North America
2/12/22,Strife (19),Iron Blood (17),ovp  Overpass,ESL Challenger League Season 43 North America
2/12/22,TeamOne (16),MIBR (9),nuke  Nuke,ESL Challenger League Season 43 North America
2/12/22,MIBR (13),TeamOne (16),inf  Inferno,ESL Challenger League Season 43 North America
2/12/22,Disconnected (9),ATK (16),mrg  Mirage,ESL Challenger League Season 43 North America
2/12/22,Red Wolves (11),Mythic (16),inf  Inferno,ESL Challenger League Season 43 North America
