Date,Team1,Team2,Map,Event
3/9/22,Spirit (11),fnatic (16),nuke  Nuke,ESL Pro League Season 16
3/9/22,MIBR (10),Monte (16),nuke  Nuke,CCT Central Europe Series 1
3/9/22,Enterprise (16),Entropiq Prague (4),mrg  Mirage,Tipsport Prague Cup 2022
3/9/22,Bad News Eagles (16),Sampi (8),inf  Inferno,Tipsport Prague Cup 2022
3/9/22,Hatred (16),BNR (12),inf  Inferno,Monster King of the Hill Bulgaria 2022
3/9/22,BNR (11),Hatred (16),ovp  Overpass,Monster King of the Hill Bulgaria 2022
3/9/22,Hatred (15),BNR (19),mrg  Mirage,Monster King of the Hill Bulgaria 2022
3/9/22,BLVKHVND (16),7AM (5),anc  Ancient,UKIC Beyond Summer Invitational 2022
3/9/22,7AM (12),BLVKHVND (16),d2  Dust2,UKIC Beyond Summer Invitational 2022
3/9/22,BLVKHVND (14),7AM (16),nuke  Nuke,UKIC Beyond Summer Invitational 2022
3/9/22,Falcons (16),ECLOT (7),d2  Dust2,CCT Central Europe Series 1
3/9/22,ECLOT (16),Falcons (9),ovp  Overpass,CCT Central Europe Series 1
3/9/22,Falcons (16),ECLOT (2),mrg  Mirage,CCT Central Europe Series 1
3/9/22,AVANGAR (16),xDDDD (11),ovp  Overpass,Cyberpark Cup 2022
3/9/22,AVANGAR (16),xDDDD (14),vtg  Vertigo,Cyberpark Cup 2022
3/9/22,Endpoint (15),Ninjas in Pyjamas (19),inf  Inferno,ESL Pro League Season 16
3/9/22,Ninjas in Pyjamas (16),Endpoint (7),vtg  Vertigo,ESL Pro League Season 16
3/9/22,EC Kyiv (16),Enterprise (14),inf  Inferno,CCT Central Europe Series 1
3/9/22,Enterprise (2),EC Kyiv (16),d2  Dust2,CCT Central Europe Series 1
3/9/22,Grayhound (12),Imperial (16),nuke  Nuke,ESL Challenger Melbourne 2022
3/9/22,Imperial (16),Grayhound (8),inf  Inferno,ESL Challenger Melbourne 2022
3/9/22,Wings Up (16),OG (13),anc  Ancient,ESL Challenger Melbourne 2022
3/9/22,OG (13),Wings Up (16),inf  Inferno,ESL Challenger Melbourne 2022
3/9/22,VERTEX (5),Grayhound (16),inf  Inferno,ESL Challenger Melbourne 2022
3/9/22,Grayhound (16),VERTEX (3),vtg  Vertigo,ESL Challenger Melbourne 2022
3/9/22,Meta (19),B4 (17),nuke  Nuke,CBCS Masters Festival 2022
3/9/22,ARCTIC (16),Sharks (14),d2  Dust2,CBCS Masters Festival 2022
3/9/22,Evil Geniuses (16),ATK (6),mrg  Mirage,IEM Road to Rio 2022 North America Open Qualifier 2
2/9/22,Meta (16),The Union (14),d2  Dust2,CBCS Masters Festival 2022
2/9/22,ODDIK (13),B4 (16),anc  Ancient,CBCS Masters Festival 2022
2/9/22,gothboiclique (8),Eternal Fire (16),ovp  Overpass,ESA Supremes Fall 2022
2/9/22,Eternal Fire (14),gothboiclique (16),mrg  Mirage,ESA Supremes Fall 2022
2/9/22,Eternal Fire (16),gothboiclique (5),d2  Dust2,ESA Supremes Fall 2022
2/9/22,Goliath (15),Bravado (19),d2  Dust2,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Goliath (8),Bravado (16),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Bravado (11),Goliath (16),mrg  Mirage,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,DNMK (5),Nixuh (16),nuke  Nuke,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Nixuh (16),DNMK (5),inf  Inferno,ESL Challenger Rotterdam 2022 South Africa Closed Qualifier
2/9/22,Sharks (16),Stars Horizon (10),anc  Ancient,CBCS Masters Festival 2022
2/9/22,fnatic (11),Vitality (16),mrg  Mirage,ESL Pro League Season 16
2/9/22,fnatic (12),Vitality (16),inf  Inferno,ESL Pro League Season 16
2/9/22,Vitality (6),fnatic (16),nuke  Nuke,ESL Pro League Season 16
2/9/22,Daotsu (14),ARCTIC (16),d2  Dust2,CBCS Masters Festival 2022
2/9/22,MASONIC (16),Bad News Eagles (10),anc  Ancient,Flow FiReLEAGUE 2022 Europe Closed Qualifier
2/9/22,Bad News Eagles (8),MASONIC (16),vtg  Vertigo,Flow FiReLEAGUE 2022 Europe Closed Qualifier
2/9/22,Zero Tenacity (7),0to100 (16),inf  Inferno,RES Season 3
2/9/22,Zero Tenacity (14),0to100 (16),d2  Dust2,RES Season 3
2/9/22,0to100 (11),Zero Tenacity (16),mrg  Mirage,RES Season 3
2/9/22,1WIN (16),Aurora (8),mrg  Mirage,CCT Central Europe Series 1
2/9/22,Aurora (7),1WIN (16),vtg  Vertigo,CCT Central Europe Series 1
