Date,Team1,Team2,Map,Event
13/2/22,B8 (12),UNGENTIUM (16),mrg  Mirage,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,UNGENTIUM (16),B8 (7),nuke  Nuke,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,Bad News Eagles (16),Into the Breach (8),anc  Ancient,ESEA Winter 2021 Cash Cup 4 Europe
13/2/22,Astralis Talent (14),BIG Academy (16),inf  Inferno,WePlay Academy League Season 3
13/2/22,BIG Academy (16),Astralis Talent (13),nuke  Nuke,WePlay Academy League Season 3
13/2/22,allStars (10),KTRL (16),inf  Inferno,Jaxi League Elite Series 2022 Finals
13/2/22,KTRL (16),allStars (3),mrg  Mirage,Jaxi League Elite Series 2022 Finals
13/2/22,9z (11),FURIA (16),nuke  Nuke,ESL Challenger February 2022
13/2/22,9z (13),FURIA (16),anc  Ancient,ESL Challenger February 2022
13/2/22,FURIA (7),9z (16),mrg  Mirage,ESL Challenger February 2022
13/2/22,EC Kyiv (16),SKADE (9),d2  Dust2,Malta Vibes Knockout Series 6
13/2/22,SKADE (8),EC Kyiv (16),inf  Inferno,Malta Vibes Knockout Series 6
13/2/22,EC Kyiv (11),SKADE (16),ovp  Overpass,Malta Vibes Knockout Series 6
13/2/22,SINNERS (16),Astralis Talent (5),nuke  Nuke,Malta Vibes Knockout Series 6
13/2/22,Astralis Talent (13),SINNERS (16),vtg  Vertigo,Malta Vibes Knockout Series 6
13/2/22,FORZE (16),Nemiga (8),mrg  Mirage,Thunderpick Bitcoin Series 1
13/2/22,FORZE (16),Nemiga (13),inf  Inferno,Thunderpick Bitcoin Series 1
13/2/22,Revenge Tour (2),Carpe Diem (16),inf  Inferno,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,InControl (16),Married to the Cookies (12),nuke  Nuke,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,Bad News Bears (16),Third Impact (6),nuke  Nuke,ESEA Winter 2021 Cash Cup 4 North America
13/2/22,Vireo.pro (13),ONET4P (16),nuke  Nuke,ESEA Winter 2021 Cash Cup 4 North America
12/2/22,Complexity (16),HEET (11),inf  Inferno,ESL Challenger February 2022
12/2/22,HEET (16),Complexity (12),anc  Ancient,ESL Challenger February 2022
12/2/22,Complexity (19),HEET (16),vtg  Vertigo,ESL Challenger February 2022
12/2/22,SKADE (16),Endangered (13),inf  Inferno,A1 Gaming League Season 5
12/2/22,Endangered (14),SKADE (16),anc  Ancient,A1 Gaming League Season 5
12/2/22,Entropiq Prague (22),Anonymo (25),mrg  Mirage,Malta Vibes Knockout Series 6
12/2/22,Anonymo (16),Entropiq Prague (11),nuke  Nuke,Malta Vibes Knockout Series 6
12/2/22,BIG Academy (12),MOUZ NXT (16),anc  Ancient,WePlay Academy League Season 3
12/2/22,MOUZ NXT (16),BIG Academy (10),inf  Inferno,WePlay Academy League Season 3
12/2/22,KTRL (9),Nexus (16),mrg  Mirage,Jaxi League Elite Series 2022 Finals
12/2/22,Nexus (16),KTRL (11),anc  Ancient,Jaxi League Elite Series 2022 Finals
12/2/22,9z (19),Movistar Riders (17),ovp  Overpass,ESL Challenger February 2022
12/2/22,Movistar Riders (13),9z (16),mrg  Mirage,ESL Challenger February 2022
12/2/22,Young Ninjas (16),Finest (12),anc  Ancient,Malta Vibes Knockout Series 6
12/2/22,Young Ninjas (16),Finest (1),inf  Inferno,Malta Vibes Knockout Series 6
12/2/22,Finest (16),Young Ninjas (9),ovp  Overpass,Malta Vibes Knockout Series 6
12/2/22,SKADE (16),Enough (19),mrg  Mirage,A1 Gaming League Season 5
12/2/22,Enough (5),SKADE (16),inf  Inferno,A1 Gaming League Season 5
12/2/22,Enough (12),SKADE (16),nuke  Nuke,A1 Gaming League Season 5
12/2/22,Astralis Talent (19),Spirit Academy (16),mrg  Mirage,WePlay Academy League Season 3
12/2/22,Spirit Academy (8),Astralis Talent (16),ovp  Overpass,WePlay Academy League Season 3
12/2/22,VAMOSTARS (16),allStars (19),mrg  Mirage,Jaxi League Elite Series 2022 Finals
12/2/22,allStars (16),VAMOSTARS (5),vtg  Vertigo,Jaxi League Elite Series 2022 Finals
12/2/22,ORDER (10),Complexity (16),vtg  Vertigo,ESL Challenger February 2022
12/2/22,Complexity (16),ORDER (11),d2  Dust2,ESL Challenger February 2022
12/2/22,HONORIS (5),1shot (16),inf  Inferno,Malta Vibes Knockout Series 6
12/2/22,1shot (16),HONORIS (9),ovp  Overpass,Malta Vibes Knockout Series 6
12/2/22,FATE (16),Endangered (13),inf  Inferno,A1 Gaming League Season 5
12/2/22,Endangered (10),FATE (16),anc  Ancient,A1 Gaming League Season 5
