Date,Team1,Team2,Map,Event
4/12/21,Tricked (16),AGF (3),nuke  Nuke,POWER Ligaen Season 18 Finals
4/12/21,Marskalk (16),LAN KRAEM (12),ovp  Overpass,Inferno Online Open 2021 Finals
4/12/21,Marskalk (16),LAN KRAEM (12),inf  Inferno,Inferno Online Open 2021 Finals
4/12/21,FORZE (16),Sharks (11),mrg  Mirage,Exeedme Revolution 2021
4/12/21,Sharks (9),FORZE (16),inf  Inferno,Exeedme Revolution 2021
4/12/21,FORZE (16),Sharks (19),anc  Ancient,Exeedme Revolution 2021
4/12/21,SYDKOREA (6),FLINTBREEZE (16),mrg  Mirage,Inferno Online Open 2021 Finals
4/12/21,FLINTBREEZE (16),SYDKOREA (7),anc  Ancient,Inferno Online Open 2021 Finals
4/12/21,UNGENTIUM (16),AVEZ (12),vtg  Vertigo,Polish Esport League Autumn 2021 Pro Division Finals
4/12/21,AVEZ (16),UNGENTIUM (19),anc  Ancient,Polish Esport League Autumn 2021 Pro Division Finals
4/12/21,Nemiga (8),ECSTATIC (16),ovp  Overpass,Funspark ULTI 2021 Europe Regional Series 4
4/12/21,ECSTATIC (16),Nemiga (10),inf  Inferno,Funspark ULTI 2021 Europe Regional Series 4
4/12/21,FaZe (10),Gambit (16),anc  Ancient,IEM Winter 2021
4/12/21,FaZe (22),Gambit (25),ovp  Overpass,IEM Winter 2021
4/12/21,Gambit (13),FaZe (16),inf  Inferno,IEM Winter 2021
4/12/21,BIG (17),fnatic (19),nuke  Nuke,IEM Winter 2021
4/12/21,fnatic (16),BIG (13),mrg  Mirage,IEM Winter 2021
4/12/21,BIG (16),fnatic (7),inf  Inferno,IEM Winter 2021
4/12/21,Coalesce (7),Eternal Fire (16),vtg  Vertigo,Malta Vibes Knockout Series 4
4/12/21,Eternal Fire (16),Coalesce (4),nuke  Nuke,Malta Vibes Knockout Series 4
4/12/21,DREAM (6),MASONIC (16),ovp  Overpass,POWER Ligaen Season 18 Finals
4/12/21,DREAM (16),MASONIC (9),nuke  Nuke,POWER Ligaen Season 18 Finals
4/12/21,MASONIC (19),DREAM (15),vtg  Vertigo,POWER Ligaen Season 18 Finals
4/12/21,Lynn Vision (14),AVE (16),ovp  Overpass,Exeedme Revolution 2021
4/12/21,AVE (10),Lynn Vision (16),nuke  Nuke,Exeedme Revolution 2021
4/12/21,Lynn Vision (14),AVE (16),anc  Ancient,Exeedme Revolution 2021
4/12/21,ECLOT (14),INDE IRAE (16),mrg  Mirage,Malta Vibes Knockout Series 4
4/12/21,ECLOT (13),INDE IRAE (16),anc  Ancient,Malta Vibes Knockout Series 4
4/12/21,INDE IRAE (15),ECLOT (19),inf  Inferno,Malta Vibes Knockout Series 4
4/12/21,ChocoCheck (21),paiN (25),d2  Dust2,ESEA Premier Season 39 North America
4/12/21,paiN (13),ChocoCheck (16),inf  Inferno,ESEA Premier Season 39 North America
4/12/21,ChocoCheck (8),paiN (16),anc  Ancient,ESEA Premier Season 39 North America
4/12/21,RBG (26),Party Astronauts (28),nuke  Nuke,ESEA Premier Season 39 North America
4/12/21,Party Astronauts (19),RBG (17),ovp  Overpass,ESEA Premier Season 39 North America
4/12/21,TeamOne (16),Strife (10),nuke  Nuke,ESEA Premier Season 39 North America
4/12/21,Strife (9),TeamOne (16),inf  Inferno,ESEA Premier Season 39 North America
4/12/21,Triumph (16),Big Chillin (12),d2  Dust2,ESEA Premier Season 39 North America
4/12/21,Big Chillin (5),Triumph (16),inf  Inferno,ESEA Premier Season 39 North America
3/12/21,Stone (10),Leviatan (16),ovp  Overpass,BLAST Rising 2021 Latin America
3/12/21,Leviatan (16),Stone (13),vtg  Vertigo,BLAST Rising 2021 Latin America
3/12/21,Stone (16),Leviatan (12),inf  Inferno,BLAST Rising 2021 Latin America
3/12/21,BIG (12),GODSENT (16),nuke  Nuke,IEM Winter 2021
3/12/21,GODSENT (16),BIG (12),mrg  Mirage,IEM Winter 2021
3/12/21,BIG (16),GODSENT (9),inf  Inferno,IEM Winter 2021
3/12/21,Ninjas in Pyjamas (16),OG (8),nuke  Nuke,IEM Winter 2021
3/12/21,OG (16),Ninjas in Pyjamas (13),anc  Ancient,IEM Winter 2021
3/12/21,Ninjas in Pyjamas (16),OG (13),inf  Inferno,IEM Winter 2021
3/12/21,Stone (16),Mad Kings (8),d2  Dust2,BLAST Rising 2021 Latin America
3/12/21,Mad Kings (3),Stone (16),ovp  Overpass,BLAST Rising 2021 Latin America
3/12/21,Stone (11),Mad Kings (16),inf  Inferno,BLAST Rising 2021 Latin America
