Date,Team1,Team2,Map,Event
6/2/23,Vitality (16),fnatic (13),ovp  Overpass,IEM Katowice 2023
6/2/23,BLUEJAYS (16),Mixfits (9),anb  Anubis,CCT West Europe Series 1
6/2/23,Mixfits (14),BLUEJAYS (16),inf  Inferno,CCT West Europe Series 1
6/2/23,Young Ninjas (9),HAVU (16),anc  Ancient,Elisa Invitational Winter 2023
6/2/23,HAVU (16),Young Ninjas (14),inf  Inferno,Elisa Invitational Winter 2023
6/2/23,VOYVODA (16),GTZ (4),anb  Anubis,European Development Championship 7 Closed Qualifier
6/2/23,VOYVODA (16),GTZ (3),mrg  Mirage,European Development Championship 7 Closed Qualifier
6/2/23,GODSENT (12),GamerLegion (16),anc  Ancient,Thunderpick Bitcoin Series 2
6/2/23,GODSENT (16),GamerLegion (3),mrg  Mirage,Thunderpick Bitcoin Series 2
6/2/23,GamerLegion (19),GODSENT (16),vtg  Vertigo,Thunderpick Bitcoin Series 2
6/2/23,Illuminar (13),Aurora (16),nuke  Nuke,CCT North Europe Series 3
6/2/23,Aurora (16),Illuminar (13),ovp  Overpass,CCT North Europe Series 3
6/2/23,Illuminar (19),Aurora (17),mrg  Mirage,CCT North Europe Series 3
6/2/23,Outsiders (16),Ninjas in Pyjamas (9),inf  Inferno,IEM Katowice 2023
6/2/23,Ninjas in Pyjamas (12),Outsiders (16),ovp  Overpass,IEM Katowice 2023
6/2/23,Outsiders (5),Ninjas in Pyjamas (16),vtg  Vertigo,IEM Katowice 2023
6/2/23,OG (12),Heroic (16),mrg  Mirage,IEM Katowice 2023
6/2/23,Heroic (16),OG (10),inf  Inferno,IEM Katowice 2023
6/2/23,Coalesce (22),Endpoint (18),vtg  Vertigo,CCT West Europe Series 1
6/2/23,Endpoint (6),Coalesce (16),inf  Inferno,CCT West Europe Series 1
6/2/23,Coalesce (2),Endpoint (16),mrg  Mirage,CCT West Europe Series 1
6/2/23,EYEBALLERS (16),500 (9),inf  Inferno,Elisa Invitational Winter 2023
6/2/23,EYEBALLERS (14),500 (16),ovp  Overpass,Elisa Invitational Winter 2023
6/2/23,500 (13),EYEBALLERS (16),mrg  Mirage,Elisa Invitational Winter 2023
6/2/23,Mystic (9),Red Wolves (16),vtg  Vertigo,CCT North America Series 3
6/2/23,Red Wolves (12),Mystic (16),nuke  Nuke,CCT North America Series 3
6/2/23,Mystic (11),Red Wolves (16),mrg  Mirage,CCT North America Series 3
6/2/23,Limitless (16),Cartel terraza (4),nuke  Nuke,CCT North America Series 3
6/2/23,Cartel terraza (19),Limitless (15),ovp  Overpass,CCT North America Series 3
6/2/23,Limitless (16),Cartel terraza (2),anc  Ancient,CCT North America Series 3
5/2/23,Falcons (16),GODSENT (14),ovp  Overpass,Thunderpick Bitcoin Series 2
5/2/23,GODSENT (14),Falcons (16),nuke  Nuke,Thunderpick Bitcoin Series 2
5/2/23,IHC (16),Cloud9 (14),mrg  Mirage,IEM Katowice 2023
5/2/23,Cloud9 (14),IHC (16),inf  Inferno,IEM Katowice 2023
5/2/23,Atlantic (16),MOUZ NXT (19),mrg  Mirage,MistGames Heroes of Lofoten 2023 Closed Qualifier
5/2/23,Atlantic (16),MOUZ NXT (13),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
5/2/23,MOUZ NXT (16),Atlantic (12),nuke  Nuke,MistGames Heroes of Lofoten 2023 Closed Qualifier
5/2/23,Limitless (10),Eros (16),anc  Ancient,CCT North America Series 3
5/2/23,Eros (16),Limitless (13),nuke  Nuke,CCT North America Series 3
5/2/23,Noxious (7),Vendetta (16),nuke  Nuke,CCT North America Series 3
5/2/23,Natus Vincere (19),Liquid (17),anb  Anubis,IEM Katowice 2023
5/2/23,Liquid (5),Natus Vincere (16),inf  Inferno,IEM Katowice 2023
5/2/23,HONORIS (10),HEET (16),inf  Inferno,ESEA Winter 2023 Cash Cup 3 Europe
5/2/23,HEET (16),HONORIS (9),ovp  Overpass,ESEA Winter 2023 Cash Cup 3 Europe
5/2/23,UNGENTIUM (19),JANO (16),anb  Anubis,European Development Championship 7 Closed Qualifier
5/2/23,JANO (6),UNGENTIUM (16),nuke  Nuke,European Development Championship 7 Closed Qualifier
5/2/23,Copenhagen Flames (16),SINNERS (8),ovp  Overpass,CCT North Europe Series 3
5/2/23,SINNERS (13),Copenhagen Flames (16),vtg  Vertigo,CCT North Europe Series 3
5/2/23,Apeks Rebels (8),Young Ninjas (16),inf  Inferno,MistGames Heroes of Lofoten 2023 Closed Qualifier
5/2/23,Young Ninjas (16),Apeks Rebels (11),vtg  Vertigo,MistGames Heroes of Lofoten 2023 Closed Qualifier
